Quelle,Projektname,Webseite-Link,Organisation,Status,_single_url,status_code,final_url,error,Website_has_changed
https://codefor.de/projekte/ffpb-krombel/,Krombels Dash auf Android,"https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel, https://github.com/codeforpb/ffpb-apps","CodeforPB, Code for Germany",Unbekannt,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,404.0,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,,True
https://codefor.de/projekte/cologne-kvbrad/,KVB Fahrräder in Köln,"https://tom.cologne.codefor.de/kvbrad/, https://github.com/codeforcologne/kvbrad","OK Lab Köln, Code for Germany",Laufend,https://tom.cologne.codefor.de/kvbrad/,,,Connection error,True
https://codefor.de/projekte/le-leipziggiesst/,Leipzig giesst,"https://www.leipziggiesst.de/, https://app.leipziggiesst.de/, https://play.google.com/store/apps/details?id=webviewgold.leipziggiesst, https://apps.apple.com/de/app/leipzig-gie%c3%9ft/id6443637713?platform=iphone, https://github.com/CodeforLeipzig/leipziggiesst","OK Lab Leipzig, Code for Germany",Laufend,https://app.leipziggiesst.de/,,,"HTTPSConnectionPool(host='app.leipziggiesst.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-leipzigpumpt/,Leipzig pumpt,"https://codeforleipzig.github.io/leipzig_auf_pump/, https://github.com/CodeforLeipzig/leipzig_auf_pump, https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,404.0,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://github.com/publicplan/hackathon-prototype,404.0,https://github.com/publicplan/hackathon-prototype,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,http://www.learnline.schulministerium.nrw.de,,,Connection error,True
https://codefor.de/projekte/jena-linkedopenhaushalt/,Linked Open Haushalt,"http://www.offenes-jena.com/Apps/OffenerHaushalt, https://github.com/OffenesJena/OffenerHaushalt","OK Lab Jena, Code for Germany",Unbekannt,http://www.offenes-jena.com/Apps/OffenerHaushalt,,,Connection error,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Unbekannt,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,404.0,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Unbekannt,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,404.0,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,,True
https://codefor.de/projekte/magdeburg-magd-o-mat/,Magd-O-Mat 2019,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/,Magd-O-Mat 2024,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Laufend,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/magdeburg-magdego/,MagdeGo,http://magdego.de,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,http://magdego.de,405.0,http://magdego.de/,,True
https://codefor.de/projekte/maifeuer-chemnitz/,Maifeuer 2014 in Chemnitz,http://codeforchemnitz.de/projects/maifeuer2014,"OK Lab Chemnitz, Code for Germany",Abgeschlossen,http://codeforchemnitz.de/projects/maifeuer2014,,,Connection error,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Laufend,http://efa.asw.io/,,,Connection error,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Laufend,https://efa-api.asw.io,,,Connection error,True
https://codefor.de/projekte/metacollect/,metacollect,"http://metacollect.org, https://github.com/metacollect-org/","OK Lab Berlin, Code for Germany",Laufend,http://metacollect.org,,,Connection error,True
https://codefor.de/projekte/wpt-offenerhaushalt/,Offener Haushalt Wuppertal,"http://opendata.devtal.de/tree.php, https://github.com/Opendatal/Offener-Haushalt","OK Lab Wuppertal, Code for Germany",Laufend,http://opendata.devtal.de/tree.php,404.0,http://www.devtal.de/tree.php,,True
https://codefor.de/projekte/offenerrat/,Offener Rat Münster,"http://rat.codeformuenster.org/, http://github.com/codeformuenster/offenerrat-ms","Code for Münster, Code for Germany",Unbekannt,http://rat.codeformuenster.org/,,,Connection error,True
https://codefor.de/projekte/jena-offenesratsinformationssystem/,Offener Stadtrat,"http://www.offenes-jena.com/Apps/Stadtrat, https://github.com/OffenesJena/OffenerStadtrat","OK Lab Jena, Code for Germany",Unbekannt,http://www.offenes-jena.com/Apps/Stadtrat,,,Connection error,True
https://codefor.de/projekte/fl-open-data-api/,Open Data API,"https://github.com/oklabflensburg/open-data-api, https://api.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://api.oklabflensburg.de,405.0,https://api.oklabflensburg.de/,,True
https://codefor.de/projekte/pb-kneipen/,Paderborner Kneipenplan,"https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan","CodeforPB, Code for Germany",Unbekannt,https://fsmi.uni-paderborn.de/kneipenplan/,404.0,https://fsmi.uni-paderborn.de/kneipenplan/,,True
https://codefor.de/projekte/ms-parkleit-api/,Parkleitsystem API Münster,"http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api","Code for Münster, Code for Germany",Unbekannt,http://parkleit-api.codeformuenster.org/,,,Connection error,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Abgeschlossen,http://poetryslam.opendatalab.de/admin.html,404.0,http://poetryslam.opendatalab.de/admin.html,,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Abgeschlossen,https://codeforheilbronn.de/projects/2016-12-01-slammaster,404.0,https://codeforheilbronn.de/projects/2016-12-01-slammaster,,True
https://codefor.de/projekte/portable-linked-profiles/,Portable Linked Profiles,"https://github.com/hackers4peace/plp-docs, http://profiles.allmende.io/, http://directory.open-steps.org/","OK Lab Berlin, Code for Germany",Laufend,http://directory.open-steps.org/,,,Connection error,True
https://codefor.de/projekte/quereinsteigende/,Quereinsteigende,"http://www.tursics.de/story/quereinsteigende/, https://github.com/tursics/schule-quereinsteiger","OK Lab Berlin, Code for Germany",Abgeschlossen,http://www.tursics.de/story/quereinsteigende/,,,Timeout,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,http://mvg.manuel.red,404.0,http://mvg.manuel.red/,,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,https://transit.robbi5.com,,,Connection error,True
https://codefor.de/projekte/dd-ratskarte/,Ratskarte Dresden,"http://ratskarte.offenesdresden.de/, https://github.com/astro/democropticon","Open Data Dresden, Code for Germany",Laufend,http://ratskarte.offenesdresden.de/,,,Connection error,True
https://codefor.de/projekte/magdeburg-rechte-gewalt/,Rechte Gewalt in Deutschland,https://vis.one/rechte-gewalt,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://vis.one/rechte-gewalt,405.0,https://vis.one/rechte-gewalt,,False
https://codefor.de/projekte/cologne-sagsunskoeln/,Sag's uns App Köln,"http://, https://github.com/codeforcologne/sagsunskoeln-app","OK Lab Köln, Code for Germany",Laufend,http://,,,Invalid URL 'http://': No host supplied,True
https://codefor.de/projekte/schulen-in-nrw/,Schulen in NRW,"http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/schulradar-ruhrgebiet/,Schulradar Ruhrgebiet,"https://codeforruhrgebiet.github.io/schulradar/, https://github.com/CodeforRuhrgebiet/schulradar, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/be-feinstaub-sos/,SOS für Feinstaub-Daten,"https://github.com/52North/SOS, https://github.com/52North/sos-importer, https://github.com/52North/js-sensorweb-client, /projekte/2014-07-01-be-blume.html, https://github.com/johnjohndoe/SOS-Importer-Blume, https://github.com/johnjohndoe/blume_sos_adapter","OK Lab Berlin, Code for Germany",Laufend,/projekte/2014-07-01-be-blume.html,,,Invalid URL 'https:///projekte/2014-07-01-be-blume.html': No host supplied,True
https://codefor.de/projekte/le-ratskarte_leipzig/,Stadtratmonitor Leipzig,"https://stadtratmonitor.leipzig.codefor.de/, https://ratsinfo.leipzig.de, https://github.com/CodeforLeipzig/allris-scraper, https://github.com/CodeforLeipzig/allris-scraper/actions, https://github.com/CodeforLeipzig/stadtratmonitor","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stadtratmonitor.leipzig.codefor.de/,502.0,https://stadtratmonitor.leipzig.codefor.de/,,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Unbekannt,https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8,404.0,https://apps.apple.com/de/app/stolpersteine-in-berlin/id640731757,,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Unbekannt,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,404.0,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,,True
https://codefor.de/projekte/hn-stolpersteine/,Stolpersteine in Heilbronn,"http://stolpersteine-heilbronn.de, https://github.com/opendata-heilbronn/stolpersteine, http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,404.0,https://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,,True
https://codefor.de/projekte/fl-open-trees-map/,Straßenbäume der Stadt Flensburg,"https://github.com/oklabflensburg/open-trees-map, https://opendata.schleswig-holstein.de/dataset/baumkataster-flensburg-2023-05-11, https://baumkataster.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/dataset/baumkataster-flensburg-2023-05-11,,,Connection error,True
https://codefor.de/projekte/wpt-talso/,"Tal, so?",http://www.tal.so/,"OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://www.tal.so/,,,Connection error,True
https://codefor.de/projekte/wpt-talomat/,Talomat,"http://www.talomat.de/, https://github.com/Opendatal/Talomat","OK Lab Wuppertal, Code for Germany",Laufend,http://www.talomat.de/,,,Connection error,True
https://codefor.de/projekte/wpt-talradparken/,Talradparken,"http://talradparken.de, https://github.com/Opendatal/kartenkarte.org","OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://talradparken.de,,,Connection error,True
https://codefor.de/projekte/ffm-toiletsforthedisabled/,Toilets for the Disabled,"http://tftd.herokuapp.com, https://github.com/codeforffm/toilets_for_the_disabled","OK Lab Frankfurt, Code for Germany",Laufend,http://tftd.herokuapp.com,404.0,http://tftd.herokuapp.com/,,True
https://codefor.de/projekte/cologne-verkehr/,Verkehrsmeldungen Köln,"http://baustellen-koeln.meteor.com, https://github.com/pajoma/BauMel","OK Lab Köln, Code for Germany",Laufend,http://baustellen-koeln.meteor.com,,,Connection error,True
https://codefor.de/projekte/jena-virtuellesjena/,Virtuelles Jena,"http://www.offenes-jena.com, https://github.com/OffenesJena/OSMImports, http://www.mapillary.com, http://www.graphhopper.com","OK Lab Jena, Code for Germany",Laufend,http://www.offenes-jena.com,,,Connection error,True
https://codefor.de/projekte/bn-stolpersteine/,Visualisierung der Bonner Stolpersteine,"https://github.com/penpendede/stolperstein-bonn, https://stolpersteine.codeforbonn.de/","OK Lab Bonn-Rhein-Sieg, Code for Germany",Abgeschlossen,https://stolpersteine.codeforbonn.de/,,,"HTTPSConnectionPool(host='stolpersteine.codeforbonn.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/be-drl-volunteer-planner/,Volunteer-Planner,"https://volunteer-planner.org, https://github.com/coders4help/volunteer_planner/","OK Lab Berlin, Code for Germany",Laufend,https://volunteer-planner.org,,,Timeout,True
https://codefor.de/projekte/vornamen/,Vornamen App,"http://www.tursics.de/nameyourbabe, https://github.com/tursics/NameYourBabe","OK Lab Berlin, Code for Germany",Abgeschlossen,http://www.tursics.de/nameyourbabe,,,Timeout,True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,mailto:nicolas.merz@wzb.eu,,,"HTTPSConnectionPool(host='wzb.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1007)')))",True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/,500.0,https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/,,True
https://codefor.de/projekte/hn-lk-wartezeiten/,Wartezeiten KFZ-Zulassungsstelle Heilbronn,"http://wartezeit.opendatalab.de/, https://github.com/opendata-heilbronn/wartezeiten-KFZ-heilbronn, http://wartezeit.tursics.de/about.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://wartezeit.opendatalab.de/,403.0,https://wartezeit.opendatalab.de/,SSL warning (unverified),True
https://codefor.de/projekte/frankfurt-was-bekomme-ich-fuer-meine-miete/,Was bekomme ich in Frankfurt für meine Miete?,https://mieten-ffm.netlify.com/,"OK Lab Frankfurt, Code for Germany",Abgeschlossen,https://mieten-ffm.netlify.com/,404.0,https://mieten-ffm.netlify.com/,,False
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://codeforcologne.github.io/was-wenn/,404.0,https://codeforcologne.github.io/was-wenn/,,True
https://codefor.de/projekte/bundestagswahl/,was wäre wenn,"https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn","OK Lab Köln, Code for Germany",Abgeschlossen,https://github.com/codeforcologne/was-wenn,404.0,https://github.com/codeforcologne/was-wenn,,True
https://codefor.de/projekte/be-xmas/,Weihnachtsmärkte,"https://github.com/tursics/xmas-markets, http://www.tursics.de/xmasmarkets/de/","OK Lab Berlin, Code for Germany",Abgeschlossen,http://www.tursics.de/xmasmarkets/de/,,,Timeout,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,https://www.wepublic.me,,,Connection error,True
https://codefor.de/projekte/wepublic/,Wepublic,"https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me","OK Lab Berlin, Code for Germany",Laufend,mailto:hello@wepublic.me,,,Connection error,True
https://codefor.de/projekte/hh-baualterskarte/,Wie alt sind die Hamburger Gebäude?,"http://hannes.enjoys.it/geo/odd2014/baujahr.html, http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml","OK Lab Hamburg, Code for Germany",Abgeschlossen,http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml,,,Connection error,True
https://codefor.de/projekte/wo-ist-testzentrum/,Wo ist Testzentrum?,"https://wo-ist-testzentrum.de, https://github.com/CodeforLeipzig/wo-ist-testzentrum","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://wo-ist-testzentrum.de,,,Connection error,True
