Quelle,Projektname,Webseite-Link,Organisation,Status,_single_url,status_code,final_url,error,Website_has_changed
https://codefor.de/projekte/2018-24-11-1000-lorawan-nodes-im-laendlichen-raum/,1000 LoRaWAN Nodes im ländlichen Raum von Schleswig-Holstein,"https://iot-usergroup.de/projekte/1000-lorawan-nodes-im-laendlichen-raum-von-schleswig-holstein/, https://gitlab.com/iotssl/nucleon-nodes","OK Lab Kreis Schleswig-Flensburg, Code for Germany",Laufend,https://iot-usergroup.de/projekte/1000-lorawan-nodes-im-laendlichen-raum-von-schleswig-holstein/,,,Connection error,True
https://codefor.de/projekte/chartchallenge/,30 Day Chart Challenge Bielefeld,https://bsky.app/profile/codeforbielefeld.bsky.social,"Code for Bielefeld, Code for Germany",Laufend,https://bsky.app/profile/codeforbielefeld.bsky.social,404.0,https://bsky.app/profile/codeforbielefeld.bsky.social,,False
https://codefor.de/projekte/da-ars-tool/,ARS-Tool,"https://opengovtech.de/ars/, https://github.com/codedust/ars-tool/",Code for Germany,Laufend,https://opengovtech.de/ars/,,,Connection error,True
https://codefor.de/projekte/2018-23-09-aufbau-von-lorawan-gateways-im-laendlichen-raum/,Aufbau von LoRaWAN Gateways im ländlichen Raum,https://nucleon-ev.eu/best-of-digital-2018/,"OK Lab Kreis Schleswig-Flensburg, Code for Germany",Laufend,https://nucleon-ev.eu/best-of-digital-2018/,,,Connection error,True
https://codefor.de/projekte/badeseen-hessen/,Badeseen in Hessen,"https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp, https://github.com/CodeForGiessen/badeseenapp, https://github.com/CodeForGiessen/badeseenservice, http://badeseen.hlug.de/","OK Lab Gießen, Code for Germany",Abgeschlossen,https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp,404.0,https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp,,True
https://codefor.de/projekte/badeseen-hessen/,Badeseen in Hessen,"https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp, https://github.com/CodeForGiessen/badeseenapp, https://github.com/CodeForGiessen/badeseenservice, http://badeseen.hlug.de/","OK Lab Gießen, Code for Germany",Abgeschlossen,http://badeseen.hlug.de/,404.0,http://badeseen.hlug.de/,,True
https://codefor.de/projekte/pricemap-eu/,Bahn- und Buspreiskarte,"https://pricemap.eu, https://github.com/juliuste/pricemap.eu","OK Lab Berlin, Code for Germany",Laufend,https://github.com/juliuste/pricemap.eu,404.0,https://github.com/juliuste/pricemap.eu,,True
https://codefor.de/projekte/hh-baumkataster/,Baumkataster nutzen,"http://achim-tack.de/projects/strassenbaeume/hh_strassenbaumkataster.html, http://www.hmdk.de/portal/_ns:YTU4fGMwfGQwfGVwbHVnaWQ9MT0vaW5ncmlkLWdyb3VwOmRzYy1zY3JpcHRlZC1pbnRlcm5ldHxlZG9jdXVpZD0xPUQzRkE3OTZGLTNEMTItNDc4NC1CN0YyLUUxOTg1NTQ3MkQyQQ__/search-detail.psml;jsessionid=7079CB7853A5FFD7B935CBEFFF66AD8F","OK Lab Hamburg, Code for Germany",Unbekannt,jsessionid=7079CB7853A5FFD7B935CBEFFF66AD8F,,,Connection error,True
https://codefor.de/projekte/bn-baustellen/,Baustellen Übersicht,http://wipokar.de/maps/bonn_baustelle/,"OK Lab Bonn-Rhein-Sieg, Code for Germany",Laufend,http://wipokar.de/maps/bonn_baustelle/,,,Connection error,True
https://codefor.de/projekte/p-brandengo/,BrandenGo,"https://brandengo.de, https://github.com/open-data-potsdam/brandengo","OK Lab Potsdam, Code for Germany",Laufend,https://brandengo.de,,,Connection error,True
https://codefor.de/projekte/hn-bad-wimpfen-app/,City-App für Bad Wimpfen,"http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/, https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8","Code for Heilbronn, Code for Germany",Abgeschlossen,http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/,404.0,http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/,,True
https://codefor.de/projekte/hn-bad-wimpfen-app/,City-App für Bad Wimpfen,"http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/, https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8","Code for Heilbronn, Code for Germany",Abgeschlossen,https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8,404.0,https://apps.apple.com/app/apple-store/id989719442,,True
https://codefor.de/projekte/hn-codeweek/,Code Week Heilbronn,"http://coworking-heilbronn.org/code-week-heilbronn-2015/, http://blog.opendatalab.de/opendata/2016/01/18/code-week-2015","Code for Heilbronn, Code for Germany",Abgeschlossen,http://coworking-heilbronn.org/code-week-heilbronn-2015/,404.0,https://coworking-heilbronn.org/code-week-heilbronn-2015,,True
https://codefor.de/projekte/dus-cycledorf/,CycleDorf,"http://www.cycledorf.de/, https://github.com/codefordus/CycleDorf-iOS, https://github.com/codefordus/CycleDorf-Android, https://codefordus.hackpad.com/collection/FvUzMKdDmvA","OK Lab Düsseldorf, Code for Germany",Laufend,http://www.cycledorf.de/,,,Connection error,True
https://codefor.de/projekte/dus-cycledorf/,CycleDorf,"http://www.cycledorf.de/, https://github.com/codefordus/CycleDorf-iOS, https://github.com/codefordus/CycleDorf-Android, https://codefordus.hackpad.com/collection/FvUzMKdDmvA","OK Lab Düsseldorf, Code for Germany",Laufend,https://codefordus.hackpad.com/collection/FvUzMKdDmvA,,,"HTTPSConnectionPool(host='codefordus.hackpad.com', port=443): Max retries exceeded with url: /collection/FvUzMKdDmvA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))",True
https://codefor.de/projekte/be-datenwaben/,Datenwaben,"http://daten-waben.tursics.de/, https://github.com/tursics/data-dashboard","OK Lab Berlin, Code for Germany",Laufend,http://daten-waben.tursics.de/,,,Timeout,True
https://codefor.de/projekte/denkmal-magdeburg/,Denkmal Magdeburg,"https://vis.one/denkmal-magdeburg/, https://github.com/code-for-magdeburg/denkmal-magdeburg","OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://vis.one/denkmal-magdeburg/,,,Connection error,True
https://codefor.de/projekte/p-hiddenkosmos/,Exploring the Hidden Kosmos,"http://humboldt-kosmos.oklab-potsdam.de/, https://github.com/calculatinginfinity/ExploringTheHiddenKosmos","OK Lab Potsdam, Code for Germany",Abgeschlossen,http://humboldt-kosmos.oklab-potsdam.de/,,,"HTTPSConnectionPool(host='humboldt-kosmos.oklab-potsdam.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-fancylvbot/,fancyLVBot,"https://github.com/CodeforLeipzig/fancy_LVB_Telegram_Bot, https://gtfs.leipzig.codefor.de","OK Lab Leipzig, Code for Germany",Laufend,https://gtfs.leipzig.codefor.de,,,Connection error,True
https://codefor.de/projekte/hn-farmbot/,Farmbot // Code for Buga 2019,"https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot","Code for Heilbronn, Code for Germany",Abgeschlossen,https://codeforheilbronn.de/projects/2016-01-01-farmbot,404.0,https://codeforheilbronn.de/projects/2016-01-01-farmbot,,True
https://codefor.de/projekte/hn-farmbot/,Farmbot // Code for Buga 2019,"https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot","Code for Heilbronn, Code for Germany",Abgeschlossen,http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/,401.0,http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/,,True
https://codefor.de/projekte/dd-freieparkplaetze/,Freie Parkplätze Dresden,"https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/","Open Data Dresden, Code for Germany",Laufend,https://ubahn.draco.uberspace.de/opendata/ui/,404.0,https://ubahn.draco.uberspace.de/opendata/ui/,SSL warning (unverified),True
https://codefor.de/projekte/dd-freieparkplaetze/,Freie Parkplätze Dresden,"https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/","Open Data Dresden, Code for Germany",Laufend,https://parkendd.kilian.io,,,Connection error,True
https://codefor.de/projekte/historic-berlin/,Historische Entwicklung Berlins,"http://community.codefor.de/entwicklung-berlins/, https://github.com/jochenklar/entwicklung-berlins","OK Lab Berlin, Code for Germany",Abgeschlossen,http://community.codefor.de/entwicklung-berlins/,,,Connection error,True
https://codefor.de/projekte/muc-ddj/,How-To Datenjournalismus,http://howto.ddjdach.de,"OK Lab München, Code for Germany",Abgeschlossen,http://howto.ddjdach.de,405.0,https://ddjdach.de/,,True
https://codefor.de/projekte/le-intelligentes-rathaus/,Intelligentes Rathaus Leipzig,"https://stadtratmonitor.codeforleipzig.de, https://github.com/CodeforLeipzig/stadtratmonitor-scraper, https://github.com/CodeforLeipzig/stadtratmonitor-frontend, https://github.com/orgs/CodeforLeipzig/projects/2, https://ratsinfo.leipzig.de","OK Lab Leipzig, Code for Germany",Laufend,https://stadtratmonitor.codeforleipzig.de,404.0,https://stadtratmonitor.codeforleipzig.de/,SSL warning (unverified),True
https://codefor.de/projekte/blitzerkarte-chemnitz/,Karte Chemnitzer Blitzer,http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map,"OK Lab Chemnitz, Code for Germany",Unbekannt,http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map,404.0,https://carto.com/noneuser.html,SSL warning (unverified),True
https://codefor.de/projekte/bn-opendatamap-nrw/,Karte der Open Data – Angebote in NRW,"http://data.paderta.com/OpenData-NRW-Map/, https://github.com/daimpad/OpenData_Map_NRW","OK Lab Bonn-Rhein-Sieg, Code for Germany",Abgeschlossen,http://data.paderta.com/OpenData-NRW-Map/,404.0,http://data.paderta.com/OpenData-NRW-Map/,,True
https://codefor.de/projekte/p-kitarechner/,Kitarechner für Potsdam,"https://kitarechner.oklab-potsdam.de, https://github.com/open-data-potsdam/Kita-Gebuehrenrechner-Potsdam","OK Lab Potsdam, Code for Germany",Laufend,https://kitarechner.oklab-potsdam.de,,,"HTTPSConnectionPool(host='kitarechner.oklab-potsdam.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/,Kitas und Schulen Verzeichnis Leipzig,"http://www.leipzig.de/jugend-familie-und-soziales/schulen-und-bildung/schulen/, https://github.com/CodeforLeipzig/kidsle, https://kidsle.leipzig.codefor.de/","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://kidsle.leipzig.codefor.de/,,,Connection error,True
https://codefor.de/projekte/hn-klickde/,Klick Deutschland,"http://klickde.opendatalab.de/, https://github.com/opendatalab-de/click_that_hood","Code for Heilbronn, Code for Germany",Abgeschlossen,http://klickde.opendatalab.de/,403.0,https://klickde.opendatalab.de/,SSL warning (unverified),True
https://codefor.de/projekte/ffpb-krombel/,Krombels Dash auf Android,"https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel, https://github.com/codeforpb/ffpb-apps","CodeforPB, Code for Germany",Laufend,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,404.0,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,,True
https://codefor.de/projekte/cologne-kvbrad/,KVB Fahrräder in Köln,"https://tom.cologne.codefor.de/kvbrad/, https://github.com/codeforcologne/kvbrad","OK Lab Köln, Code for Germany",Laufend,https://tom.cologne.codefor.de/kvbrad/,,,Connection error,True
https://codefor.de/projekte/da-leika-tool/,LeiKa-Tool,"https://opengovtech.de/leika/, https://github.com/codedust/leika-tool/",Code for Germany,Laufend,https://opengovtech.de/leika/,,,Connection error,True
https://codefor.de/projekte/le-leipziggiesst/,Leipzig giesst,"https://www.leipziggiesst.de/, https://app.leipziggiesst.de/, https://play.google.com/store/apps/details?id=webviewgold.leipziggiesst, https://apps.apple.com/de/app/leipzig-gie%c3%9ft/id6443637713?platform=iphone, https://github.com/CodeforLeipzig/leipziggiesst","OK Lab Leipzig, Code for Germany",Laufend,https://app.leipziggiesst.de/,,,"HTTPSConnectionPool(host='app.leipziggiesst.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-leipzigpumpt/,Leipzig pumpt,"https://codeforleipzig.github.io/leipzig_auf_pump/, https://github.com/CodeforLeipzig/leipzig_auf_pump, https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,404.0,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://github.com/publicplan/hackathon-prototype,404.0,https://github.com/publicplan/hackathon-prototype,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,http://www.learnline.schulministerium.nrw.de,,,Connection error,True
https://codefor.de/projekte/jena-linkedopenhaushalt/,Linked Open Haushalt,"http://www.offenes-jena.com/Apps/OffenerHaushalt, https://github.com/OffenesJena/OffenerHaushalt","OK Lab Jena, Code for Germany",Laufend,http://www.offenes-jena.com/Apps/OffenerHaushalt,,,Connection error,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,404.0,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,404.0,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,,True
https://codefor.de/projekte/magdeburg-magd-o-mat/,Magd-O-Mat 2019,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/,Magd-O-Mat 2024,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Laufend,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/magdeburg-magdego/,MagdeGo,http://magdego.de,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,http://magdego.de,405.0,http://magdego.de/,,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Laufend,http://efa.asw.io/,,,Connection error,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Laufend,https://efa-api.asw.io,,,Connection error,True
https://codefor.de/projekte/metacollect/,metacollect,"http://metacollect.org, https://github.com/metacollect-org/","OK Lab Berlin, Code for Germany",Laufend,http://metacollect.org,,,Connection error,True
https://codefor.de/projekte/wpt-offenerhaushalt/,Offener Haushalt Wuppertal,"http://opendata.devtal.de/tree.php, https://github.com/Opendatal/Offener-Haushalt","OK Lab Wuppertal, Code for Germany",Laufend,http://opendata.devtal.de/tree.php,404.0,http://www.devtal.de/tree.php,,True
https://codefor.de/projekte/offenerrat/,Offener Rat Münster,"http://rat.codeformuenster.org/, http://github.com/codeformuenster/offenerrat-ms","Code for Münster, Code for Germany",Laufend,http://rat.codeformuenster.org/,,,Connection error,True
https://codefor.de/projekte/jena-offenesratsinformationssystem/,Offener Stadtrat,"http://www.offenes-jena.com/Apps/Stadtrat, https://github.com/OffenesJena/OffenerStadtrat","OK Lab Jena, Code for Germany",Laufend,http://www.offenes-jena.com/Apps/Stadtrat,,,Connection error,True
https://codefor.de/projekte/fl-open-data-api/,Open Data API,"https://github.com/oklabflensburg/open-data-api, https://api.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://api.oklabflensburg.de,405.0,https://api.oklabflensburg.de/,,True
https://codefor.de/projekte/pb-kneipen/,Paderborner Kneipenplan,"https://fsmi.uni-paderborn.de/kneipenplan/, http://codeforpb.github.io/Kneipenplan/, https://github.com/codeforpb/Kneipenplan","CodeforPB, Code for Germany",Unbekannt,https://fsmi.uni-paderborn.de/kneipenplan/,404.0,https://fsmi.uni-paderborn.de/kneipenplan/,,True
https://codefor.de/projekte/ms-parkleit-api/,Parkleitsystem API Münster,"http://parkleit-api.codeformuenster.org/, https://github.com/codeformuenster/parkleitsystem-api","Code for Münster, Code for Germany",Unbekannt,http://parkleit-api.codeformuenster.org/,,,Connection error,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Laufend,http://poetryslam.opendatalab.de/admin.html,404.0,http://poetryslam.opendatalab.de/admin.html,,True
https://codefor.de/projekte/hn-poetryslam/,Poetry Slam,"http://poetryslam.opendatalab.de/admin.html, https://github.com/opendata-heilbronn/poetryslam, https://codeforheilbronn.de/projects/2016-12-01-slammaster","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/projects/2016-12-01-slammaster,404.0,https://codeforheilbronn.de/projects/2016-12-01-slammaster,,True
https://codefor.de/projekte/portable-linked-profiles/,Portable Linked Profiles,"https://github.com/hackers4peace/plp-docs, http://profiles.allmende.io/, http://directory.open-steps.org/","OK Lab Berlin, Code for Germany",Unbekannt,http://directory.open-steps.org/,,,Connection error,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,http://mvg.manuel.red,404.0,http://mvg.manuel.red/,,True
https://codefor.de/projekte/radlquartier/,Radlquartier München,"http://mvg.manuel.red, https://github.com/codeformunich/radlquartier, https://transit.robbi5.com","OK Lab München, Code for Germany",Laufend,https://transit.robbi5.com,,,Connection error,True
https://codefor.de/projekte/dd-ratskarte/,Ratskarte Dresden,"http://ratskarte.offenesdresden.de/, https://github.com/astro/democropticon","Open Data Dresden, Code for Germany",Unbekannt,http://ratskarte.offenesdresden.de/,,,Connection error,True
https://codefor.de/projekte/magdeburg-rechte-gewalt/,Rechte Gewalt in Deutschland,https://vis.one/rechte-gewalt,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://vis.one/rechte-gewalt,,,Connection error,True
https://codefor.de/projekte/hn-muellabfuhrtermine/,Recyclinghof-Finder,"http://recycling.gonam.de/, https://github.com/opendatalab-de/recycling-map","Code for Heilbronn, Code for Germany",Laufend,http://recycling.gonam.de/,,,Connection error,True
https://codefor.de/projekte/cologne-sagsunskoeln/,Sag's uns App Köln,"http://, https://github.com/codeforcologne/sagsunskoeln-app","OK Lab Köln, Code for Germany",Laufend,http://,,,Invalid URL 'http://': No host supplied,True
https://codefor.de/projekte/schulen-in-nrw/,Schulen in NRW,"http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,http://unserpad.de/p/SchulenNRW,500.0,https://unserpad.de/p/SchulenNRW,,True
https://codefor.de/projekte/schulen-in-nrw/,Schulen in NRW,"http://unserpad.de/p/SchulenNRW, https://github.com/CodeforRuhrgebiet/schulen-in-nrw, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/schulradar-ruhrgebiet/,Schulradar Ruhrgebiet,"https://codeforruhrgebiet.github.io/schulradar/, https://github.com/CodeforRuhrgebiet/schulradar, https://open.nrw/de/dataset/msw_001","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://open.nrw/de/dataset/msw_001,404.0,https://open.nrw/de/dataset/msw_001,,True
https://codefor.de/projekte/be-feinstaub-sos/,SOS für Feinstaub-Daten,"https://github.com/52North/SOS, https://github.com/52North/sos-importer, https://github.com/52North/js-sensorweb-client, /projekte/2014-07-01-be-blume.html, https://github.com/johnjohndoe/SOS-Importer-Blume, https://github.com/johnjohndoe/blume_sos_adapter","OK Lab Berlin, Code for Germany",Laufend,/projekte/2014-07-01-be-blume.html,,,Invalid URL 'https:///projekte/2014-07-01-be-blume.html': No host supplied,True
https://codefor.de/projekte/le-ratskarte_leipzig/,Stadtratmonitor Leipzig,"https://stadtratmonitor.leipzig.codefor.de/, https://ratsinfo.leipzig.de, https://github.com/CodeforLeipzig/allris-scraper, https://github.com/CodeforLeipzig/allris-scraper/actions, https://github.com/CodeforLeipzig/stadtratmonitor","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stadtratmonitor.leipzig.codefor.de/,502.0,https://stadtratmonitor.leipzig.codefor.de/,,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Laufend,https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8,404.0,https://apps.apple.com/de/app/stolpersteine-in-berlin/id640731757,,True
https://codefor.de/projekte/stolpersteine-app/,Stolpersteine App,"https://itunes.apple.com/de/app/stolpersteine-in-berlin/id640731757?mt=8, https://play.google.com/store/apps/details?id=com.option_u.stolpersteine, https://github.com/optionu/stolpersteine-ios","OK Lab Berlin, Code for Germany",Laufend,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,404.0,https://play.google.com/store/apps/details?id=com.option_u.stolpersteine,,True
https://codefor.de/projekte/hn-stolpersteine/,Stolpersteine in Heilbronn,"http://stolpersteine-heilbronn.de, https://github.com/opendata-heilbronn/stolpersteine, http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,404.0,https://himsel.me/07-06-2017-Stolpersteine-in-Heilbronn-&-Kitzingen.html,,True
https://codefor.de/projekte/wpt-talso/,"Tal, so?",http://www.tal.so/,"OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://www.tal.so/,,,Connection error,True
https://codefor.de/projekte/wpt-talomat/,Talomat,"http://www.talomat.de/, https://github.com/Opendatal/Talomat","OK Lab Wuppertal, Code for Germany",Laufend,http://www.talomat.de/,,,Connection error,True
https://codefor.de/projekte/wpt-talradparken/,Talradparken,"http://talradparken.de, https://github.com/Opendatal/kartenkarte.org","OK Lab Wuppertal, Code for Germany",Abgeschlossen,http://talradparken.de,,,Connection error,True
https://codefor.de/projekte/ffm-toiletsforthedisabled/,Toilets for the Disabled,"http://tftd.herokuapp.com, https://github.com/codeforffm/toilets_for_the_disabled","OK Lab Frankfurt, Code for Germany",Laufend,http://tftd.herokuapp.com,404.0,http://tftd.herokuapp.com/,,True
https://codefor.de/projekte/cologne-verkehr/,Verkehrsmeldungen Köln,"http://baustellen-koeln.meteor.com, https://github.com/pajoma/BauMel","OK Lab Köln, Code for Germany",Laufend,http://baustellen-koeln.meteor.com,,,Connection error,True
https://codefor.de/projekte/jena-virtuellesjena/,Virtuelles Jena,"http://www.offenes-jena.com, https://github.com/OffenesJena/OSMImports, http://www.mapillary.com, http://www.graphhopper.com","OK Lab Jena, Code for Germany",Laufend,http://www.offenes-jena.com,,,Connection error,True
https://codefor.de/projekte/bn-stolpersteine/,Visualisierung der Bonner Stolpersteine,"https://github.com/penpendede/stolperstein-bonn, https://stolpersteine.codeforbonn.de/","OK Lab Bonn-Rhein-Sieg, Code for Germany",Abgeschlossen,https://stolpersteine.codeforbonn.de/,,,"HTTPSConnectionPool(host='stolpersteine.codeforbonn.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/be-drl-volunteer-planner/,Volunteer-Planner,"https://volunteer-planner.org, https://github.com/coders4help/volunteer_planner/","OK Lab Berlin, Code for Germany",Laufend,https://volunteer-planner.org,,,Timeout,True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,mailto:nicolas.merz@wzb.eu,,,"HTTPSConnectionPool(host='wzb.eu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1007)')))",True
https://codefor.de/projekte/wahlprogrammat/,Wahlprogrammquiz,"mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/","OK Lab Berlin, Code for Germany",Laufend,https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/,500.0,https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/,,True
https://codefor.de/projekte/hn-lk-wartezeiten/,Wartezeiten KFZ-Zulassungsstelle Heilbronn,"http://wartezeit.opendatalab.de/, https://github.com/opendata-heilbronn/wartezeiten-KFZ-heilbronn, http://wartezeit.tursics.de/about.html","Code for Heilbronn, Code for Germany",Abgeschlossen,http://wartezeit.opendatalab.de/,403.0,https://wartezeit.opendatalab.de/,SSL warning (unverified),True
