Quelle,Projektname,Webseite-Link,Organisation,Status,_single_url,status_code,final_url,error,Website_has_changed
https://huggingface.co/datasets/hiig-ai-lab/publicinterest-ai-projects/blob/main/Public%20Interest%20AI%20Projects%202024.xlsx,DecS (Decoding Spurenstoffe),https://www.uni-kassel.de/fb14bau/institute/institut-fuer-wasser-abfall-umwelt-iwau/siedlungswasserwirtschaft/forschung/decs-decoding-spurenstoffe,"Verbundprojekt von Fachgebiet Siedlungswasserwirtschaft der Universität Kassel (Verbundkoordinator), UNISENSOR Sensorsysteme GmbH, Forschungsinstitut ifak e.V., das Ingenieurbüro Weber-Ingenieure GmbH und der Lippeverband",Unbekannt,https://www.uni-kassel.de/fb14bau/institute/institut-fuer-wasser-abfall-umwelt-iwau/siedlungswasserwirtschaft/forschung/decs-decoding-spurenstoffe,404.0,https://www.uni-kassel.de/fb14bau/institute/institut-fuer-wasser-abfall-umwelt-iwau/siedlungswasserwirtschaft/forschung/decs-decoding-spurenstoffe.html,,True
https://huggingface.co/datasets/hiig-ai-lab/publicinterest-ai-projects/blob/main/Public%20Interest%20AI%20Projects%202024.xlsx,FutureForest,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/futureforest/,"wetransform GmbH, M.O.S.S. Computer Graphik Systeme GmbH, Freie Universität Berlin (FU), Technische Universität München (TUM), ECOSOPH GmbH",Unbekannt,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/futureforest/,404.0,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/futureforest/,,False
https://huggingface.co/datasets/hiig-ai-lab/publicinterest-ai-projects/blob/main/Public%20Interest%20AI%20Projects%202024.xlsx,MetallKIDD,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/metallkidd/,"Wuppertal Institut für Klima, Umwelt, Energie gGmbH, Fraunhofer-Institut für Optronik, Systemtechnik und Bildauswertung (IOSB), Folkwang Universität der Künste",Unbekannt,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/metallkidd/,404.0,https://www.z-u-g.org/foerderung/ki-leuchttuerme-fuer-umwelt-klima-natur-und-ressourcen/projekt/metallkidd/,,False
https://www.caritas-digital.de/projekte/lernende-systeme-in-der-beratung/,Lernende Systeme in der Beratung,"https://carifix.carinet.de/, https://labor.caritas-digital.de/lernende-systeme/","Caritas Deutschland, Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ)",In Weiterentwicklung,https://carifix.carinet.de/,,,Connection error,True
https://de.mi4people.org/general-computer-vision-for-healthcare,General Computer Vision für das Gesundheitswesen,https://de.mi4people.org/general-computer-vision-for-healthcare,MI4People gGmbH,In Weiterentwicklung,https://de.mi4people.org/general-computer-vision-for-healthcare,404.0,https://www.mi4people.org/general-computer-vision-for-healthcare,,True
https://www.tmz-hamm.de/,Telemedizinzentrum Hamm,"https://www.tmz-hamm.de/, https://tmz-hamm.de/online-beratungsportal, https://tmz-hamm.de/therapieangebot, https://www.tmz-hamm.de/unser-angebot/",Telemedizinzentrum Hamm,In Weiterentwicklung,https://tmz-hamm.de/therapieangebot,404.0,https://www.tmz-hamm.de/therapieangebot,,True
https://paris-bikes-wfiz3bgwsa-ew.a.run.app,Paris Parking Demand Index,https://paris-bikes-wfiz3bgwsa-ew.a.run.app/,"CorrelAid, City of Paris",Im Testbetrieb,https://paris-bikes-wfiz3bgwsa-ew.a.run.app/,,,Timeout,True
https://laureus.shinyapps.io/Safeinsport-selfaudit/,Safeguarding Self-Audit,https://laureus.shinyapps.io/Safeinsport-selfaudit/,"Laureus, ISFC (International Safeguards for Children in Sport)",In Betrieb,https://laureus.shinyapps.io/Safeinsport-selfaudit/,405.0,https://laureus.shinyapps.io/Safeinsport-selfaudit/,,False
https://goodcitylife.org/chattymaps/project.php,Chatty Maps,"https://goodcitylife.org/chattymaps/project.php, https://goodcitylife.org/chattymaps/index.php","Nokia Bell Labs, Turin University, Goodcitylife.org",In Betrieb,https://goodcitylife.org/chattymaps/project.php,406.0,https://goodcitylife.org/chattymaps/project.php,,True
https://goodcitylife.org/chattymaps/project.php,Chatty Maps,"https://goodcitylife.org/chattymaps/project.php, https://goodcitylife.org/chattymaps/index.php","Nokia Bell Labs, Turin University, Goodcitylife.org",In Betrieb,https://goodcitylife.org/chattymaps/index.php,406.0,https://goodcitylife.org/chattymaps/index.php,,True
https://www.das-steht-dir-zu.de/,Das steht dir zu,"https://www.das-steht-dir-zu.de/start/, http://ki-chat.das-steht-dir-zu.de/, https://www.das-steht-dir-zu.de/arbeit/buergergeld/der-buergergeld-rechner/",Caritas in NRW und die Caritas- und Fachverbände in Nordrhein-Westfalen,In Betrieb,http://ki-chat.das-steht-dir-zu.de/,405.0,https://ki-chat.das-steht-dir-zu.de/,,True
https://Sunflower Care,Sunflower Care,https://Sunflower Care,sunflower care e.V.,Unbekannt,https://Sunflower,,,Connection error,True
https://Sunflower Care,Sunflower Care,https://Sunflower Care,sunflower care e.V.,Unbekannt,Care,,,Connection error,True
https://de.mi4people.org/covision,CoVision,https://covision.app/,"MI4People, InnovationLab der Stadt München, Bayerischer Blinden- und Sehbehindertenbund, TUM.ai",In Weiterentwicklung,https://covision.app/,,,Connection error,True
https://de.mi4people.org/artificialintelligenceforpediatricrarediseases,Künstliche Intelligenz für seltene Kinderkrankheiten,https://de.mi4people.org/artificialintelligenceforpediatricrarediseases,"MI4People, Care for Rare Foundation, Dr. von Haunersches Kinderspital (Ludwig-Maximilians-Universität München)",In Weiterentwicklung,https://de.mi4people.org/artificialintelligenceforpediatricrarediseases,404.0,https://www.mi4people.org/artificialintelligenceforpediatricrarediseases,,True
https://genialsozial - Sächsische Jugendstiftung,Prozessdigitalisierung bei der Sächsischen Jugendstiftung,https://genialsozial - Sächsische Jugendstiftung,Sächsische Jugendstiftung,Unbekannt,https://genialsozial,,,Connection error,True
https://genialsozial - Sächsische Jugendstiftung,Prozessdigitalisierung bei der Sächsischen Jugendstiftung,https://genialsozial - Sächsische Jugendstiftung,Sächsische Jugendstiftung,Unbekannt,-,,,Connection error,True
https://genialsozial - Sächsische Jugendstiftung,Prozessdigitalisierung bei der Sächsischen Jugendstiftung,https://genialsozial - Sächsische Jugendstiftung,Sächsische Jugendstiftung,Unbekannt,Sächsische,,,Connection error,True
https://genialsozial - Sächsische Jugendstiftung,Prozessdigitalisierung bei der Sächsischen Jugendstiftung,https://genialsozial - Sächsische Jugendstiftung,Sächsische Jugendstiftung,Unbekannt,Jugendstiftung,,,Connection error,True
https://codefor.de/projekte/2018-24-11-1000-lorawan-nodes-im-laendlichen-raum/,1000 LoRaWAN Nodes im ländlichen Raum von Schleswig-Holstein,"https://iot-usergroup.de/projekte/1000-lorawan-nodes-im-laendlichen-raum-von-schleswig-holstein/, https://gitlab.com/iotssl/nucleon-nodes","OK Lab Kreis Schleswig-Flensburg, Code for Germany",Laufend,https://iot-usergroup.de/projekte/1000-lorawan-nodes-im-laendlichen-raum-von-schleswig-holstein/,400.0,https://iot-usergroup.de/projekte/1000-lorawan-nodes-im-laendlichen-raum-von-schleswig-holstein/,SSL warning (unverified),True
https://codefor.de/projekte/chartchallenge/,30 Day Chart Challenge Bielefeld,https://bsky.app/profile/codeforbielefeld.bsky.social,"Code for Bielefeld, Code for Germany",Laufend,https://bsky.app/profile/codeforbielefeld.bsky.social,404.0,https://bsky.app/profile/codeforbielefeld.bsky.social,,False
https://codefor.de/projekte/da-ars-tool/,ARS-Tool,"https://opengovtech.de/ars/, https://github.com/codedust/ars-tool/",Code for Germany,Laufend,https://opengovtech.de/ars/,,,Connection error,True
https://codefor.de/projekte/2018-23-09-aufbau-von-lorawan-gateways-im-laendlichen-raum/,Aufbau von LoRaWAN Gateways im ländlichen Raum,https://nucleon-ev.eu/best-of-digital-2018/,"OK Lab Kreis Schleswig-Flensburg, Code for Germany",Laufend,https://nucleon-ev.eu/best-of-digital-2018/,400.0,https://nucleon-ev.eu/best-of-digital-2018/,SSL warning (unverified),False
https://codefor.de/projekte/badeseen-hessen/,Badeseen in Hessen,"https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp, https://github.com/CodeForGiessen/badeseenapp, https://github.com/CodeForGiessen/badeseenservice, http://badeseen.hlug.de/","OK Lab Gießen, Code for Germany",Abgeschlossen,https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp,404.0,https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp,,True
https://codefor.de/projekte/badeseen-hessen/,Badeseen in Hessen,"https://play.google.com/store/apps/details?id=de.codefor.giessen.Badeseenapp, https://github.com/CodeForGiessen/badeseenapp, https://github.com/CodeForGiessen/badeseenservice, http://badeseen.hlug.de/","OK Lab Gießen, Code for Germany",Abgeschlossen,http://badeseen.hlug.de/,404.0,http://badeseen.hlug.de/,,True
https://codefor.de/projekte/pricemap-eu/,Bahn- und Buspreiskarte,"https://pricemap.eu, https://github.com/juliuste/pricemap.eu","OK Lab Berlin, Code for Germany",Laufend,https://pricemap.eu,404.0,https://pricemap.eu/,SSL warning (unverified),True
https://codefor.de/projekte/pricemap-eu/,Bahn- und Buspreiskarte,"https://pricemap.eu, https://github.com/juliuste/pricemap.eu","OK Lab Berlin, Code for Germany",Laufend,https://github.com/juliuste/pricemap.eu,404.0,https://github.com/juliuste/pricemap.eu,,True
https://codefor.de/projekte/hh-baumkataster/,Baumkataster nutzen,"http://achim-tack.de/projects/strassenbaeume/hh_strassenbaumkataster.html, http://www.hmdk.de/portal/_ns:YTU4fGMwfGQwfGVwbHVnaWQ9MT0vaW5ncmlkLWdyb3VwOmRzYy1zY3JpcHRlZC1pbnRlcm5ldHxlZG9jdXVpZD0xPUQzRkE3OTZGLTNEMTItNDc4NC1CN0YyLUUxOTg1NTQ3MkQyQQ__/search-detail.psml;jsessionid=7079CB7853A5FFD7B935CBEFFF66AD8F","OK Lab Hamburg, Code for Germany",Unbekannt,jsessionid=7079CB7853A5FFD7B935CBEFFF66AD8F,,,Connection error,True
https://codefor.de/projekte/p-brandengo/,BrandenGo,"https://brandengo.de, https://github.com/open-data-potsdam/brandengo","OK Lab Potsdam, Code for Germany",Laufend,https://brandengo.de,,,Connection error,True
https://codefor.de/projekte/hn-bad-wimpfen-app/,City-App für Bad Wimpfen,"http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/, https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8","Code for Heilbronn, Code for Germany",Abgeschlossen,http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/,404.0,http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/,,True
https://codefor.de/projekte/hn-bad-wimpfen-app/,City-App für Bad Wimpfen,"http://blog.opendatalab.de/opendata/2015/04/29/bad-wimpfen-app/, https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8","Code for Heilbronn, Code for Germany",Abgeschlossen,https://itunes.apple.com/app/apple-store/id989719442?pt=74937800&ct=ODL&mt=8,404.0,https://apps.apple.com/app/apple-store/id989719442,,True
https://codefor.de/projekte/hn-codeweek/,Code Week Heilbronn,"http://coworking-heilbronn.org/code-week-heilbronn-2015/, http://blog.opendatalab.de/opendata/2016/01/18/code-week-2015","Code for Heilbronn, Code for Germany",Abgeschlossen,http://coworking-heilbronn.org/code-week-heilbronn-2015/,404.0,https://coworking-heilbronn.org/code-week-heilbronn-2015,,True
https://codefor.de/projekte/dus-cycledorf/,CycleDorf,"http://www.cycledorf.de/, https://github.com/codefordus/CycleDorf-iOS, https://github.com/codefordus/CycleDorf-Android, https://codefordus.hackpad.com/collection/FvUzMKdDmvA","OK Lab Düsseldorf, Code for Germany",Laufend,http://www.cycledorf.de/,,,Connection error,True
https://codefor.de/projekte/dus-cycledorf/,CycleDorf,"http://www.cycledorf.de/, https://github.com/codefordus/CycleDorf-iOS, https://github.com/codefordus/CycleDorf-Android, https://codefordus.hackpad.com/collection/FvUzMKdDmvA","OK Lab Düsseldorf, Code for Germany",Laufend,https://codefordus.hackpad.com/collection/FvUzMKdDmvA,,,"HTTPSConnectionPool(host='codefordus.hackpad.com', port=443): Max retries exceeded with url: /collection/FvUzMKdDmvA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))",True
https://codefor.de/projekte/denkmal-magdeburg/,Denkmal Magdeburg,"https://vis.one/denkmal-magdeburg/, https://github.com/code-for-magdeburg/denkmal-magdeburg","OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://vis.one/denkmal-magdeburg/,,,Connection error,True
https://codefor.de/projekte/hh-zuwendungen/,Die Zuwendungen der Hamburger Behörden.,"http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html, https://github.com/kannes/hh_zuwendungen","OK Lab Hamburg, Code for Germany",Unbekannt,http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html,404.0,http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html,,True
https://codefor.de/projekte/fl-open-monuments-map/,Digitale Denkmalkarte für Schleswig-Holstein,"https://github.com/oklabflensburg/open-monuments-map, https://opendata.schleswig-holstein.de/organization/landesamt-fur-denkmalpflege, https://denkmalkarte.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/organization/landesamt-fur-denkmalpflege,,,Connection error,True
https://codefor.de/projekte/p-hiddenkosmos/,Exploring the Hidden Kosmos,"http://humboldt-kosmos.oklab-potsdam.de/, https://github.com/calculatinginfinity/ExploringTheHiddenKosmos","OK Lab Potsdam, Code for Germany",Abgeschlossen,http://humboldt-kosmos.oklab-potsdam.de/,,,"HTTPSConnectionPool(host='humboldt-kosmos.oklab-potsdam.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-fancylvbot/,fancyLVBot,"https://github.com/CodeforLeipzig/fancy_LVB_Telegram_Bot, https://gtfs.leipzig.codefor.de","OK Lab Leipzig, Code for Germany",Laufend,https://gtfs.leipzig.codefor.de,,,Connection error,True
https://codefor.de/projekte/hn-farmbot/,Farmbot // Code for Buga 2019,"https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot","Code for Heilbronn, Code for Germany",Unbekannt,https://codeforheilbronn.de/projects/2016-01-01-farmbot,404.0,https://codeforheilbronn.de/projects/2016-01-01-farmbot,,True
https://codefor.de/projekte/hn-farmbot/,Farmbot // Code for Buga 2019,"https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot","Code for Heilbronn, Code for Germany",Unbekannt,http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/,401.0,http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/,,True
https://codefor.de/projekte/dd-freieparkplaetze/,Freie Parkplätze Dresden,"https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/","Open Data Dresden, Code for Germany",Unbekannt,https://ubahn.draco.uberspace.de/opendata/ui/,404.0,https://ubahn.draco.uberspace.de/opendata/ui/,SSL warning (unverified),True
https://codefor.de/projekte/dd-freieparkplaetze/,Freie Parkplätze Dresden,"https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/","Open Data Dresden, Code for Germany",Unbekannt,https://parkendd.kilian.io,,,Connection error,True
https://codefor.de/projekte/historic-berlin/,Historische Entwicklung Berlins,"http://community.codefor.de/entwicklung-berlins/, https://github.com/jochenklar/entwicklung-berlins","OK Lab Berlin, Code for Germany",Unbekannt,http://community.codefor.de/entwicklung-berlins/,,,Connection error,True
https://codefor.de/projekte/muc-ddj/,How-To Datenjournalismus,http://howto.ddjdach.de,"OK Lab München, Code for Germany",Abgeschlossen,http://howto.ddjdach.de,405.0,https://ddjdach.de/,,True
https://codefor.de/projekte/le-intelligentes-rathaus/,Intelligentes Rathaus Leipzig,"https://stadtratmonitor.codeforleipzig.de, https://github.com/CodeforLeipzig/stadtratmonitor-scraper, https://github.com/CodeforLeipzig/stadtratmonitor-frontend, https://github.com/orgs/CodeforLeipzig/projects/2, https://ratsinfo.leipzig.de","OK Lab Leipzig, Code for Germany",Laufend,https://stadtratmonitor.codeforleipzig.de,404.0,https://stadtratmonitor.codeforleipzig.de/,SSL warning (unverified),True
https://codefor.de/projekte/le-intelligentes-rathaus/,Intelligentes Rathaus Leipzig,"https://stadtratmonitor.codeforleipzig.de, https://github.com/CodeforLeipzig/stadtratmonitor-scraper, https://github.com/CodeforLeipzig/stadtratmonitor-frontend, https://github.com/orgs/CodeforLeipzig/projects/2, https://ratsinfo.leipzig.de","OK Lab Leipzig, Code for Germany",Laufend,https://ratsinfo.leipzig.de,,,Connection error,True
https://codefor.de/projekte/fl-open-biotope-map/,Interaktive Biotopkarte mit Wertbiotopen und Nichtwertbiotopen,"https://github.com/oklabflensburg/open-biotope-map, https://opendata.schleswig-holstein.de/dataset/biotopkartierung-sh4-flachen-gesamt, https://biotopkarte.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/dataset/biotopkartierung-sh4-flachen-gesamt,,,Connection error,True
https://codefor.de/projekte/fl-open-parcel-map/,Interaktive Flurstücksauskunft für Schleswig-Holstein,"https://github.com/oklabflensburg/open-parcel-map, https://opendata.schleswig-holstein.de/dataset/alkis-schleswig-holstein-ohne-eigentumerangaben, https://flurstuecksauskunft.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/dataset/alkis-schleswig-holstein-ohne-eigentumerangaben,,,Connection error,True
https://codefor.de/projekte/blitzerkarte-chemnitz/,Karte Chemnitzer Blitzer,http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map,"OK Lab Chemnitz, Code for Germany",Unbekannt,http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map,404.0,https://carto.com/noneuser.html,SSL warning (unverified),True
https://codefor.de/projekte/bn-opendatamap-nrw/,Karte der Open Data – Angebote in NRW,"http://data.paderta.com/OpenData-NRW-Map/, https://github.com/daimpad/OpenData_Map_NRW","OK Lab Bonn-Rhein-Sieg, Code for Germany",Abgeschlossen,http://data.paderta.com/OpenData-NRW-Map/,404.0,http://data.paderta.com/OpenData-NRW-Map/,,True
https://codefor.de/projekte/p-kitarechner/,Kitarechner für Potsdam,"https://kitarechner.oklab-potsdam.de, https://github.com/open-data-potsdam/Kita-Gebuehrenrechner-Potsdam","OK Lab Potsdam, Code for Germany",Laufend,https://kitarechner.oklab-potsdam.de,,,"HTTPSConnectionPool(host='kitarechner.oklab-potsdam.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/,Kitas und Schulen Verzeichnis Leipzig,"http://www.leipzig.de/jugend-familie-und-soziales/schulen-und-bildung/schulen/, https://github.com/CodeforLeipzig/kidsle, https://kidsle.leipzig.codefor.de/","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://kidsle.leipzig.codefor.de/,,,Connection error,True
https://codefor.de/projekte/hn-klickde/,Klick Deutschland,"http://klickde.opendatalab.de/, https://github.com/opendatalab-de/click_that_hood","Code for Heilbronn, Code for Germany",Abgeschlossen,http://klickde.opendatalab.de/,403.0,https://klickde.opendatalab.de/,SSL warning (unverified),True
https://codefor.de/projekte/ffpb-krombel/,Krombels Dash auf Android,"https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel, https://github.com/codeforpb/ffpb-apps","CodeforPB, Code for Germany",Unbekannt,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,404.0,https://play.google.com/store/apps/details?id=net.freifunk.paderborn.krombel,,True
https://codefor.de/projekte/cologne-kvbrad/,KVB Fahrräder in Köln,"https://tom.cologne.codefor.de/kvbrad/, https://github.com/codeforcologne/kvbrad","OK Lab Köln, Code for Germany",Laufend,https://tom.cologne.codefor.de/kvbrad/,,,Connection error,True
https://codefor.de/projekte/da-leika-tool/,LeiKa-Tool,"https://opengovtech.de/leika/, https://github.com/codedust/leika-tool/",Code for Germany,Laufend,https://opengovtech.de/leika/,,,Connection error,True
https://codefor.de/projekte/le-leipziggiesst/,Leipzig giesst,"https://www.leipziggiesst.de/, https://app.leipziggiesst.de/, https://play.google.com/store/apps/details?id=webviewgold.leipziggiesst, https://apps.apple.com/de/app/leipzig-gie%c3%9ft/id6443637713?platform=iphone, https://github.com/CodeforLeipzig/leipziggiesst","OK Lab Leipzig, Code for Germany",Laufend,https://app.leipziggiesst.de/,,,"HTTPSConnectionPool(host='app.leipziggiesst.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)')))",True
https://codefor.de/projekte/le-leipzigpumpt/,Leipzig pumpt,"https://codeforleipzig.github.io/leipzig_auf_pump/, https://github.com/CodeforLeipzig/leipzig_auf_pump, https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,404.0,https://stiftung-ecken-wecken.de/content/leipzig-pumpt-handschwengelpumpen-wiederbeleben,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,https://github.com/publicplan/hackathon-prototype,404.0,https://github.com/publicplan/hackathon-prototype,,True
https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,"https://github.com/publicplan/hackathon-prototype, http://www.learnline.schulministerium.nrw.de","OK Lab Ruhrgebiet, Code for Germany",Laufend,http://www.learnline.schulministerium.nrw.de,,,Connection error,True
https://codefor.de/projekte/jena-linkedopenhaushalt/,Linked Open Haushalt,"http://www.offenes-jena.com/Apps/OffenerHaushalt, https://github.com/OffenesJena/OffenerHaushalt","OK Lab Jena, Code for Germany",Unbekannt,http://www.offenes-jena.com/Apps/OffenerHaushalt,,,Connection error,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,404.0,https://codeforheilbronn.de/projects/2018-02-08-LoraWan,,True
https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,"https://codeforheilbronn.de/projects/2018-02-08-LoraWan, https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html","Code for Heilbronn, Code for Germany",Laufend,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,404.0,https://codeforheilbronn.de/2018/05/17/ttn-lora-gateway.html,,True
https://codefor.de/projekte/le-madmemory/,Mad Memory,"https://madmemory.joergreichert.now.sh, https://codingdavinci.de/de/projekte/madmemory, https://github.com/joergreichert/madmemory","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://codingdavinci.de/de/projekte/madmemory,404.0,https://codingdavinci.de/de/projekte/madmemory,,True
https://codefor.de/projekte/magdeburg-magd-o-mat/,Magd-O-Mat 2019,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Abgeschlossen,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/magdeburg-magd-o-mat-2024/,Magd-O-Mat 2024,https://www.magdeburg-waehlt.de,"OK Lab Magdeburg, Code for Germany",Laufend,https://www.magdeburg-waehlt.de,,,Connection error,True
https://codefor.de/projekte/le-villamajorelle/,Majorelle Mystery,"http://majmys.art, https://codingdavinci.de/de/projekte/majorelle-mystery, https://github.com/joergreichert/MajorelleMysteryApp, https://github.com/The-Villains/MajorelleMysteryApp, https://www.hlsplayer.net/mp4-player#type=mp4&src=https%3A%2F%2Fgithub.com%2FThe-Villains%2FMajorelleMysteryApp%2Freleases%2Fdownload%2F0.7%2FMajorelleMystery-Linux-Video-0.7.mp4","OK Lab Leipzig, Code for Germany",Abgeschlossen,https://codingdavinci.de/de/projekte/majorelle-mystery,404.0,https://codingdavinci.de/de/projekte/majorelle-mystery,,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Unbekannt,http://efa.asw.io/,,,Connection error,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Unbekannt,https://efa-api.asw.io,,,Connection error,True
https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,"http://efa.asw.io/, https://efa-api.asw.io, https://github.com/opendata-stuttgart, http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html, https://de.wikipedia.org/wiki/Elektronische_Fahrplanauskunft_%28Software%29","OK Lab Stuttgart, Code for Germany",Unbekannt,http://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html,404.0,https://www.stuttgarter-zeitung.de/inhalt.open-vvs-day-von-stoerungsmelder-bis-tarifabitur.68a3662d-8bc0-4a99-941a-2454d077520c.html,,True
https://codefor.de/projekte/fl-open-emergency-map/,Notfallkarte Schleswig-Holstein,"https://github.com/oklabflensburg/open-emergency-map, https://opendata.schleswig-holstein.de/collection/polizeidienststellen, https://notfallkarte.oklabflensburg.de","OK Lab Flensburg, Code for Germany",Laufend,https://opendata.schleswig-holstein.de/collection/polizeidienststellen,,,Connection error,True
https://codefor.de/projekte/offenerrat/,Offener Rat Münster,"http://rat.codeformuenster.org/, http://github.com/codeformuenster/offenerrat-ms","Code for Münster, Code for Germany",Unbekannt,http://rat.codeformuenster.org/,,,Connection error,True
