Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
33,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/talainted-einsatz-von-virtual-ai-characters-als-beitrag-zu-einer-fairen-digital-zeitgemaessen-berufsorientierung/36,TALAINTED,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/talainted-einsatz-von-virtual-ai-characters-als-beitrag-zu-einer-fairen-digital-zeitgemaessen-berufsorientierung/36,Civic Coding,Unbekannt,"Der Projektverbund, bestehend aus der <i>Hochschule der Medien Stuttgart</i> und der <i>Hacker School gGmbH</i>, möchte mit <i>TALAINTED</i> IT-Berufsorientierungskurse mittels virtueller <abbr title=""Künstliche Intelligenz"">KI</abbr>-Charaktere motivierend, videobasiert und zielgruppengerecht gestalten. Notwendigen Kompetenzen sollen interaktiv und am individuellen Lernfortschritt orientiert, erlebbar gemacht werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
34,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ekapex-neue-effiziente-ki-algorithmen-fuer-innovative-prognosemethoden-von-extremwetterereignissen/37,EKAPEx: Neue effiziente KI-Algorithmen für innovative Prognosemethoden von Extremwetterereignissen,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ekapex-neue-effiziente-ki-algorithmen-fuer-innovative-prognosemethoden-von-extremwetterereignissen/37,Civic Coding,Unbekannt,"Das Projekt EKAPEx entwickelt eine <abbr title=""Künstliche Intelligenz"">KI</abbr>-basierte Niederschlagsvorhersage für Deutschland. Ein besonderer Fokus liegt dabei auf Vorhersagen zu Extremwetterereignissen. Zu diesem Zweck sollen möglichst leistungsstarke, aber auch ressourceneffiziente KI-Algorithmen entwickelt werden. Um bessere Prognosen zur erzielen, werden im Projekt einzigartige Datensätze der letzten 20 Jahre aus dem Global Navigation System (GNSS) verwendet.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
35,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/civic-coding-projektlandkarte-social-knowledge-graph/38,Social Knowledge Graph,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/civic-coding-projektlandkarte-social-knowledge-graph/38,Civic Coding,Unbekannt,"Der Projektverbund, bestehend aus den Technologieunternehmen <i>Venus <abbr title=""Gesellschaft mit beschränkter Haftung"">GmbH</abbr></i> und <i>T2K GmbH</i>, dem <i>Landratsamt Wunsiedel</i> und dem gemeinnützigen Inklusionsunternehmen <i>Pfennigparade SIGMETA GmbH</i>, möchte einen niederschwelligen und barrierefreien <i>Social Knowledge Graph</i> entwickeln, der die nötige Basis schafft, um öffentliche Daten für <abbr title=""Künstliche Intelligenz"">KI</abbr>-Anwendungen zur Verfügung zu stellen. Dabei sollen öffentliche Informationen, beispielsweise über Verwaltungen, Pflegeeinrichtungen sowie die Arbeits- und Sozialpolitik, in leicht verständlicher Sprache übermittelt werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
36,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/interaktiver-laufbahn-atlas/39,Interaktiver Laufbahn-Atlas,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/interaktiver-laufbahn-atlas/39,Civic Coding,Unbekannt,"Der Projektverbund, bestehend aus der <i>Otto-Friedrich-Universität Bamberg</i>, der <i>magnolia psychometrics <abbr title=""Gesellschaft mit beschränkter Haftung"">GmbH</abbr></i> und der <i>Runourcode GmbH</i>, hat es sich zum Ziel gesetzt, einen <i>Interaktiven Laufbahn-Atlas</i> zu entwickeln, der Arbeitnehmende und -suchende dabei unterstützt, sich in der wandelnden Karrierelandschaft zu orientieren und sich anzupassen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
37,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/end-to-end/40,Barrierefreie Informationen erstellen: End to end automatisiert mit KI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/end-to-end/40,Civic Coding,Unbekannt,"Damit alle Bürger*innen in Deutschland einen gleichberechtigten Zugang zu verständlichen Informationen erhalten, soll der manuelle Aufwand bei der Erstellung so gering wie möglich sein. Das <abbr title=""Künstliche Intelligenz"">KI</abbr>-Start-Up <i>SUMM AI</i> möchte deshalb zusammen mit der Pressestelle des <i>Senats Freie und Hansestadt Hamburg</i> die Bebilderung von Texten mithilfe der KI-basierten Lösung „End to end“ automatisieren, um eine effizientere und kostengünstigere Erstellung barrierefreier Inhalte zu ermöglichen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
38,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/buki/41,BUKI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/buki/41,Civic Coding,Unbekannt,"Der Projektverbund, bestehend aus <i>OFFIS <abbr title=""eingetragener Verein"">e. V.</abbr> – Institut für Informatik</i> und der Stadt <i>Oldenburg</i>, entwickelt am Beispiel des Wohnberechtigungsscheins ein bürgerfreundliches <abbr title=""Künstliche Intelligenz"">KI</abbr>-System zur Unterstützung bei der Dokumenten- und Antragsausfüllung in der öffentlichen Verwaltung. Das Ziel der KI-gestützten Vorab-Beratung ist es, dass die Antragstellenden informiert und vorbereitet in die Beantragung starten und somit zu einer schnelleren abschließenden Bearbeitung ihres Anliegens kommen. Somit wird auch ein Beitrag geleistet, die Verwaltung effizienter und nutzer*innen-freundlicher zu gestalten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
39,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/lupai/42,LUPAI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/lupai/42,Civic Coding,Unbekannt,"Der Projektverbund, bestehend aus dem Verein <i>Plan:B</i> und dem Start-up <i>aureka</i>, möchte durch eine <abbr title=""Künstliche Intelligenz"">KI</abbr>-basierte Webanwendung, zur Erleichterung des Zugangs zu Informationen über bürokratische Verfahren sowie Migrations- und Arbeitsregelungen beitragen. Damit soll es Menschen mit Migrations- und Fluchterfahrung möglich werden, selbstständig Informationen über rechtliche Rahmenbedingungen und administrative Abläufe im Themenfeld Migration und Arbeit zu erhalten sowie sich mit entsprechenden Fachleuten, Organisationen und Initiativen zu vernetzen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
40,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/civic-sync-mapping-plattform-fuer-soziale-angebote/43,Civic-Sync – Mapping Plattform für soziale Angebote,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/civic-sync-mapping-plattform-fuer-soziale-angebote/43,Civic Coding,Unbekannt,"Die Civic-Sync-Plattform erlaubt soziale und kulturelle Angebotsdatenbanken kollaborativ aufzubauen und mehrsprachig und barrierearm zur Verfügung zu stellen – DSGVO-konform, unterstützt durch KI-Technologien und offene Schnittstellen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
41,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/correctivfaktenforum/44,CORRECTIV.Faktenforum,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/correctivfaktenforum/44,Civic Coding,Unbekannt,Mit dem CORRECTIV.Faktenforum baut CORRECTIV Deutschlands erste Faktencheck-Community auf und vereint Prebunking- und Debunking-Maßnahmen mit Hilfe von Civic Tech. Unabhängig von journalistischer Vorerfahrung können Engagierte so gegen Desinformation aktiv werden. Ortsunabhängig und kollaborativ möglich wird das Faktenchecken mit der Faktenforum-Plattform.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
42,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/erkennung-von-meeresmuell-ueber-satelliten/45,Erkennung von Meeresmüll über Satelliten,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/erkennung-von-meeresmuell-ueber-satelliten/45,Civic Coding,Unbekannt,"Das Projekt entwickelt eine Plattform, die Satellitenbilder mit KI auswertet, um weltweit Meeresmüll zu identifizieren und diese Information der Öffentlichkeit bzw. Forscher*innen und Organisationen, die Meere bereinigen, zur Verfügung zu stellen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
43,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/edtech-for-diversity-in-ai/46,EdTech for Diversity in AI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/edtech-for-diversity-in-ai/46,Civic Coding,Unbekannt,"Menschenzentrierte digitale Anwendungen, z. B. für Recruiting, kommen in Unternehmen verstärkt zum Einsatz. Um damit verbundene Diskriminierungsrisiken zu vermeiden, sollen Unternehmen über eine KI-gestützte Lernplattform zu einer diversitätssensiblen Einführung von KI-Anwendungen befähigt werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
44,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/https-deafai/47,Deaf.AI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/https-deafai/47,Civic Coding,Unbekannt,Eine KI soll in durch Sprachdaten in Gebärdensprache trainiert und so eine Grundlage für verständliche und automatische Übersetzungen mittels Avataren geschaffen werden. Ein zentraler Aspekt ist die Gestaltung und Leitung durch gehörlose Fachleute. Damit wird eine praxisnahe und bedarfsorientierte Entwicklung sichergestellt und die Akzeptanz und Identifikation der nutzenden Personen mit den neuen Technologien erhöht.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
45,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/fair-text/48,Fair Text,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/fair-text/48,Civic Coding,Unbekannt,"„Fair Text“ richtet sich an Personen und Institutionen, die ihre Texte durch Einfache oder Leichte Sprache barrierefrei gestalten möchten. Die Anwendung überführt „schwere Sprache“ in für die Zielgruppe verständliche Sprache mit Hilfe Künstlicher Intelligenz.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
46,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/carifix-ein-lernendes-system-fuer-sozialberaterinnen/49,CariFIX – ein Lernendes System für Sozialberater*innen,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/carifix-ein-lernendes-system-fuer-sozialberaterinnen/49,Civic Coding,Unbekannt,"Das Projekt erforscht die Nutzung von vorhandenen Daten zur Vernetzung von Sozialberater*innen durch die intelligente, webbasierte Software „CariFIX“. Über die Analyse von Falldokumentationen kann schnell die richtige Ansprechperson aus dem deutschlandweiten Expertisenetzwerk der Caritas für einen Austausch über eine aktuelle Fachfrage gefunden und Klient*innen so schneller geholfen werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
47,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kitamatch-software-fuer-eine-schnelle-und-faire-kitaplatzvergabe/50,KitaMatch – Software für eine schnelle und faire Kitaplatzvergabe,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kitamatch-software-fuer-eine-schnelle-und-faire-kitaplatzvergabe/50,Civic Coding,Unbekannt,"In vielen Kommunen herrscht Unmut bei Eltern und Kitas über eine intransparente und langwierige Platzvergabe. Das KitaMatch-Projekt nutzt einen Nobelpreis-prämierten Algorithmus, um mit einer Open-Source-Software Probleme in der Kitaplatzvergabe zu lösen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
48,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/youcodegirls/51,YouCodeGirls,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/youcodegirls/51,Civic Coding,Unbekannt,"YouCodeGirls möchte Mädchen und Frauen für die Themen Programmieren und KI begeistern. Auf der gleichnamigen interaktiven Mitmach-Plattform können sich die Nutzer*innen unkompliziert, angeleitet und passend zu ihren Bedürfnissen in den Bereichen Programmieren und KI weiterbilden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
49,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/skill-kompass/52,Skill-Kompass,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/skill-kompass/52,Civic Coding,Unbekannt,"Mentoring mittels erklärbarer KI: Der „KI-basierte Skill-Kompass"" empfiehlt Jugendlichen mit internationaler Familiengeschichte passgenau und individuell begründet Bildungsangebote aus dem Dschungel an Möglichkeiten der START-Stiftung.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
50,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/pibschool-ki-leicht-gemacht/53,pib@school – KI leicht gemacht,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/pibschool-ki-leicht-gemacht/53,Civic Coding,Unbekannt,"Mit pib, dem printable intelligent bot, können Jugendliche KI-Anwendungen an ihrem eigens gedruckten und gebauten humanoiden Roboter erlernen und durchführen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
51,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/deliberaide-demokratischer-buergerinnendialog-mit-ki/55,deliberAIde – Demokratischer Bürger*innendialog mit KI,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/deliberaide-demokratischer-buergerinnendialog-mit-ki/55,Civic Coding,Unbekannt,"Eine Plattform für KI-unterstützte Bürger*innendialoge, die den gesamten Beteiligungsprozess digital abbildet – von der Planung bis zur Berichterstellung. Generative KI und Natural Language Processing-Techniken ermöglichen tiefgehende Beteiligung und verbessern Effizienz sowie Inklusivität der Dialoge.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
52,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/monitoring-von-hass-im-netz-mit-einem-simplen-tool-von-ai4democracy/56,Monitoring von Hass im Netz mit einem simplen Tool - von AI4Democracy,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/monitoring-von-hass-im-netz-mit-einem-simplen-tool-von-ai4democracy/56,Civic Coding,Unbekannt,"Das Ziel ist die Entwicklung eines Tools, das es ermöglicht, gegen Hassrede und Fake News in sozialen Medien vorzugehen, insbesondere im Kontext von Wahlen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
53,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ai4humanrights/57,AI4HumanRights,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ai4humanrights/57,Civic Coding,Unbekannt,"AI4HumanRights (AI4HR) empowert Personen und Organisationen, die Menschenrechte schützen, durch einfach bedienbare, technologiebasierte Lösungen. Die Lösungen von AI4HumanRights vereinfachen die Identifikation, Dokumentation und Verfolgung von Menschenrechtsverletzungen weltweit.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
54,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/and-you-politisches-weiterdenken-das-prompt-workbook/58,AndYou? - Politisches Weiterdenken – Das Prompt-Workbook,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/and-you-politisches-weiterdenken-das-prompt-workbook/58,Civic Coding,Unbekannt,"Das Workbook fördert Zukunftskompetenzen und demokratische Teilhabe: Es nutzt textgenerative KI zur Entwicklung von Zukunftsszenarien und Reflexion politischer Dynamiken, thematisiert ethische Fragen und richtet sich an Lehrkräfte aller Altersgruppen. Durch interaktive Prompts und pädagogische Empfehlungen unterstützt das Workbook eine kreative und reflektierte Gestaltung politischer Bildung im digitalen Zeitalter.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
55,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/112-ki-rettet-leben/59,112 – KI rettet Leben,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/112-ki-rettet-leben/59,Civic Coding,Unbekannt,"Durch den Einsatz von KI sollen transkribierte Gespräche in Echtzeit mit den Ortsdaten abgeglichen werden und eine automatische Lokalisierung für Notrufe erfolgen, die nicht eindeutig identifizierbar sind und nur anhand von Umgebungsbeschreibungen verortet werden können.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
56,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ingemeinschaft/60,inGemeinschaft,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ingemeinschaft/60,Civic Coding,Unbekannt,"Ein Fullservice-Angebot, welches es älteren Menschen in größeren Wohnungen leichter macht, junge passende Mitbewohner*innen zu finden. Damit geht das Projekt gleich mehrere gesellschaftlich-soziale Herausforderungen an: Altersarmut, Einsamkeit, mangelnder Wohnraum, Generationen-Konflikte etc.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
57,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/gluecksfuchs-app/61,Glücksfuchs-App,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/gluecksfuchs-app/61,Civic Coding,Unbekannt,"Bei der Glücksfuchs-App handelt es sich um eine wissenschaftsbasierte Mental Health App für Grundschulen, einer digitalen Präventionsmaßnahme zur Stärkung der psychischen Gesundheit bei Kindern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
58,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/barrierefrai-ki-bot-fuer-menschen-mit-behinderung-oder-psychischer-erkrankung/62,barrierefrAI: KI-Bot für Menschen mit Behinderung oder psychischer Erkrankung,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/barrierefrai-ki-bot-fuer-menschen-mit-behinderung-oder-psychischer-erkrankung/62,Civic Coding,Unbekannt,"""Ziel des Projekts ist die Entwicklung von 'barrierefrAI', einem KI-Bot, der die Barrierefreiheit in digitalen Räumen für Menschen mit Behinderungen verbessert. So erhält ein blinder Mensch ortsbezogen wichtige Informationen zur Umgebung. Der Bot bietet flexible Anpassungen an die Bedürfnisse der unterschiedlichen Menschen wie einfache und mehrsprachige Navigation sowie Hilfen für eine selbstbestimmte Orientierung im öffentlichen Raum.""",CC-BY-NC-ND 4.0,https://www.civic-coding.de
59,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/eine-leicht-bedienbare-nutzeroberflaeche-fuer-whisper/63,Eine leicht bedienbare Nutzeroberfläche für Whisper,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/eine-leicht-bedienbare-nutzeroberflaeche-fuer-whisper/63,Civic Coding,Unbekannt,"Whisper ist eine KI-Anwendung, die aus gesprochener Sprache Texte erstellt. Eine leicht bedienbare, mehrsprachige Benutzeroberfläche macht diese Sprache-zu-Text-Funktion für Menschen ohne Programmierkenntnisse zugänglicher. Weitere Funktionen wie die Erkennung von Sprecher*innen oder das Erstellen von Zusammenfassungen des generierten Textes ergänzen das Projekt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
60,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/fugitive-dreams/64,Fugitive Dreams,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/fugitive-dreams/64,Civic Coding,Unbekannt,"„Fugitive Dreams“ nutzt KI, um Menschen mit Migrationshintergrund künstlerisch zu fördern. In sechs Workshops mit Expert*innen entstehen digitale Werke, die als NFTs verkauft werden. Erlöse kommen direkt den Teilnehmer*innen zugute, um Integration und soziale Teilhabe zu unterstützen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
61,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/brueckenwelten-ki-unterstuetzte-moderation-fuer-den-gesellschaftswandel/65,Brückenwelten - KI-unterstützte Moderation für den Gesellschaftswandel,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/brueckenwelten-ki-unterstuetzte-moderation-fuer-den-gesellschaftswandel/65,Civic Coding,Unbekannt,"„Brückenwelten” bringt Menschen und Themen zusammen, um Vernetzung, Wissensaustausch und Zusammenarbeit zu ermöglichen. Mit KI-gestützter Reflexion und Dokumentation sorgt das Moderations-Assistenz-Tool für nachhaltigen Austausch und effektive Ergebnissicherung – ohne komplizierte Vor- und Nachbereitung. Die Lösung \u200bist \u200bleicht skalierbar – von kleinen Arbeitsgruppen bis zu Kongressen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
62,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/foerderfunke/66,FörderFunke,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/foerderfunke/66,Civic Coding,Unbekannt,"Der Staat macht Bürger*innen diverse Leistungsangebote. Welche Ansprüche bestehen, ist vielen Menschen nicht bewusst. Anträge werden oft gar nicht oder falsch gestellt. Leistungen gehen so verloren. FörderFunke ist eine Plattform, die Menschen proaktiv über ihre Ansprüche informiert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
63,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/intelligente-foerdermittelsuche-fuer-npos/67,Intelligente Fördermittelsuche für NPOs,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/intelligente-foerdermittelsuche-fuer-npos/67,Civic Coding,Unbekannt,"Die Suche nach geeigneten Fördermitteln ist für alle gemeinnützigen Organisationen mit einem hohen personellen Aufwand verbunden. Das Projektteam will KI nutzen, um die Suche nach geeigneten Fördermitteln für Initiativen und Projekte, bei denen Sport und Bewegung im Mittelpunkt steht, effektiver, effizienter und einfacher zu gestalten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
64,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/arbeitsoonahe/68,ArbeitSooNahe,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/arbeitsoonahe/68,Civic Coding,Unbekannt,"Viele KMU in strukturschwachen Regionen, wie der SooNahe-Region, kämpfen mit einem zunehmenden Fachkräftemangel. Mithilfe von datengetriebenen Entscheidungsunterstützungssystemen sollen prozessnahe Mitarbeiter*innen befähigt werden, KI-Lösungen in der Arbeitsorganisation und Produktion eigenständig zu entwickeln und einzusetzen und so die Attraktivität des jeweiligen Standortes langfristig gesichert werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
65,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/badgeup-your-life/69,BadgeUp your Life,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/badgeup-your-life/69,Civic Coding,Unbekannt,"Das Projekt entwickelt das Ehrenamtsportal VolonTOOL mit KI weiter, sodass Ehrenamtsorganisationen ihre Projekte einfacher erfassen und effizienter Nachwuchs gewinnen können. Engagierte erhalten KI-gestützte Visualisierungen ihres Engagements, einen gamifizierten Skill-Tree und automatisierte Erstellung von Zertifizierungen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
66,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kassenfuehrung-fuer-paedagoginnen-in-der-kinder-und-jugendhilfe/70,Kassenführung für Pädagog*innen in der Kinder- und Jugendhilfe,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kassenfuehrung-fuer-paedagoginnen-in-der-kinder-und-jugendhilfe/70,Civic Coding,Unbekannt,"Der Geldfluss und die Führung der Kassenbücher in den Betreuungseinheiten muss für die Pädagog*innen der Kinder- und Jugendhilfe vor Ort unaufwändiger und anwender*innenfreundlicher werden. Es muss schnell gehen, intuitiv nutzbar und mobil möglich sein. KI soll dabei helfen, den finanzbuchhalterischen Vorgaben zu entsprechen und die Kassenführung für Pädagog*innen automatisiert einfacher und effizienter umzusetzen. Sie kann Daten auslesen, erkennen und zuordnen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
67,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/foerderfinder-fuer-soziale-innovationen/71,Förderfinder für Soziale Innovationen,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/foerderfinder-fuer-soziale-innovationen/71,Civic Coding,Unbekannt,"Das Projekt macht mit einem bundesweiten Förderfinder Support-, Förder- und Finanzierungsprogramme für sozial-innovative Projekte, Sozialunternehmen, Organisationen, Kommunen und weitere innovative Akteur*innen, die gesellschaftliche Probleme lösen, transparent und leichter auffindbar.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
68,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ki-gestuetzte-optimierung-nachhaltiger-gebaeude/72,KI-gestützte Optimierung nachhaltiger Gebäude,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ki-gestuetzte-optimierung-nachhaltiger-gebaeude/72,Civic Coding,Unbekannt,"Es wird eine KI-Anwendung entwickelt, die dabei hilft, wichtige Informationen über Baumaterialien – etwa zu CO₂-Ausstoß, Gewicht oder Verhalten beim Bauen – automatisch aus Umwelt-Datenblättern (EPDs, englisch: Environmental Product Declarations) zu lesen. Die KI lernt, diese Daten auch aus unübersichtlichen oder unterschiedlich aufgebauten EPDs zu erkennen. So lassen sich die Umweltfreundlichkeit eines Gebäudes und mögliche Verbesserungen berechnen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
69,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/digitale-transformation-des-kennzahlenberichts-des-programms-babylotse/73,Digitale Transformation des Kennzahlenberichts des Programms Babylotse,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/digitale-transformation-des-kennzahlenberichts-des-programms-babylotse/73,Civic Coding,Unbekannt,"Es geht im Projekt darum, den jährlichen Kennzahlenbericht des Qualitätsverbunds Babylotse e. V. zu digitalisieren, die Prozesse, die für die Erstellung notwendig sind, effizienter zu gestalten und zu prüfen, inwiefern KI hier beitragen könnte.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
70,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/faszination-naechtlicher-vogelzug/74,Faszination Nächtlicher Vogelzug,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/faszination-naechtlicher-vogelzug/74,Civic Coding,Unbekannt,"Das Projekt möchte naturinteressierte Menschen für den nächtlichen Vogelzug begeistern und ihnen ermöglichen, diesen mittels KI zu erfassen. Ziel ist es, anhand einer Modellregion einen Einblick über das Zuggeschehen zu bekommen. Mit den Ergebnissen sollen Wissenslücken geschlossen und so zukünftige Schutzmaßnahmen ermöglicht werden.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
71,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/robbenblick/75,Robbenblick,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/robbenblick/75,Civic Coding,Unbekannt,Die Robbenarten der Ostsee stehen unter strengem Schutz. Ihre Populationen sind wichtige Indikatoren für den Zustand mariner Ökosysteme. Die manuelle Überwachung der Robbenbestände ist derzeit sehr aufwendig. Mithilfe von KI möchte das Projektteam die Zählung und Überwachung dieser Arten verbessern. Somit kann schneller auf kritische Veränderungen reagiert und zur langfristigen Stabilität des Ökosystems Ostsee und zum marinen Naturschutz beigetragen werden.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
72,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kim-ki-basiertes-insektenmonitoring/76,KIM - KI-basiertes Insektenmonitoring,https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kim-ki-basiertes-insektenmonitoring/76,Civic Coding,Unbekannt,"Insekten zu erfassen, ohne sie zu töten? Das macht das Projekt KIM mithilfe von KI möglich. Das Projekt entwickelt eine intelligente Monitoring-Station auf Basis einer Malaisefalle mit Kameratunnel. Anders als herkömmliche Methoden, die auf zeitaufwendige DNA-Analysen setzen, liefert das System sofort verwertbare Daten und verknüpft sie mit Umweltfaktoren. Besonders wertvoll ist dieser Ansatz für den Schutz bedrohter Arten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
