Index;Quelle;Projektname;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art
28;https://citylab-berlin.org/de/projects/prototypenwerkstatt/;Prototypenwerkstatt – Am Beispiel der Seniorendatenbank;Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement.;https://citylab-berlin.org/de/projects/prototypenwerkstatt/;CityLAB Berlin;In Betrieb;Prototypisch digitale Projekte zur Ablösung von IT-Kleinstverfahren.;CC BY-NC-SA;https://citylab-berlin.org;;Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, KI Anwendung, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts.
29;https://citylab-berlin.org/de/projects/prozessanalyse-radinfrastruktur-pari/;Prozessanalyse Radinfrastruktur (PARI);Verkehr, Radinfrastruktur, Verwaltung;https://citylab-berlin.org/de/projects/prozessanalyse-radinfrastruktur-pari/;CityLAB Berlin;In Betrieb;Analyse von Prozessen und Verfahren der Berliner Radinfrastruktur.;CC BY-NC-SA;https://citylab-berlin.org;PARI;Analyse von Prozessen und Verfahren
30;https://citylab-berlin.org/de/projects/digitale-tools-fuer-radwegeplanung/;FixMyBerlin – Digitale Tools für Radwegeplanung;Verkehr, Mobilität, Radverkehr, Bürgerbeteiligung;https://citylab-berlin.org/de/projects/digitale-tools-fuer-radwegeplanung/;CityLAB Berlin;In Betrieb;Das Projekt begleitet die Berliner Verwaltung bei der Umsetzung des Mobilitätsgesetzes.;CC BY-NC-SA;https://citylab-berlin.org;FixMyBerlin;Digitale Tools für Radwegeplanung, Radverkehrsplanung, Partizipation
31;https://citylab-berlin.org/de/projects/schatten/;Berliner Erfrischungskarte;Umwelt, Klimawandel, Stadtplanung;https://citylab-berlin.org/de/projects/schatten/;CityLAB Berlin;In Betrieb;Open Data-basierte Kartenvisualisierung.;CC BY-NC-SA;https://citylab-berlin.org;;Datenvisualisierung, Offene Daten, Interaktive Karte
32;https://citylab-berlin.org/de/projects/clair/;Clair Berlin;Öffentliche Räume, Schulen, Theater, Bibliotheken, Gesundheitswesen;https://citylab-berlin.org/de/projects/clair/;CityLAB Berlin;In Betrieb;Initiative zur Messung von Luftqualität in öffentlichen Räumen.;CC BY-NC-SA;https://citylab-berlin.org;Clair Berlin;Luftqualitätsmessung, Open Source, IoT, Datenplattform, Sensorik
33;https://citylab-berlin.org/de/projects/aiforberlin/;AI for Berlin;Urbaner Raum, Nachhaltigkeit, Innovation;https://citylab-berlin.org/de/projects/aiforberlin/;CityLAB Berlin;In Betrieb;Workshopreihe zum Nutzen von KI im Kontext urbaner Räume.;CC BY-NC-SA;https://citylab-berlin.org;AI for Berlin;KI-Anwendung, Workshopreihe
34;https://citylab-berlin.org/de/projects/bikesharing/;Shared Mobility Flows;Berlin, Mobilitäts-Sharing-Anbieter, Stadtplanung, Verkehrsplanung;https://citylab-berlin.org/de/projects/bikesharing/;CityLAB Berlin;In Betrieb;Das Projekt analysiert und visualisiert Leihfahrradrouten.;CC BY-NC-SA;https://citylab-berlin.org;;Analyse von Sensordaten und ML, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Entscheidungsassistent, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Visualisierung mit Karten
35;https://citylab-berlin.org/de/projects/trafficcount/;Open Traffic Count;Verkehr, Stadtplanung, Datenschutz;https://citylab-berlin.org/de/projects/trafficcount/;CityLAB Berlin;In Betrieb;Das Projekt evaluiert Anwendungen zu Verkehrszählungen.;CC BY-NC-SA;https://citylab-berlin.org;Open Traffic Count;Verkehrszählung, Evaluierung von Anwendungen, Open Source
36;https://citylab-berlin.org/de/projects/districtprofiles/;Bezirksregionen digital;Stadtplanung, Teilhabe, Transparenz;https://citylab-berlin.org/de/projects/districtprofiles/;CityLAB Berlin;In Betrieb;Projekt zur Vereinheitlichung und Zugänglichkeit von Bezirksregionenprofile.;CC BY-NC-SA;https://citylab-berlin.org;;Interaktive Visualisierung, Offene Daten, Datenanalyse
37;https://citylab-berlin.org/de/projects/stadtvisionen/;Algorithmische Stadtvisionen;Stadtplanung, Architektur, KI;https://citylab-berlin.org/de/projects/stadtvisionen/;CityLAB Berlin;In Betrieb;Im Projekt wird KI und maschinelles Lernens für Architektur und Stadtplanung genutzt.;CC BY-NC-SA;https://citylab-berlin.org;;KI-Anwendung, Stadtplanung, Architektur
38;https://citylab-berlin.org/de/projects/startupmapping/;Berlin Urban Tech-Datenbank;Berlin, Urban Tech, Smart City, Vernetzung von Start-Ups;https://citylab-berlin.org/de/projects/startupmapping/;CityLAB Berlin;In Betrieb;Vernetzung von Start-Ups im Urban Tech-Bereich mit städtischen Akteuren und Investoren.;CC BY-NC-SA;https://citylab-berlin.org;;Datenbank, Vernetzung, Urban Tech, Smart City
39;https://citylab-berlin.org/de/projects/prototype/;Prototype Your Future City!;Afrika, Antidiskriminierung, Antirassismus, Arbeit mit Kindern, Armut, Barrierefreiheit, Beratung, Chancengleichheit, Demokratie, Demenz, Datenschutz, Energie, Ethik, Evaluation, Frauen, Fundraising, Geflüchtete, Genderneutrale Sprache, Gleichberechtigung, Gleichstellung, Gesundheit, Humanitäre Hilfe, Indien, Inklusion, Integration, International, Jugendarbeit, Jugendbeteiligung, Jugendhilfe, Kamerun, Katastrophenschutz, Kältehilfe, Kinderschutz, Kinder- und Jugendhilfe, KI, Kongo, Kroatien, Landwirtschaft, Meeresschutz, Mentale Gesundheit, Mentoring, Menschen mit Behinderung, Menschenrechte, Migration, Migrationsberatung, Nachhaltigkeit, Offene Daten, Partizipation, Patenschaft, Pflege, Pflegende Angehörige, Queere Sichtbarkeit, Rettungsdienst, Senioren, Soziale Arbeit, Sport, Stadt, Stadtplanung, Teilhabe, Telemedizin, Transparenz, Türkei, Umwelt, Umweltschutz, Vernetzung, Verwaltung, Wirkungsmessung, Wohlfahrt, Wohnen, Wohnungslosenhilfe, Wissensmanagement;https://citylab-berlin.org/de/projects/prototype/;CityLAB Berlin;In Betrieb;Studierende der HTW Berlin arbeiten an ihren ganz persönlichen Ideen für ihr Berlin der Zukunft. ;CC BY-NC-SA;https://citylab-berlin.org;;Analyse von Sensordaten und ML, Automatisierte Datenübermittlung, Bericht, Crowd-Sourced Daten, Dashboard, Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Datenstandards, Datensatz und Visualisierung, Digitale Plattform, Dokumentations- und Netzwerktool, Entscheidungsassistent, Festival und Studie, Generative KI, Interaktive App, Interaktive Karte, Interaktiver Fragebogen, Interne Datenanwendung, KI Anwendung, Karte, Knowledge Graph, Large Language Model (LLM), Matching, Monitoring, Offene Daten, Output Monitoring, Plattform für Wahlentscheidungen, Prozessautomatisierung, Reporting, Skalierung der Wirkungsmessung, Sprach-Editor, Umfrage, Übersetzungsassistent, Vernetzungsassistent, Verzeichnis / Karte, Visualisierung mit Karten, Zugänglichkeit Offene Daten des Statistischen Bundesamts
