Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-leicht-gemacht-mit-dem-humanoiden-roboter-zum-selberbauen-ki-anwendungen-einfach-verstehen-und-selbst-anwenden/757;KI leicht gemacht - mit dem humanoiden Roboter zum Selberbauen KI-Anwendungen einfach verstehen und selbst anwenden;KI Anwendung;Jugendarbeit;;;In Planung;Mit Hilfe von pib, einem humanoiden Roboter zum Selberbauen, können Jugendliche durch ein neu konzipiertes KI-Modul spielend einfach KI verstehen lernen und selbst anwenden. Der Einsatz ist im Rahmen des Projektes pib@school an Schulen und Bildungseinrichtungen geplant.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/automatisiert-lernendes-und-selbst-optimierendes-personal-vertretungsmanagement-system-inklusion-und-schulbegleitung/756;Automatisiert lernendes und selbst optimierendes Personal-Vertretungsmanagement-System (Inklusion und Schulbegleitung).;KI Anwendung, Prozessautomatisierung, Entscheidungsassistent;Inklusion, Verwaltung;;;In Planung;System für organisationsübergreifendes Personalvertretungsmanagement für die Schulbegleitung (im Rahmen von Inklusion) mit KI-basierten Algorithmen, welches Vertretungszuordnungen in Echtzeit als Entscheidungsgrundlage für das Vertretungsmanagement zur Verfügung stellt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/objekterkennung-zum-erkennen-und-warnen-vor-gefahren/754;Objekterkennung zum Erkennen und Warnen vor Gefahren;KI Anwendung, Analyse von Sensordaten und ML, Monitoring;Gesundheit;;Civic Coding;In Planung;Wir wollen ein KI-System entwickeln, welches Objekte in Bildern erkennt und kenntlich macht, ob z.B. -Personen FFP2-Masken tragen -Mitarbeiter persönliche Schutzausrüstung tragen (Baustellenhelme, Haarnetze in der Gastronomie, Sicherheitsbrillen);;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/digitaler-lehr-und-lernassistent/752;Digitaler Lehr- und Lernassistent;KI Anwendung, Generative KI, Entscheidungsassistent, Interaktive App;Wissensmanagement, Jugendarbeit, Arbeit mit Kindern, Teilhabe;;Civic Coding;In Planung;Für Schüler: Humanoider Avatar, der Verständnisfragen zum Unterrichtsstoff beantwortet, bei den Hausaufgaben hilft und weiterführende Informationen bereitstellt. Für Lehrer: Chatbot zur Auswahl und Generierung von Unterrichtsmaterialien, Vorprüfung von Schülerarbeiten etc.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/kultur-fur-alle-software-zur-vermittlung-von-kostenlosen-karten-fur-kulturveranstaltungen/747;Kultur für alle - Software zur Vermittlung von kostenlosen Karten für Kulturveranstaltungen;Digitale Plattform;Armut, Chancengleichheit, Inklusion, Teilhabe, Soziale Arbeit;;;In Planung;Software zur telefonischen Vermittlung von Karten für Kulturveranstaltungen an Menschen mit geringem Einkommen - kulturelle Teilhabe ermöglichen!;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/cybercraft-die-vernetzung-von-mensch-maschine-und-idee/743;Cybercraft - die Vernetzung von Mensch, Maschine und Idee.;KI Anwendung, Prozessautomatisierung;Handwerk;;Civic Coding;In Planung;Ein Update für den Werkzeugkasten Im Handwerk! Künstliche Intelligenzen in Zusammenspiel mit Robotik und Maschinen können von Handwerkern kreativ genutzt werden, um neue Lösungen für alte Probleme zu finden, innovative Ideen umzusetzen und Arbeitsprozesse zu optimieren.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-ampelsteuerung/742;KI Ampelsteuerung;KI Anwendung, Prozessautomatisierung, Datenanalyse, Monitoring;Stadt, Stadtplanung, Nachhaltigkeit;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ki-ampelsteuerung/742;Civic Coding;In Weiterentwicklung;Die Erschaffung einer vernetzten KI basierten Steuerung von Ampeln zur Verbesserung des Verkehrsflusses. Der Weg zur Arbeitstelle nimmt einen grossen Teil der Zeit ein. Ziel ist es die Wegezeit durch eine optimale Auslastung der vorhandenen Verkehrsinfrastruktur zu verkürzen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/persoinformation/741;PersoInformation;Interaktive App, KI Anwendung, Datenschutz;Gesundheit, Pflege, Pflegende Angehörige;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/persoinformation/741;;In Planung;Welche Ident-Apps gibt es bereits auf dem Markt? Auf Grund der Erfahrungen aus den Pandemie-Jahren, möchte ich eine App entwickeln, worin sich die Angehörigen durch eine App legitimieren, um den Gesundheitszustand des Angehörigen zu erfragen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ethischer-rahmen-zur-unterstutzung-von-innovationen/738;Ethischer Rahmen zur Unterstützung von Innovationen;Ethik, KI Anwendung, Dokumentations- und Netzwerktool;Ethik, Wissensmanagement;;Civic Coding – Innovationsnetz KI für das Gemeinwohl;In Planung;Wie kann ein adäquater ethischer Rahmen zur Unterstützung von gemeinwohlorientierten Innovationen gestaltet werden?;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/jeder-kann-ki-einfach-und-sicher-texte-und-bilder-mit-ki-generieren-und-audio-transkribieren/736;Jeder kann KI - Einfach und sicher Texte und Bilder mit KI generieren und Audio transkribieren;Generative KI, KI Anwendung, Sprach-Editor, Übersetzungsassistent, Bild-Generierung;Wissensmanagement, Beratung, Partizipation;;Civic Coding – Innovationsnetz KI für das Gemeinwohl;In Weiterentwicklung;KI, die Texte zusammenfasst, Lerninhalte einfach erklärt oder Fragen beantwortet, oder vielleicht ein Logo oder ein Bild erstellt ist aktuell in aller Munde. Für kleine Unternehmen oder Vereine ist solche Technologie aber nicht einfach zugänglich - und das wollen wir ändern.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/firework-das-erste-charakterbasierte-netzwerk-der-welt/733;Firework - Das erste charakterbasierte Netzwerk der Welt;Digitale Plattform, KI Anwendung, Matching;Vernetzung, Soziale Arbeit, Chancengleichheit;;;In Planung;Hast du dich schon einmal gefragt, wie heftig das wäre, wenn jeder Mensch nicht nur seinen Traumpartner findet, sondern auch seine Traum-Freunde, Traum-Arbeitskollegen usw.? Genau dafür entwickeln wir ein soziales Netzwerk. Es ist wie Instagram, nur auf Basis deines Charakters;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/surfbuddy/732;Surfbuddy;KI Anwendung, Interaktive App, Browserplugin, Datenschutz;Kinderschutz, Jugendarbeit;;;In Planung;Browserplugin welches Kinder/Jugendliche beim Surfen vor nicht ihrer Entwicklungsstufe entsprechenden Inhalten schützt. Surfbuddy (KI) sperrt den entsprechenden Zugriff. Die Festlegung der psychEntwicklungsstufe des Nutzers kann durch noch festzulegende Kriterien bestimmt werden.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/gemeinsame-nutzung-von-arbeits-und-wohnraum-zur-foerderung-des-mobilen-arbeitens-und-gesellschaftlichen-zusammenhalts/730;Gemeinsame Nutzung von Arbeits- und Wohnraum zur Förderung des mobilen Arbeitens und gesellschaftlichen Zusammenhalts;KI Anwendung, Digitale Plattform, Matching, Vernetzungsassistent;Wohnen, Vernetzung, Soziale Arbeit;;Civic Coding;In Planung;Erstellen und Betreiben einer KI-Plattform für Menschen, die Arbeits- und/oder Wohnraum zum Mitnutzung anbieten und Suchende von wohnortnahem Raum für mobiles Arbeiten und/oder Wohnraum in Arbeitsplatznähe. Es werden das mobile Arbeiten und der soziale Zusammenhalt gefördert.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/intelligentes-management-von-elektroenergieverbrauchern-unter-berucksichtigung-des-voraussichtlichen-angebots/729;Intelligentes Management von Elektroenergieverbrauchern unter Berücksichtigung des voraussichtlichen Angebots;Analyse von Sensordaten und ML, KI Anwendung, Monitoring, Prozessautomatisierung;Energie, Nachhaltigkeit, Umwelt, Umweltschutz;;Civic Coding;In Planung;Nachhaltig erzeugte Energie ist zeitlich unterschiedlich verfügbar. E-Energiespeicherung ist teuer und ineffizient. Sinnvoll wäre es, Verbraucher gezielt zu schalten, z.B. zur Spitzenlastzeit Kühlgeräte abzuschalten oder bei Überangebot Warmwasserboiler etwas höher zu heizen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/software-als-infrastruktur-verstehen-und-einfuhren/728;Software als Infrastruktur verstehen und einführen;Digitale Plattform, KI Anwendung, Vernetzungsassistent;Demokratie, Transparenz, Wissensmanagement;;Civic Coding – Innovationsnetz KI für das Gemeinwohl;In Planung;Schaffung von europäischen und damit weitestgehend demokratischen Alternativen zu den bisherigen werbebasierten Formaten. Konkret Social Media i.S. von Facebook Suchmaschine Messenger wie Signal Kaufen bzw. integrieren statt neu machen ist das Motto;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/offene-datenplattform-zur-skalierung-der-energiewende/727;Offene Datenplattform zur Skalierung der Energiewende;Digitale Plattform, Offene Daten, Datenanwendung für Öffentlichkeit;Energie, Nachhaltigkeit, Umwelt, Stadtplanung;;Civic Coding;In Planung;Eine offene Datenplattform die Bürger, Kommunen, Unternehmen etc. nutzen können, um lokale Potentiale der Enerergiewende zu erkennen und skalierend in die Praxis zu überführen. Nutzende sind insbesondere die kommunale Energieplanung und plattformbasierte Energiewende-Unternehmen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/bewerbungen-fur-jeden/726;Bewerbungen für Jede*n;KI Anwendung, Generative KI, Interaktive App, Prozessautomatisierung;Antidiskriminierung, Barrierefreiheit, Chancengleichheit, Inklusion, Integration, Menschen mit Behinderung, Migration;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/bewerbungen-fur-jeden/726;Civic Coding;In Weiterentwicklung;Bewerbungen auf Arbeitsplätze sind eine ziemlich aufwändige Angelegenheit, für Menschen mit Migrationshintergrund oder Handicaps umso mehr. Wir entwickeln eine KI-gestützte Anwendung, die auf Basis des Lebenslaufs und dem Link zu einer Stelle automatisch eine Bewerbung generiert.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/barrierefreies-bewegen-im-netz-der-editor-fur-leichte-sprache/689;Barrierefreies Bewegen im Netz - der Editor für LEICHTE SPRACHE;KI Anwendung, Sprach-Editor, Übersetzungsassistent;Barrierefreiheit, Inklusion, Teilhabe;;;In Planung;Im Bereich der digitalen Barrierefreiheit ist die Weiterverbreitung von leichter Sprache ein wichtiger Bestandteil der gesellschaftlichen Teilhabe. Unsere Projektidee fokussiert sich daher auf die automatisierte Erstellung, Umwandlung und Ausgabe von Texten in leichter Sprache.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/die-herzenswunsch-team-app-schnelle-einsatzplanung-u-kommunikation-mit-der-app-fur-die-herzenswunsch-initiative/685;"Die ""Herzenswunsch Team App"" - Schnelle Einsatzplanung u. Kommunikation mit der App für die Herzenswunsch Initiative";Interaktive App, Prozessautomatisierung;Gesundheit, Humanitäre Hilfe, Kinder- und Jugendhilfe, Senioren;;Herzenswunsch Initiative;In Betrieb;Die Cross-Plattform App professionalisiert Planung u. interne Kommunikation der Initiative. Hier erfüllen speziell geschulte Ehrenamtliche unheilbar erkrankten Kindern, Jugendlichen und Erwachsenen letzte Wünsche. Durch die App kann schneller reagiert und gehandelt werden.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/corona-schnelltesterkennung-fur-blinde-und-sehbeeintraechtigte-menschen/626;Corona Schnelltesterkennung für blinde und sehbeeinträchtige Menschen;KI Anwendung, Interaktive App, Analyse von Sensordaten und ML;Gesundheit, Inklusion, Barrierefreiheit, Menschen mit Behinderung;;;In Planung;Blinde Personen sind in der Corona-Pandemie bei der Auswertung von Sars-CoV-2-Schnelltests auf die Hilfe ihrer Mitmenschen angewiesen. Mit Hilfe einer App basierend auf Objekterkennungsmodellen soll eine automatische Auswertung von Fotos der Schnelltestergebnisse möglich werden.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/untlitz-de-indentifizierung-von-personenbildern-fur-verbesserte-oeffentlichkeitsarbeit/618;UNTLITZ De-indentifizierung von Personenbildern für verbesserte Öffentlichkeitsarbeit;KI Anwendung, Datenanalyse, Datenanwendung für Öffentlichkeit, Datenschutz;Transparenz;;Civic Coding;In Planung;Sommerfest im Familienzentrum: volle Hütte, super Stimmung, tolle Fotos entstehen. Der tolle Event könnte öffentlichkeitswirksam dokumentiert werden, doch: es gilt die Persönlichkeitsrechte der Besucher zu waren, die man keinesfalls verletzen möchte. 2022 und kein workaround?;UNTLITZ;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/cpu-architekture-etwas-anders/588;CPU Architekture etwas anders;KI Anwendung;;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/cpu-architekture-etwas-anders/588;;In Planung;Computer benutzten wie vor 30 Jahren immer noch Assembler mit immer wieder überholten Funktionen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/learning-machine-into-own-direction/587;Learning Machine into own direction;KI Anwendung, Large Language Model (LLM), Prozessautomatisierung;;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/learning-machine-into-own-direction/587;;In Planung;Eine Maschine die sich selber analysiert, Sinne erstellt, Denkprozesse benutzt aus logischen Abläufen die Interagieren. Es kann sich unterhalten. Es treibt sich selber an . Und ist über C++ mit SQL innerhalb von 4 Wochen umsetzbar.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/digistadtv-digitale-souveraenitaet-fur-alle-kommunalen-und-staedtischen-verwaltungen/565;Digitale Souveränität für alle kommunalen und städtischen Verwaltungen;KI Anwendung, Prozessautomatisierung, Digitale Plattform, Datenerhebung;Verwaltung, Stadt, Transparenz;;;In Planung;In keiner deutschen kommunalen oder städtischen Verwaltung soll irgendjemand größere Texte abtippen müssen, aber die Daten sollten auch sicher und souverän verarbeitet werden. Daher soll ein digitaler Dienst aufgebaut und angeboten werden, wie onlineocr.net bzw Google Lens.;DigiStadtV;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/ai-for-addressing-urban-inequality/564;AI for addressing urban inequality;KI Anwendung, Datenanalyse, Visualisierung mit Karten;Armut, Stadt, Soziale Arbeit;;Civic Coding – Innovationsnetz KI für das Gemeinwohl;In Weiterentwicklung;Urban inequality is a critical issue for Western societies: unequal distributions of income within cities has negative impact on well-being, segregation, and individual development. We develop a new, highly granular mapping of urban inequality through AI to support policy-makers.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/onda-one-deafworld-app/563;OnDA (One Deafworld App);Interaktive App, KI Anwendung, Übersetzungsassistent, Automatisierte Datenübermittlung;Barrierefreiheit, Inklusion, Menschen mit Behinderung;;;In Weiterentwicklung;Next Generation Cross-Plattform-App! Eine App für viele Einsatzbereiche in der Kommunikation zw. Hörbehinderten, Taubblinden und Normalhörenden Menschen. Dazu gehören die Automatisierte Termin-Koordination (inkl. Routing) & barrierefreie Video- & Telefonfunktionen.;OnDA;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/der-nutzen-ki-basierter-sprachanalysen-bei-einer-mediation/562;Der Nutzen KI-basierter Sprachanalysen bei einer Mediation;Analyse von Sensordaten und ML, KI Anwendung, Sprach-Editor, Entscheidungsassistent;Beratung, Wissensmanagement;;;In Planung;In Mediationsverfahren sind sich wiederholende sprachliche Auffälligkeiten mit Sprachanalysen zu erheben und auszuwerten. Deeskalierenden und eskalierenden Sprachmuster sind zu analysieren und auszuwerten, um den Konflikt gezielter zu schlichten.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/telemarie/561;Telemarie;Digitale Plattform, Interaktive App, Vernetzungsassistent;Senioren, Vernetzung;;;In Planung;Telemarie ist ein Seniorentablet, das auf einfachste Weise die Kommunikation sowie das Teilen von Medien zwischen SeniorInnen und ihren Familien und FreundInnen ermöglicht - ohne Anmeldung, ohne Passwörter, ohne Social Media.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/schreibenlernen-mit-ki/553;Schreibenlernen mit KI;KI Anwendung, Interaktive App;Arbeit mit Kindern;;;In Weiterentwicklung;Ziel ist die Entwicklung eines virtuellen Lernpartners, mit dem Kinder autark schreiben lernen. Der analoge Unterbau liegt mit dem Buch ISBN 978-3-8991-288-7 vor. Next step: ein Lern-Font, der heutiges Type-Design voll ausreizt und sich für zukünftige digitale Anwendungen eignet.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/schmusebaer-mit-knopf-im-ohr/548;Schmusebär mit Knopf im Ohr;KI Anwendung, Interaktive App, Datenerhebung;Kinder- und Jugendhilfe, Mentale Gesundheit, Beratung;;;Unbekannt;Kinder, die mit dem Sterben von sich selbst, eines Geschwisters oder der Eltern konfrontiert sind, stehen oft im 'OFF' mit ihren Sorgen. Ein Teddy mit Knopf im Ohr tröstet und verbindet zum OSKAR Telefon. Der Chip verrät, wo ich bin und ob meine Kommunikation eingeschränkt ist;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/selbstlernendes-barrierefreies-kommunikations-tablet/546;Selbstlernendes, barrierefreies Kommunikations-Tablet;Interaktive App, KI Anwendung, Übersetzungsassistent, Sprach-Editor, Entscheidungsassistent;Barrierefreiheit, Inklusion, Menschen mit Behinderung, Mentale Gesundheit;;;Unbekannt;"Tablet / App für Kinder / Erwachsene mit Einschränkungen: Umsetzung Sprache => Schrift und umgekehrt; Hilfsfunktionen: Erkennung, wenn Hilfe benötigt wird => Benachrichtigung an Bezugsperson, Selbstlernend, Lern-, Beschäftigungs- und Spiele-Apps; Translator; Komm. mit Smartphone";;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/pia-persoenlicher-informations-assistent/544;Pia - Persönlicher Informations Assistent;Automatisierte Datenübermittlung, Datenerhebung, Digitale Plattform, Interaktive App, KI Anwendung, Datenschutz;;;Perfect-iD GmbH;In Weiterentwicklung;Als Start-Up arbeitet die Perfect-iD GmbH seit 2021 an einer Lösung zur sicheren Verwaltung und Speicherung personenbezogener und biometrischer Daten von Privatpersonen zur zweckgebundenen temporären Freigabe über eine sichere Kommunikationsschnittstelle und einer Infrastruktur.;Pia;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/regle-deinen-kram-mit-aktiver-vorsorge-vorausschauend-und-verantwortungsbewusst-handeln/538;Regle Deinen Kram – Mit aktiver Vorsorge vorausschauend und verantwortungsbewusst handeln!;Digitale Plattform, Wissensmanagement;Beratung, Wohlfahrt, Wissensmanagement, Teilhabe;;;In Betrieb;Mit Regle Deinen Kram möchten wir Menschen motivieren, durch das Ordnen von Papierkram Vorsorge-Themen selbstbestimmt anzugehen. Wir bieten Hilfe beim Strukturieren, Informieren und Loslegen - digital, leicht verständlich und handlungsorientiert!;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/respeak-powerful-dialogs-for-better-relationships/537;Respeak – Powerful Dialogs for Better Relationships;KI Anwendung;Vernetzung;;Civic Coding;Unbekannt;Weniger Fragen, mehr Antworten – unsere KI „Respeak“ nutzt kraftvolle Dialoge für eine bessere und nachhaltige Beziehungsentwicklung in einer digitalen Welt.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/sgb-antraege-vernetzen/534;SGB Anträge vernetzen;KI Anwendung, Prozessautomatisierung, Datenanalyse, Automatisierte Datenübermittlung, Entscheidungsassistent;Verwaltung, Soziale Arbeit, Beratung, Gesundheit;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/sgb-antraege-vernetzen/534;Civic Coding;In Weiterentwicklung;Der Einsatz der KI soll die Bürokratie und Antragsflut vereinfachen. Langfristig sollte es möglich sein, aufgrund der ICD (International Statistical Classification of Diseases and Related Health Problem) die entsprechenden Anträge bearbeitungsreif zu initiieren.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/universal-app-fur-freie-smartphone-netzwerk-verbindungen-ohne-unmittelbaren-internetzugang/533;UNIVERSAL-APP für freie SMARTPHONE-Netzwerk Verbindungen ohne unmittelbaren Internetzugang;Interaktive App, Digitale Plattform, Vernetzungsassistent;Katastrophenschutz, Vernetzung;;Civic Coding;In Planung;Im Katastrophenfall hilft kein Smartphone mehr, wenn im näherem Umkreis die Funkmasten ausgefallen sind. Notwendig wäre eine Universal-App, die Smartphones mit Peer-2-Peer Mesh-Netzwerken mit kombinierten W-Lan, Wi-Fi-Direct, Bluetooth, LoRaWAN schnell und sicher verbindet.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/beezle-bug-ki-gesteuertes-assistenzsystem-fur-jugendliche/526;Beezle-Bug: KI gesteuertes Assistenzsystem für Jugendliche;KI Anwendung, Interaktive App;Jugendarbeit, Jugendhilfe;https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/beezle-bug-ki-gesteuertes-assistenzsystem-fur-jugendliche/526;Civic Coding;In Planung;Wir alle kennen Siri - don't like her - als Assistenzsystem (AS) für SmartHomes, Musikspieler etc. In Short: Beezle-Bug ist ein AS für Kinder/Jugendliche das mit den Interessen des Nutzers wachsen soll. Beezle-Bug (Robot) hat ein UI(APP/VR/AR) und Bild- und Spracherkennung.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/digital-flow-smart-education-mit-ki/507;Digital Flow | Smart Education mit KI;KI Anwendung, Digitale Plattform, Datenanwendung für Öffentlichkeit, Bildung;Bildung;;;In Planung;Der Lernort Technik macht analoges Begreifen und digitales Verstehen mit Hilfe bildungspädagogischer Lernmittel möglich und verknüpft das Erlernte im Reallabor SMART Factory durch die Integration einer digitalen Plattform mit der Praxis.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/jobluchs-luchs-dir-jetzt-dein-traumjob-app/457;Jobluchs – Luchs dir jetzt dein Traumjob (App);Interaktive App, KI Anwendung, Matching;Arbeit, Chancengleichheit;;Civic Coding;In Planung;Die neue Jobapp soll ermöglichen noch einfacher den Bewerbungsprozess auszuführen und auch Vorstellungsgespräche zu führen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/techmentor-ki-gestutztes-matching-mit-it-mentoren/443;TechMentor - KI-gestütztes Matching mit IT-Mentoren;KI Anwendung, Matching, Digitale Plattform;Wissensmanagement, Beratung, Chancengleichheit;;;Unbekannt;IT gehört heute in jedem Bereich der Arbeitswelt. Doch für viele ist die Benutzung neuer Technologien eine Hürde. In der Gesellschaft gibt es aber viele IT-Experten, die helfen können und wollen. Dank einer KI-Plattform können diese sicher und bequem gematcht werden und helfen.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/rechtsberatung-und-sematische-suchmaschine-fur-gesetze/442;Rechtsberatung und sematische Suchmaschine für Gesetze;KI Anwendung, Large Language Model (LLM), Entscheidungsassistent, Datenanalyse;Beratung, Verwaltung, Demokratie;;;Unbekannt;Rechts- und Gesetzesfragen sind ohne Experten nicht einfach zu beantworten (Honorarberatung). KI basierte Systemen wie GPT3 könnten Gesetze semantisch durchsuchen. Erst für die Prüfung auf Rechtssicherheit würde ein Jurist konsultiert.;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/agorai-update-democracy/440;Agorai | Update Democracy;Interaktive App, KI Anwendung, Datenanwendung für Öffentlichkeit;Demokratie, Partizipation;;;In Weiterentwicklung;Wir glauben, dass jeder Mensch im Herzen politisch ist. Mithilfe unserer App wollen wir Bürger*innen dazu befähigen, das Land aktiv zu gestalten sowie unkompliziert und unmittelbar ihre Interessen zu formulieren. Es wird höchste Zeit unserer Demokratie ein Update zu verpassen!;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/meta-der-weltweit-erste-antidiskriminierungschatbot/359;Meta - der weltweit erste Antidiskriminierungschatbot;KI Anwendung, Entscheidungsassistent, Interaktive App;Beratung, Antidiskriminierung, Barrierefreiheit;;;In Betrieb;Meta ist der weltweit erste Antidiskriminierungschatbot mit der Mission Betroffenen von Diskriminierungen digital und barrierefreie zu beraten. Meta ist für Betroffene kostenlos, kann eine Vielzahl an NutzerInnen parallel beraten, jederzeit, anonym übers Handy oder am PC.;Meta;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/merlin-aio-das-freie-all-in-one-ki-system-fur-alle/350;Merlin AIO – Das freie All-in-One KI-System für alle;KI Anwendung, Sprach-Editor, Datenschutz;;;;In Planung;Merlin AIO (kurz: Merlin) ist ein auf Open-Source-Software basierender, lernender, digitaler Sprachassistent, der im Gegensatz zu anderen bekannten Systemen auch ohne Internetverbindung auskommt, so dass man die volle Kontrolle über alle Daten behält.;Merlin;CC-BY-NC-ND 4.0;https://www.civic-coding.de
https://www.civic-coding.de/community-information/projekte/vorschauseite-projekt/flying-eye-die-autonom-fliegende-baustellenuberwachungsdrohne/349;Flying Eye - Die autonom fliegende Baustellenüberwachungsdrohne;KI Anwendung, Monitoring, Datenerhebung, Analyse von Sensordaten und ML, Automatisierte Datenübermittlung;Arbeit;;;In Planung;Flying Eye ist eine autonom fliegende Drohne, welche auf Baustellen den Arbeitsschutz überprüft. Die autonom fliegende Drohne fliegt über Baustellen, sobald ein Bauarbeiter kein Helm auf hat wird dieser fotografiert (AI) und dieser bekommt eine SMS mit einem Foto von sich ...;;CC-BY-NC-ND 4.0;https://www.civic-coding.de
