Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation
https://codefor.de/projekte/hh-zuwendungen/;Die Zuwendungen der Hamburger Behörden;Datenanalyse, Visualisierung, Offene Daten;Verwaltung, Transparenz, Offene Daten, Stadt;http://hannes.enjoys.it/oklab/zuwendungen/datatablesmityadcf.html;Code for Germany, OK Lab Hamburg, Open Knowledge Foundation Deutschland e.V.;Unbekannt;Das Projekt stellt die Zuwendungen der Hamburger Behörden als filterbare Tabelle dar. Es ermöglicht die transparente Einsicht in öffentliche Ausgaben.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-crimemap/;Diebstähle Region Heilbronn;Visualisierung, Datenanalyse, Karte;Stadt, Transparenz, Offene Daten;http://opendata-heilbronn.github.io/crimemap/;Code for Germany, Heilbronner Stimme, Code for Heilbronn;Eingestellt;Das Projekt visualisiert Einbrüche in der Region Heilbronn basierend auf Polizeimeldungen seit November 2013.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-monuments-map/;Digitale Denkmalkarte für Schleswig-Holstein;Interaktive Karte, Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit, Offene Daten;Wissensmanagement, Stadtplanung, Offene Daten;https://denkmalkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Die digitale Denkmalkarte stellt Kulturdenkmäler in Schleswig-Holstein interaktiv dar. Sie bietet eine interaktive Übersicht über Kulturdenkmäler und deren Merkmale auf einer digitalen Karte.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/disabled-railway/;Disabled Railway;Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Barrierefreiheit, Inklusion, Menschen mit Behinderung;http://netaction.github.io/disabled-railway/;Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;In Betrieb;Disabled Railway ist eine interaktive Karte, die zeigt, wie schnell Bahnhöfe weltweit erreicht werden können. Sie vergleicht die Erreichbarkeit für Personen ohne und mit Rollstuhl, um Barrierefreiheit im Schienenverkehr zu visualisieren.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-dresdenrallye/;Dresden Rallye;Interaktive App, Datenanwendung für Öffentlichkeit, Offene Daten, Datenanalyse, Visualisierung mit Karten;Stadt, Umwelt, Nachhaltigkeit, Offene Daten;https://geo3eck.github.io/dresden-rallye-web/;OK Lab Leipzig;Eingestellt;Die Dresden Rallye ist eine interaktive Anwendung, die Gamification nutzt, um die verschiedenen Mobilitätsangebote der Stadt bekannt zu machen und Nutzer zu einem umweltfreundlicheren Verkehrsverhalten anzuregen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/datennutzung/;Einführung Datennutzung mit R und Python;Datenanalyse, Datenerhebung, Interne Datenanwendung;Offene Daten, Wissensmanagement;;Open Knowledge Foundation Deutschland e.V., Code for Germany, Code for Bielefeld;In Betrieb;Dieses Projekt bietet eine Einführung in die Nutzung von Daten mit R und Python. Ziel ist es, Teilnehmer:innen die Grundlagen für einfache Datenanalysen und die Beantwortung von Fragestellungen zu vermitteln.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-einwohner/;Einwohner-Daten Leipzig;Interaktive Karte, Datensatz und Visualisierung, Datenanwendung für Öffentlichkeit, Offene Daten, Dokumentations- und Netzwerktool;Stadt, Offene Daten, Partizipation, Transparenz;https://codeforleipzig.github.io/opendata-leipzig-playground/;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Leipzig;Eingestellt;Dieses Projekt bietet ein Schritt-für-Schritt-Tutorial zur Erstellung von Karten-Anwendungen mit Leaflet, basierend auf Shape-Daten und statistischen Daten des OpenData Portals Leipzig. Es visualisiert Einwohnerdaten und dient als Lernressource für den Umgang mit Leaflet und offenen Daten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/be-drl-empower-rangers/;Empower Rangers;Digitale Plattform, Vernetzungsassistent;Geflüchtete, Migration, Integration, Vernetzung;http://www.refugeesemancipation.com;Refugees Emancipation, Code for Germany, OK Lab Berlin, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Das Projekt unterstützt den Verein Refugees Emancipation beim Aufbau einer neuen Webseite. Diese soll den Verein bekannter machen und Bewohnerinnen und Bewohnern von Unterkünften den Austausch ermöglichen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/ms-wahlkarte/;Ergebnisse der Kommunalwahl 2014;Karte, Visualisierung mit Karten, Offene Daten;Demokratie, Partizipation, Stadt;http://codeformuenster.org/wahlkarte;Code for Münster, Code for Germany, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Dieses Projekt visualisierte die Ergebnisse der Kommunalwahl 2014 in Münster live. Es zeigte die Gewinner der Direktmandate je Wahlbezirk auf einer interaktiven Karte.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/ernteteilen/;Ernte Teilen;Digitale Plattform, Matching, Vernetzungsassistent;Landwirtschaft, Nachhaltigkeit, Vernetzung;https://ernte-teilen.org;Code for Germany, OK Lab Berlin, Open Knowledge Foundation Deutschland e.V.;Unbekannt;Ernte-teilen.org ist eine Plattform, die Landwirte und Verbraucher zusammenbringt, die an Solidarischer Landwirtschaft teilnehmen möchten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/p-hiddenkosmos/;Exploring the Hidden Kosmos;Digitale Plattform, Datenanwendung für Öffentlichkeit, Visualisierung;Wissensmanagement;http://humboldt-kosmos.oklab-potsdam.de/;OK Lab Potsdam, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Entdecke Alexander von Humboldts Kosmos-Vorlesungen aus den Jahren 1827/28. Die Seite entstand 2017 auf dem Kultur-Hackathon Coding da Vinci.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-fancylvbot/;fancyLVBot;Interaktive App, Datenanwendung für Öffentlichkeit, KI Anwendung, Reporting;Stadt, Mobilität;https://t.me/fancyLVBot, https://gtfs.leipzig.codefor.de;Code for Germany, OK Lab Leipzig;In Betrieb;fancyLVBot ist ein Telegram-Chat-Bot, der Nutzern ermöglicht, aktuelle Abfahrtszeiten von Straßenbahnen in Leipzig abzufragen. Er bietet Funktionen wie Haltestellensuche, Anzeige der nächsten Abfahrten und Speicherung von Favoriten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-farmbot/;Farmbot // Code for Buga 2019;Datenerhebung, Monitoring, Robotik, Automatisierte Datenübermittlung, Visualisierung;Landwirtschaft, Jugendarbeit, Partizipation;https://codeforheilbronn.de/projects/2016-01-01-farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/;Bundesgartenschau Heilbronn 2019 GmbH, Technologiestiftung Berlin, Universität der Künste Berlin, Code for Heilbronn;Eingestellt;Ein DIY-Roboter namens Farmbot wurde für die Bundesgartenschau 2019 in Heilbronn mit Kindern und Jugendlichen nachgebaut. Das Projekt automatisierte den Anbau von Obst und Gemüse, indem es Pflanzen säte, goss, düngte und deren Wachstum dokumentierte, um für Technik zu begeistern.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/stgt-dust-sensor/;Feinstaubsensoren;Datenerhebung, Monitoring, Offene Daten;Umwelt, Umweltschutz, Stadt;http://sensor.community/;Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das Projekt entwickelt und baut bezahlbare Open-Source DIY Feinstaubsensoren. Diese Sensoren messen weltweit die Feinstaubverteilung, um ein genaueres Bild der Luftqualität zu erhalten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/be-tempelhof/;Feld - die Bebauung des Tempelhofer Felds in 3D;Visualisierung, Interaktive Karte, Datenanwendung für Öffentlichkeit;Stadtplanung, Partizipation, Demokratie;http://interaktiv.morgenpost.de/tempelhofer-feld/;OK Lab Berlin;Eingestellt;Das Projekt visualisiert die geplante Bebauung des Tempelhofer Felds in 3D, um Bürger vor einer Volksabstimmung zu informieren und wurde als interaktives Feature veröffentlicht.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/flaechengerechtigkeit/;Flächengerechtigkeits-Tool;Datenanalyse, Datenanwendung für Öffentlichkeit, Interaktive Karte, Visualisierung mit Karten;Stadt, Stadtplanung, Partizipation, Transparenz;http://clevere-staedte.de/flaechen-gerechtigkeits-report-online;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;In Betrieb;Das Flächengerechtigkeits-Tool ermöglicht es Bürgern, ihre Straßen zu vermessen und die Gerechtigkeit im Verkehr quadratmetergenau zu diskutieren.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/flaechentool/;Flächentool;Datenanalyse, Karte, Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Stadtplanung, Umwelt, Nachhaltigkeit, Offene Daten;;Code for Germany, OK Lab Berlin, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das Flächentool berechnet die Nutzung von Flächen basierend auf OpenStreetMap (OSM) Daten. Es ist momentan auf Deutschland beschränkt und kann Ungenauigkeiten aufgrund fehlerhafter oder fehlender Daten aufweisen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/dd-freieparkplaetze/;Freie Parkplätze Dresden;Datenerhebung, Offene Daten, Digitale Plattform, Datenanalyse, Visualisierung, Analyse von Sensordaten und ML, KI Anwendung, Interaktive App, Karte, Visualisierung mit Karten;Stadt, Stadtplanung, Transparenz, Offene Daten;https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/, https://ubahn.draco.uberspace.de/opendata/cached_api.php;Code for Germany, Stadt Dresden;In Betrieb;Das Projekt 'Freie Parkplätze Dresden' macht die ursprünglich nicht maschinenlesbaren Daten der Stadt Dresden zu freien Parkplätzen zugänglich. Es bietet eine maschinenlesbare Schnittstelle (API), eine Karte zur aktuellen Belegung sowie Smartphone-Apps und eine Vorhersage der Parkhausbelegung mittels Machine Learning.;ParkenDD;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/ffpb-nodes/;Freifunk Knotenliste;Interaktive App, Karte, Datenanwendung für Öffentlichkeit;Vernetzung, Stadt, Offene Daten, Partizipation;;Code for Germany, Open Knowledge Foundation Deutschland e.V., Code for Paderborn;In Weiterentwicklung;Die Freifunk Knotenliste ist der Beginn einer Companion App, die aktuell Freifunk-Knoten auflistet und deren Details anzeigt. Zukünftige Funktionen umfassen eine Kartenansicht für Paderborn und Benachrichtigungen bei Änderungen an Lieblingsknoten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-gentrifizierung/;Gebäude-Entwicklung in Leipzig;Datenerhebung, Datenanalyse, Visualisierung mit Karten, Interaktive Karte;Stadt, Stadtplanung, Wohnen;https://codeforleipzig.github.io/Gentrification/buildings.html;OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt dokumentiert und visualisiert die Gebäude-Entwicklung in Leipzig über die letzten Jahre anhand von OpenStreetMap-Daten und Luftbildaufnahmen. Es zeigt, wie sich das Stadtbild durch Schließung von Baulücken und Wachstum an den Rändern verändert hat.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/gedenktafelnberlin/;Gedenktafeln in Berlin;Karte, Datenanwendung für Öffentlichkeit;Demokratie, Antidiskriminierung, Antirassismus, Menschenrechte, Stadt;;Code for Germany, OK Lab Berlin, Open Knowledge Foundation Deutschland e.V.;Unbekannt;"Das Projekt ""Gedenktafeln in Berlin"" ist eine Webseite, die vorhandene und auf Wunsch entfernte Gedenktafeln zu historischen Orten in Berlin anzeigt. Diese Tafeln erinnern an Menschen, die sich der nationalsozialistischen Diktatur widersetzten oder Opfer politischer beziehungsweise rassistischer Verfolgung wurden.";;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/geodata-time/;Geodaten mit Zeitdimension;Datenbank, Datenanalyse, Datenerhebung, API;Offene Daten, Wissensmanagement, Datenanalyse;;Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;In Planung;Das Projekt zielt darauf ab, eine Datenbank zu entwickeln, die mehrere Versionen desselben Geodatensatzes speichern kann, um zeitliche Änderungen nachvollziehbar zu machen und den Zugriff auf verschiedene Snapshots per API zu ermöglichen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/bn-veranstaltungskalender/;Geographischer Veranstaltungskalender;Interaktive Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit, Datenerhebung;Stadt, Partizipation;;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Bonn-Rhein-Sieg;In Weiterentwicklung;Ein geographischer Veranstaltungskalender für Bonn, der Veranstaltungen in einer Heatmap-ähnlichen Darstellung visualisieren soll. Das Projekt orientiert sich an einem ähnlichen Wiener Projekt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-geojson-utilities/;Geojson Utilities;Datenerhebung, Datensatz und Visualisierung, Offene Daten, Visualisierung mit Karten;Offene Daten, Stadtplanung;http://opendatalab.de/projects/geojson-utilities/;Opendatalab, Code for Germany, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt ermöglicht den schnellen Export von Gemeindeflächen, Landkreis- und Bundeslandflächen in Deutschland im .geojson Format mit zusätzlichen Eigenschaften. Es dient Journalisten und Programmierern zur Erstellung von Visualisierungen auf Basis von Geodaten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/cologne-giesst/;GießtKölle;Interaktive Karte, Datenanwendung für Öffentlichkeit, Crowd-Sourced Daten, Visualisierung mit Karten;Stadt, Umweltschutz, Partizipation;https://giesst.koeln;Code for Germany, OK Lab Köln, Open Knowledge Foundation Deutschland e.V.;Eingestellt;GießtKölle ist eine interaktive Webkarte, die über den Wasserbedarf von Bäumen informiert. Nutzer können mitteilen, ob sie Bäume in ihrer Nachbarschaft gegossen haben.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-glaeserne-klaeranlage/;Gläsernes Klärwerk;Visualisierung, Interaktive App, Datenanalyse, Datensatz und Visualisierung, Offene Daten;Umwelt, Umweltschutz, Offene Daten;https://codeforleipzig.github.io/glaeserne-klaeranlage/;OEWA, Gesellschaft für Informatik, OKLab Leipzig;Eingestellt;Das Projekt Gläsernes Klärwerk erstellt interaktive Visualisierungen über die Funktionsweise einer Kläranlage. Dafür wurden Betriebsdaten einer Kläranlage der OEWA für ein ganzes Jahr bereitgestellt, um die Daten öffentlich zugänglich zu machen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/grossstadtbaum/;Großstadt-Baum;Datenanalyse, Datensatz und Visualisierung;Stadt, Umwelt, Umweltschutz, Offene Daten;http://www.tursics.de/story/grossstadt-baum/;Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;Eingestellt;Das Projekt analysiert die von Berlin veröffentlichten Datensätze zu Anlagen-, Straßen- und Uferbäumen. Es sucht und identifiziert den typischen Berliner Baum aus über einer Million Datenpunkten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/c-haltestellen/;Haltestellen in Chemnitz & Umland;Karte, Visualisierung mit Karten, Datensatz und Visualisierung, Offene Daten;Stadt, Offene Daten, Stadtplanung;;Code for Germany, OK Lab Chemnitz, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Die Karte zeigt die von der CVAG zur Verfügung gestellten Haltestellendaten. Man sieht deutliche Abweichungen der Koordinaten zu den Punkten auf der OSM Karte.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hh-echtzeit/;Hamburg in Zahlen;Dashboard, Datenvisualisierung, Interaktive App;Stadt, Transparenz, Offene Daten;https://ndldd.github.io/echtzeit/app/#/;OK Lab Hamburg, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Dieses Projekt bietet eine Übersicht interessanter Zahlen, die zeigen, was sich gerade durchschnittlich in Hamburg verändert.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/p-haushalt/;Haushalt Potsdam 2018/2019;Dashboard, Visualisierung, Offene Daten, Datenanwendung für Öffentlichkeit;Stadt, Transparenz, Verwaltung, Offene Daten, Partizipation;https://offenerhaushalt.de/haushalt/BB/Potsdam/;OK Lab Potsdam, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt ermöglicht die interaktive Erkundung des Doppelhaushalts von Potsdam für die Jahre 2018 und 2019, um Finanzdaten zugänglich zu machen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/historic-berlin/;Historische Entwicklung Berlins;Karten, Datensatz, Visualisierung;Stadt, Stadtplanung, Wissensmanagement;http://community.codefor.de/entwicklung-berlins/;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;Unbekannt;Das Projekt stellt historische Berlin-Karten aus dem FIS-Broker bereit, um sie in anderen Projekten nutzen zu können. Es ermöglicht die Visualisierung der historischen Entwicklung der Stadt Berlin.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/muc-ddj/;How-To Datenjournalismus;Dokumentations- und Netzwerktool, Wissensmanagement, Datenanalyse;Wissensmanagement, Demokratie, Transparenz;http://howto.ddjdach.de;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab München;Eingestellt;Das Projekt bietet eine Anleitung und Ressourcen zum Thema Datenjournalismus. Es fungiert als Leitfaden für die Praxis des Datenjournalismus.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/vortrag_bielefeld_io/;Innovationen durch Open Data bei der Bielefeld.IO 2021;Vortrag, Workshop, Offene Daten;Offene Daten, Stadt, Transparenz;https://www.eventbrite.de/e/bielefeld-io-2021-tickets-163043755261?aff=foundersfoundation, https://bielefeld.io/;Code for Germany, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Dieses Projekt umfasste einen Vortrag und Workshop zum Thema „Innovationen durch Open Data“ im Rahmen der Bielefeld.IO 2021. Es vermittelte Einblicke in die Potenziale offener Daten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-intelligentes-rathaus/;Intelligentes Rathaus Leipzig;Datenanalyse, Monitoring, Datenerhebung, Knowledge Graph, Offene Daten, Digitale Plattform, KI Anwendung;Stadt, Verwaltung, Partizipation, Transparenz, Demokratie, Offene Daten;https://stadtratmonitor.codeforleipzig.de;Code for Germany, Code for Leipzig, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Das Projekt ermöglicht die Volltextsuche im Ratsinformationssystem der Stadt Leipzig und das Abonnieren von Suchergebnissen. Es wird aktiv weiterentwickelt, um neue Features wie einen Wissensgraphen und maschinelles Lernen zu integrieren.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-biotope-map/;Interaktive Biotopkarte mit Wertbiotopen und Nichtwertbiotopen;Interaktive Karte, Visualisierung mit Karten, Datenanalyse, Datenanwendung für Öffentlichkeit;Umweltschutz, Umwelt, Nachhaltigkeit, Offene Daten;https://biotopkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Das Projekt ist eine interaktive Biotopkarte, die die Vielfalt der Biotope in Schleswig-Holstein digital erkundbar macht. Sie visualisiert Wertbiotope und Nichtwertbiotope basierend auf offenen Daten des Landesamts für Umwelt.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-parcel-map/;Interaktive Flurstücksauskunft für Schleswig-Holstein;Interaktive Karte, Offene Daten, Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Offene Daten, Verwaltung, Stadtplanung, Transparenz;https://flurstuecksauskunft.oklabflensburg.de;OK Lab Flensburg, Code for Germany;In Weiterentwicklung;Das Projekt bietet eine interaktive, nicht amtliche Flurstücksauskunft für Schleswig-Holstein, um Verwaltungs-, Kreis-, Gemeindegrenzen, Gemarkungen und Flurstücke digital zugänglich zu machen. Es basiert auf ALKIS-Daten und richtet sich an Bürgerinitiativen und die Öffentlichkeit.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/interessante-orte/;Interessante Orte;Kartenanwendung, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Stadt, Wissensmanagement;https://cologne.codefor.de/koeln_muelheim_ns_zeit/index.html;Code for Köln, Geschichtswerkstatt Köln Mülheim;Eingestellt;Das Projekt bietet eine Anleitung, um eine einfache Kartenanwendung zu erstellen, mit der interessante Orte visualisiert werden können, ohne dass Programmierkenntnisse erforderlich sind.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-schulinternet/;Internetgeschwindigkeit in Sachsens Schulen;Datenanalyse, Interaktive Karte, Visualisierung mit Karten;Bildung, Stadtplanung, Offene Daten;;OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Das Projekt stellt die Internetverbindungen von Schulen in Sachsen auf einer Karte dar, um den Breitbandausbau im Bildungssektor anzuregen. Es nutzt Daten aus verschiedenen Quellen und visualisiert diese mit Leaflet.js.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/jedeschule-2/;jedeschule.de;Datenerhebung, Digitale Plattform, Automatisierte Datenübermittlung, Offene Daten, Datenstandards, Datensatz und Visualisierung, Datenanwendung für Öffentlichkeit;Offene Daten, Wissensmanagement;https://jedeschule.de/, https://jedeschule.codefor.de/docs, https://jedeschule.codefor.de/csv-data/;Open Knowledge Foundation Deutschland e.V., BildungsCent e.V.;In Betrieb;jedeschule.de sammelt alle Schuldaten Deutschlands auf einer Plattform. Das Projekt stellt eine zentrale API und wöchentliche CSV-Dumps der Schuldaten bereit, die durch individuelle Webscraper aktualisiert werden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/baustellen-chemnitz/;Karte Chemnitzer Baustellen;Karte, Visualisierung mit Karten, Offene Daten, Datenanwendung für Öffentlichkeit;Stadt, Stadtplanung, Transparenz, Offene Daten;http://morrisjobke.de/stuff/baustellen-chemnitz/;Code for Germany, OK Lab Chemnitz, Stadt Chemnitz;Eingestellt;Auf einer Karte werden die Baustellen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/blitzerkarte-chemnitz/;Karte Chemnitzer Blitzer;Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit, Offene Daten, Datenanalyse;Stadt, Transparenz, Offene Daten, Verwaltung;http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map;Code for Germany, OK Lab Chemnitz, Open Knowledge Foundation Deutschland e.V.;In Betrieb;Das Projekt stellt monatlich von der Stadt Chemnitz veröffentlichte Geschwindigkeitskontrollen übersichtlich auf einer interaktiven Karte dar.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/bn-opendatamap-nrw/;Karte der Open Data – Angebote in NRW;Karte, Visualisierung mit Karten, Offene Daten;Offene Daten, Verwaltung;http://data.paderta.com/OpenData-NRW-Map/;Code for Germany, OK Lab Bonn-Rhein-Sieg, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Die Karte bietet eine Übersicht über alle aktuellen kommunalen Open Data-Angebote in Nordrhein-Westfalen. Sie zeigt, welche Kommunen ein Open Data-Portal besitzen, welches System oder Lizenz sie verwenden und ob eine Anbindung an das Open.NRW-Portal besteht.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-recycling-map/;Karte der Recyclingcontainer in Flensburg;Karte, Visualisierung mit Karten, Offene Daten, Datenanwendung für Öffentlichkeit, Datenerhebung;Umweltschutz, Stadt, Nachhaltigkeit, Offene Daten;https://recycling.oklabflensburg.de;Technisches Betriebszentrum Flensburg AöR, OK Lab Flensburg, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;Eine interaktive Karte, die Standorte von Recyclingcontainern für Altkleidung und Altglas in Flensburg anzeigt, bereitgestellt vom Technisches Betriebszentrum Flensburg AöR. Ziel ist die Erweiterung um weitere Standorte und Anbieterdaten.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/fl-open-cultural-map/;Karte mit Veranstaltungsorten der Kulturnacht Flensburg;Karte, Visualisierung mit Karten, Datenanwendung für Öffentlichkeit;Stadt, Kultur, Partizipation;https://knf.grain.one;OK Lab Flensburg, Code for Germany;Eingestellt;Das Projekt hat eine spezielle digitale Karte für die Flensburger Kulturnacht entwickelt, um die verschiedenen kulturellen Orte und Veranstaltungen in der Stadt sichtbar zu machen. Kulturelle Einrichtungen und Initiativen konnten so ihre Vielfalt präsentieren.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/wpt-kartenkarte/;KartenKarte;Karte, Visualisierung mit Karten, Datenanalyse, Datenerhebung, Offene Daten;Offene Daten, Stadt, Transparenz, Wissensmanagement;http://kartenkarte.org;Code for Germany, Open Knowledge Foundation Deutschland e.V.;In Weiterentwicklung;KartenKarte liest vorhandene Daten aus OpenStreetMap aus und stellt diese auf eine besondere Art und Weise dar. Es hebt bestimmte Orte hervor und macht so Informationen sichtbar, die in Standard-Karten oft nicht gerendert werden.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/hn-kastanienapp/;Kastanienapp;Interaktive App, Offene Daten, Visualisierung mit Karten;Umwelt, Stadt, Offene Daten;http://blog.opendatalab.de/opendata/2014/11/19/kastanien-app-mit-baumkataster;Code for Heilbronn, Code for Germany, Open Knowledge Foundation Deutschland e.V.;Eingestellt;Die Kastanienapp ist eine mobile Anwendung, die auf den offenen Baumkatasterdaten der Stadt Hamburg basiert. Sie ermöglicht es Nutzern, unterwegs Kastanienbäume leicht zu finden und allgemeine Informationen zu Bäumen in Heilbronn abzufragen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/berlin-lichtenberg/;Kiez-Karte Berlin;Interaktive Karte, Offene Daten, Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Offene Daten, Partizipation, Stadt, Stadtplanung, Demokratie;http://kiez-karte.berlin;Code for Germany, Open Knowledge Foundation Deutschland e.V., OK Lab Berlin;In Weiterentwicklung;Die Kiez-Karte Berlin visualisiert offene Daten aus Berlin auf einer interaktiven Karte. Sie soll Bürgerbeteiligungsmöglichkeiten einbinden und städtische Informationen bürgernah darstellen.;;CC-BY 4.0;https://codefor.de/
https://codefor.de/projekte/le-kieznotiz/;KiezNotiz Leipziger Osten;Dashboard, Karte, Datenvisualisierung, Datenanalyse, Offene Daten, Datenanwendung für Öffentlichkeit;Stadt, Stadtplanung, Umwelt, Nachhaltigkeit, Partizipation, Offene Daten;https://kieznotiz.codeforleipzig.de/, https://leipziger-ecken.de/, https://gtfs.codeforleipzig.de/;Leipziger, FabLab Leipzig, Studio Johey, OK Lab Leipzig, Open Knowledge Foundation Deutschland e.V.;Eingestellt;KiezNotiz Leipziger Osten ist eine Stadtteilplattform, die in einem Schaufenster Akteure und aktuelle Veranstaltungen in den Stadtteilen Neustadt-Neuschönefeld und Volkmarsdorf präsentiert. Sie nutzt ein Grafana-Dashboard und Karten zur Visualisierung von Daten, inklusive Luftqualitätsmessungen, und ist als Wissenschaftsladen konzipiert.;;CC-BY 4.0;https://codefor.de/
