Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://publicinterest.ai/tool/map/project/public-ai;Public Interest AI;{'Generative KI': 'Künstliche Intelligenz', 'KI Anwendung': '', 'Plattform': 'Digitale Plattformen', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Dokumentations- und Netzwerktool': 'Unterstützungstools'};{'Demokratie': 'Demokratie & Soziale Rechte', 'Transparenz': 'Inklusion & Teilhabe', 'Verwaltung': 'Organisation & Professionalisierung', 'Ethik': 'Demokratie & Soziale Rechte', 'Gesundheit': 'Gesundheit', 'Bildung': 'Bildung', 'Wohlfahrt': 'Soziale Dienste', 'International': 'Internationale Projekte'};https://publicai.network;Metagov, Public Knowledge, Berkman Klein Center, Chatham House;Laufend;Das Projekt 'Public Interest AI' ist eine Koalition von Gruppen, die sich dafür einsetzen, öffentlich zugängliche KI-Modelle zu fördern und aufzubauen, die von öffentlichen Stellen, insbesondere Regierungen, finanziert, bereitgestellt und verwaltet werden.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/quantified-trees-intelligent-irrigation-forecasting-for-city-trees;Quantified Trees - intelligent irrigation forecasting for city trees;{'KI Anwendung': '', 'Datenanalyse': 'Datenanalyse', 'Entscheidungsassistent': 'Virtuelle Assistenz', 'Interaktive App': 'Webanwendungen', 'Monitoring': 'Wirkungsmessung'};{'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Stadt': 'Stadtentwicklung'};https://qtrees.ai/en/;Technologiestiftung Berlin;Abgeschlossen;Das Projekt „Quantified Trees“ entwickelt ein KI-gestütztes Vorhersagesystem, um städtische Bäume zu identifizieren, die akut von Trockenheit bedroht sind. Ziel ist es, die Bewässerung in Berlin zu optimieren und Bürgerinnen und Bürger in die Baumpflege einzubeziehen.;QTrees;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/radiant-mlhub;Radiant MLHub;{'Digitale Plattform': 'Digitale Plattformen', 'Offene Daten': 'Öffentliche Daten', 'Datensatz und Visualisierung': 'Datenreporting', 'KI Anwendung': '', 'Analyse von Sensordaten und ML': 'Künstliche Intelligenz'};{'Landwirtschaft': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'International': 'Internationale Projekte', 'Armut': 'Arbeit & Soziales', 'Katastrophenschutz': 'Gesundheit', 'Klima': 'Klima & Umwelt', 'Ernährungssicherung': 'Internationale Projekte'};https://www.mlhub.earth;Radiant Earth Foundation;Abgeschlossen;Radiant MLHub ist eine cloudbasierte, offene Bibliothek für georäumliche Trainingsdatensätze und Modelle. Sie ermöglicht den Zugang, die Speicherung und das Teilen von Daten für Erdbeobachtungen, um die Zusammenarbeit und die Entwicklung vertrauenswürdiger Anwendungen zu fördern.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/right-hear;Right-Hear;{'Digitale Plattform': 'Digitale Plattformen', 'Interaktive App': 'Webanwendungen'};{'Barrierefreiheit': 'Inklusion & Teilhabe', 'Inklusion': 'Inklusion & Teilhabe', 'Menschen mit Behinderung': 'Inklusion & Teilhabe'};https://www.right-hear.com/;Right-Hear;Abgeschlossen;Right-Hear ist eine digitale Plattform, die Veranstaltungsorte für Blinde und Sehbehinderte zugänglicher macht und ihnen mehr Unabhängigkeit bietet.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/safety-verification-of-neural-networks;Safety Verification of Neural Networks;{'KI Anwendung': '', 'Offene Daten': 'Öffentliche Daten', 'Datenanalyse': 'Datenanalyse', 'Monitoring': 'Wirkungsmessung', 'Entscheidungsassistent': 'Virtuelle Assistenz'};{};;Stanford University;Abgeschlossen;Dieses Projekt entwickelte quelloffene Algorithmen zur Sicherheitsüberprüfung von nichtlinearen Systemen mit neuronalen Netzwerkkomponenten. Es bietet Entwicklern von maschinellem Lernen für sicherheitskritische Systeme ein Werkzeug, um Anwender vor unentdeckten Fehlern zu schützen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/seaclear-search-identification-and-collection-of-marine-litter-with-autonomous-robots;SeaClear - SEarch, identificAtion and Collection of marine Litter with Autonomous Robots;{'KI Anwendung': '', 'Robotik': 'Künstliche Intelligenz', 'Monitoring': 'Wirkungsmessung', 'Datenerhebung': 'Datenerhebung', 'Datenanalyse': 'Datenanalyse', 'Karte': 'Karten & Verzeichnisse'};{'Meeresschutz': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://seaclear-project.eu;Delft University of Technology, Project consortium;Abgeschlossen;Das SeaClear-Projekt entwickelt eine autonome Roboterlösung zur Identifizierung und Sammlung von Unterwassermüll. Ein Team aus Unterwasser-, Oberflächen- und Luftfahrzeugen findet und entfernt Abfälle von Küstenmeeresböden.;SeaClear;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/seismologie-und-artifizielle-intelligenz;Seismologie und Artifizielle Intelligenz;{'Analyse von Sensordaten und ML': 'Künstliche Intelligenz', 'Datenanalyse': 'Datenanalyse', 'KI Anwendung': '', 'Monitoring': 'Wirkungsmessung'};{'Katastrophenschutz': 'Gesundheit'};https://fias.institute/en/projects/sai-seismology-and-artificial-intelligence/;Frankfurt Institute for Advanced Studies;Abgeschlossen;Das Projekt entwickelt Deep-Learning-basierte Tools, um die Frühwarnung und Vorhersage von Erdbeben- und Vulkanereignissen zu verbessern. Dies geschieht, da die komplexe Natur seismischer Ereignisse die Extraktion von Informationen aus geophysikalischen Daten mit klassischen statistischen Tools erschwert.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/simba;Simba Text Assistant;{'Interaktive App': 'Webanwendungen', 'KI Anwendung': '', 'Sprach-Editor': 'Sprachtechnologie', 'Textzusammenfassung': 'Sprachtechnologie', 'Browser-Erweiterung': 'Webanwendungen'};{'Barrierefreiheit': 'Inklusion & Teilhabe', 'Bildung': 'Bildung', 'Inklusion': 'Inklusion & Teilhabe', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://publicinterest.ai/tool/simba;Alexander von Humboldt Institute for Internet and Society;Abgeschlossen;Der Simba Text Assistant ist ein webbasiertes Tool und eine Browser-Erweiterung, das Zusammenfassungen von deutschsprachigen Texten erstellt. Es wurde entwickelt, um das Online-Leseerlebnis zu verbessern und Nutzer:innen beim Sprachenlernen zu unterstützen.;Simba;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/smartrecycling-up;SmartRecycling-UP;{'Prozessautomatisierung': 'Automatisierung', 'KI Anwendung': '', 'Computer Vision': 'Bildverarbeitung', 'Datenanalyse': 'Datenanalyse', 'Robotik': 'Künstliche Intelligenz'};{'Abfallwirtschaft': 'Klima & Umwelt', 'Recycling': 'Klima & Umwelt', 'Umwelt': 'Klima & Umwelt', 'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt'};https://robotik.dfki-bremen.de/en/research/projects/smartrecycling;Deutsches Forschungszentrum für Künstliche Intelligenz;Laufend;SmartRecycling-UP zielt darauf ab, die Recyclingquote und -qualität von Großabfällen durch Automatisierung bisher manueller Prozesse erheblich zu verbessern. Dies soll durch die Schaffung technischer Voraussetzungen für die automatisierte Vorsortierung von großformatigem Abfall geschehen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/tech4nature-mexico;Tech4Nature Mexico;{'Monitoring': 'Wirkungsmessung', 'KI Anwendung': '', 'Analyse von Sensordaten und ML': 'Künstliche Intelligenz', 'Datenerhebung': 'Datenerhebung', 'Datenanalyse': 'Datenanalyse', 'Entscheidungsassistent': 'Virtuelle Assistenz'};{'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Mexiko': 'Internationale Projekte', 'Meeresschutz': 'Klima & Umwelt', 'Partizipation': 'Inklusion & Teilhabe', 'Menschenrechte': 'Demokratie & Soziale Rechte'};https://www.forclimate.ai/tech4nature;C Minds, Minstry of Sustainable Development of Yucatan, International Union for Conservation of Nature (IUCN), Government of Yucatan, Huawei's Tech4All, Polytechnic University of Yucatan, Rainforest Connection;Abgeschlossen;Tech4Nature Mexico zielt darauf ab, die effektive Erhaltung und Regeneration der Biodiversität und der Ökosystemgesundheit in der Mangrovenzone der Yucatán-Halbinsel zu beschleunigen. Dies geschieht durch gemeinschaftszentrierte Ansätze, maschinelles Lernen und multisektorale Zusammenarbeit zur Überwachung und zum Verständnis der Auswirkungen des Klimawandels.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/top-ki-text-optimisation-using-artificial-intelligence;TOP.KI (text optimisation using artificial intelligence);{'Übersetzungsassistent': 'Sprachtechnologie', 'KI Anwendung': ''};{'Chancengleichheit': 'Anti Dismkriminierung', 'Barrierefreiheit': 'Inklusion & Teilhabe', 'Inklusion': 'Inklusion & Teilhabe', 'Teilhabe': 'Inklusion & Teilhabe'};https://top-ki.info/;Institut für Textoptimierung, Zentral-Fachausschuss Berufsbildung Druck und Medien, Lehrstuhl für Technologien und Management der Digitalen Transformation der Bergischen Universität Wuppertal, Berufsbildungswerke Oberlinhaus Potsdam und Leipzig, deepsight GmbH;Laufend;Das Projekt TOP.KI entwickelt ein KI-gestütztes Übersetzungswerkzeug, um Prüfungsinhalte in leicht verständliche Sprache zu optimieren. Ziel ist es, Chancengleichheit bei Prüfungen zu fördern, indem sichergestellt wird, dass Prüfungsergebnisse technisches Wissen und nicht das Textverständnis widerspiegeln.;TOP.KI;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/uwazi;Uwazi;{'Digitale Plattform': 'Digitale Plattformen', 'Open-Source': 'Open-Source-Software', 'Datenbank': 'Datenmanagement', 'Datenmanagement': 'Datenmanagement', 'Datenanalyse': 'Datenanalyse', 'Dokumentationstool': 'Unterstützungstools', 'KI-Anwendung': 'Künstliche Intelligenz', 'Natural Language Processing': 'Sprachtechnologie', 'Information Retrieval': 'Datenmanagement'};{'Humanitäre Hilfe': 'Internationale Projekte', 'Menschenrechte': 'Demokratie & Soziale Rechte', 'Flucht und Migration': 'Flucht & Migration', 'Frauen': 'Anti Dismkriminierung', 'Klimaschutz': 'Klima & Umwelt', 'Gleichberechtigung': 'Anti Dismkriminierung', 'Integration': 'Inklusion & Teilhabe'};https://uwazi.io, https://huridocs.org/technology/uwazi/;HURIDOCS;Abgeschlossen;Uwazi ist ein webbasiertes Open-Source-Tool zum Verwalten und Organisieren von Daten wie Zeugenaussagen, Forschungsergebnissen und Dokumenten. Es ist darauf ausgelegt, Menschenrechtsverteidiger bei der Erfassung, Verwaltung und Nutzbarmachung von Informationen zu unterstützen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/vera-ai-verification-assisted-by-artificial-intelligence;vera.ai: VERification Assisted by Artificial Intelligence;{'KI Anwendung': '', 'Datenanalyse': 'Datenanalyse', 'Monitoring': 'Wirkungsmessung', 'Entscheidungsassistent': 'Virtuelle Assistenz', 'Generative KI': 'Künstliche Intelligenz', 'Large Language Model (LLM)': 'Sprachtechnologie', 'Prozessautomatisierung': 'Automatisierung', 'Interaktive App': 'Webanwendungen', 'Sprach-Editor': 'Sprachtechnologie', 'Datensatz': 'Datenmanagement', 'Datenschutz': 'Datenmanagement'};{'Demokratie': 'Demokratie & Soziale Rechte', 'Ethik': 'Demokratie & Soziale Rechte', 'Transparenz': 'Inklusion & Teilhabe'};https://www.veraai.eu/home;Information Technologies Institute of Centre for Research and Technology-Hellas (CERTH-ITI);Laufend;vera.ai entwickelt vertrauenswürdige KI-Lösungen gegen fortgeschrittene Desinformationstechniken für Medienprofis und Forscher. Das Projekt zielt darauf ab, die Grundlagen für zukünftige Forschung im Bereich KI gegen Desinformation zu legen und die Verifikation von Inhalten zu unterstützen.;vera.ai;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/vframe;VFRAME;{'KI Anwendung': '', 'Analyse von Sensordaten und ML': 'Künstliche Intelligenz', 'Offene Daten': 'Öffentliche Daten', 'Digitale Plattform': 'Digitale Plattformen'};{'Menschenrechte': 'Demokratie & Soziale Rechte', 'Humanitäre Hilfe': 'Internationale Projekte', 'Internationale': 'Internationale Projekte', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://vframe.io;Mnemonic.org;Abgeschlossen;VFRAME ist ein Open-Source-Bildverarbeitungssystem, das Computer-Vision-Technologien und angepasste Modelle nutzt, um Objekte wie Munition in Konfliktgebieten zu identifizieren. Es unterstützt Menschenrechtsforscher bei forensischen Untersuchungen und investigativem Journalismus.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/wertis-ki;WERTIS-KI;{'KI Anwendung': '', 'Interaktive App': 'Webanwendungen', 'Analyse von Sensordaten und ML': 'Künstliche Intelligenz', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Umweltschutz': 'Klima & Umwelt', 'Nachhaltigkeit': 'Klima & Umwelt', 'Abfallwirtschaft': 'Klima & Umwelt', 'Barrierefreiheit': 'Inklusion & Teilhabe', 'Vernetzung': 'Organisation & Professionalisierung', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://wert-i.de/;Ostfalia Hochschule für angewandte Wissenschaften, dida Datenschmiede, ge‑T GmbH, Abfallentsorgungsgesellschaft A+B Peine;Laufend;WERTIS-KI ist ein Gemeinschaftsprojekt, das eine App entwickelt, die Objekte mittels künstlicher Intelligenz erkennt und mögliche Recyclingwege vorschlägt. Ziel ist es, Menschen durch Umweltbildung zu befähigen und Ressourcen durch die Reduzierung von Fehlwürfen bei der Abfalltrennung zu schonen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/www-jsk-org-pk;Jamiat sanabilul khair;{'KI Anwendung': '', 'Digitale Plattform': 'Digitale Plattformen', 'Datenerhebung': 'Datenerhebung', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit'};{'Armut': 'Arbeit & Soziales', 'Bildung': 'Bildung', 'Gesundheit': 'Gesundheit', 'Humanitäre Hilfe': 'Internationale Projekte', 'Nachhaltigkeit': 'Klima & Umwelt', 'International': 'Internationale Projekte', 'Partizipation': 'Inklusion & Teilhabe'};http://www.jsk.org.pk;Jamiat sanabilul khair;Abgeschlossen;Jamiat sanabilul khair (Jsk) ist eine gemeinnützige Organisation, die Menschen in Pakistan durch Hilfe in Katastrophen, Gesundheitsversorgung, Bildung, sauberem Wasser und Mikrofinanzierung unterstützt. Sie nutzt eine digitale Plattform, um Spenden zu sammeln und Bedürftigen den Zugang zu Hilfsleistungen zu ermöglichen.;Jsk;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/zentrum-fur-vertrauenswurdige-kunstliche-intelligenz-zvki;Zentrum für vertrauenswürdige Künstliche Intelligenz;{'Datenanalyse': 'Datenanalyse', 'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Datenstandards': 'Datenmanagement', 'Dokumentations- und Netzwerktool': 'Unterstützungstools', 'Monitoring': 'Wirkungsmessung', 'Vernetzungsassistent': 'Virtuelle Assistenz', 'Datenschutz': 'Datenmanagement'};{'Antidiskriminierung': 'Anti Dismkriminierung', 'Beratung': 'Soziale Dienste', 'Chancengleichheit': 'Anti Dismkriminierung', 'Demokratie': 'Demokratie & Soziale Rechte', 'Ethik': 'Demokratie & Soziale Rechte', 'Evaluation': 'Organisation & Professionalisierung', 'Gleichberechtigung': 'Anti Dismkriminierung', 'Gleichstellung': 'Anti Dismkriminierung', 'Inklusion': 'Inklusion & Teilhabe', 'Menschenrechte': 'Demokratie & Soziale Rechte', 'Nachhaltigkeit': 'Klima & Umwelt', 'Partizipation': 'Inklusion & Teilhabe', 'Teilhabe': 'Inklusion & Teilhabe', 'Transparenz': 'Inklusion & Teilhabe', 'Umwelt': 'Klima & Umwelt', 'Vernetzung': 'Organisation & Professionalisierung', 'Wissensmanagement': 'Organisation & Professionalisierung'};https://www.zvki.de/;Think Tank iRights.Lab, Fraunhofer AISEC, Fraunhofer IAIS, Freie Universität Berlin;Abgeschlossen;Das Zentrum für vertrauenswürdige Künstliche Intelligenz (ZVKI) informiert die Öffentlichkeit über konsumentenrelevante KI-Themen, fördert die öffentliche Debatte und entwickelt Anforderungen sowie Werkzeuge für vertrauenswürdige KI. Es forscht an grundlegenden Anforderungen wie Datenschutz, Robustheit, Fairness und Erklärbarkeit von KI-Systemen.;ZVKI;CC-BY 4.0;https://publicinterest.ai/;
;;{};{};;;;;;;;
www.demokratie-wegweiser.de;Demokratie-Wegweiser;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse'};{'Demokratie': 'Demokratie & Soziale Rechte', 'Teilhabe': 'Inklusion & Teilhabe', 'Transparenz': 'Inklusion & Teilhabe'};www.demokratie-wegweiser.de;Demokratie-Wegweiser;Laufend;Der Demokratie Wegweiser hat Daten über gewählte Ratsmitglieder gesammelt und auf einer interaktiven Karte verfügbar gemacht, die für alle Orte in NRW die Mandatsträger auf kommunaler, Landes- und Bundesebene anzeigt. So können sich Bürger*innen mit ihren Anliegen direkt an die Verantwortlichen wenden.;;CC-BY 4.0;https://civic-data.de/;
www.giessdenkiez.de;Gieß den Kiez;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse', 'Crowd-Sourced Daten': 'Öffentliche Daten', 'Offene Daten': 'Öffentliche Daten'};{'Stadt': 'Stadtentwicklung', 'Umwelt': 'Klima & Umwelt'};www.giessdenkiez.de;CityLAB Berlin;Abgeschlossen;Gieß den Kiez ist eine interaktive Karte, die auf Offenen Datensätzen basiert und Stadtbäume mit Informationen wie Wasserbedarf, Alter und Art darstellt. Das Ziel: Bürger*innen können sich über den Wasserbedarf von Bäumen in der Nachbarschaft informieren, Bäume adoptieren und ihre Gießungen protokollieren. ;;CC-BY 4.0;https://civic-data.de/;
www.hilf-mir.berlin;Hilf mir Berlin ;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse'};{'Gesundheit': 'Gesundheit', 'Mentale Gesundheit': 'Gesundheit', 'Stadt': 'Stadtentwicklung'};www.hilf-mir.berlin;CityLAB Berlin;Abgeschlossen;HILF-MIR Berlin bündelt Informationen zu niedrigschwelligen psychosozialen Angeboten in Berlin und macht sie über eine interaktive Karte sowie eine übersichtliche Liste zugänglich. Bürger*innen können gezielt nach Unterstützung bei psychischen Krisen oder Suchtproblemen suchen und passende Anlaufstellen in ihrer Nähe finden.;;CC-BY 4.0;https://civic-data.de/;
https://www.caritas-digital.de/projekte/lernende-systeme-in-der-beratung/;CariFix;{'Interne Datenanwendung': 'Interne Datenanwendung', 'Knowledge Graph': 'Wissensorganisation', 'Vernetzungsassistent': 'Virtuelle Assistenz'};{'Migrationsberatung': 'Flucht & Migration', 'Soziale Arbeit': 'Soziale Dienste'};https://www.caritas-digital.de/projekte/lernende-systeme-in-der-beratung/;Caritas;Abgeschlossen;Beratende der Caritas sammeln täglich Informationen über ihre Erfahrungen: Welchen Problemen ihrer Klient*innen haben sie wie geholfen. Diese Expertise-Daten werden mit CariFIX anonymisiert analysiert. CariFIX soll Beratende mit einer Frage, zu der sie Expertise benötigen, unterstützen und Beratende vernetzen.;CariFIX;CC-BY 4.0;https://civic-data.de/;
www.seniorennetz.berlin;Seniorennetz Berlin ;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse'};{'Senior*innen': 'Soziale Dienste', 'Soziale Arbeit': 'Soziale Dienste'};www.seniorennetz.berlin;AWO Landesverband Berlin e.V.;Abgeschlossen;Das Seniorennetz Berlin schafft mit der interaktiven Karte themenbasiert Zugänge zu sozialen Angeboten und vernetzt digital und lokal Trägerorganisationen und Senior*innen. Das System ist barrierefrei, verarbeitet Änderungsvorschläge und integriert automatische Übersetzungen in beliebige Sprachen.;;CC-BY 4.0;https://civic-data.de/;
;Disposition von Rettungsmitteln;{'Interne Datenanwendung': 'Interne Datenanwendung', 'KI Anwendung': '', 'Maschinelles Lernen': 'Künstliche Intelligenz'};{'Rettungsdienst': 'Gesundheit'};https://zukunft-retten.de/wp-content/uploads/2025/07/Technologische-Konzepte-SPELL-Franke.pdf;DRK Rheinland-Pfalz;Abgeschlossen;Basierend auf vergangenen Einsätzen, Wetter- und Verkehrsdaten wurde ein KI-Modell trainiert, das Vorschläge zur Umdisposition von Rettungsfahrzeugen an andere Rettungswachen oder geeignete Orte macht. So soll eine lückenfreie Abdeckung von Rettungsmitteln und die 15 Minuten Hilfsfrist besser eingehalten werden.;;CC-BY 4.0;https://civic-data.de/;
www.codo-mentoring.org;codo - Das Datentool für Mentoringprojekte;{'Interne Datenanwendung': 'Interne Datenanwendung', 'Datenerhebung': 'Datenerhebung', 'Matching': 'Datenanalyse', 'Dashboard': 'Datenreporting'};{'Mentoring': 'Bildung', 'Patenschaft': 'Organisation & Professionalisierung'};www.codo-mentoring.org;Stiftung Bürgermut, Bürgerstiftung Hamburg;Abgeschlossen;codo ist ein von der Community entwickeltes digitales Tool zum Management von Patenschaften und Mentoringbeziehungen. Dabei spielt dir strukturierte Erfassung und Auswertung von Daten eine wichtige Rolle. Projektkoordinatorinnen können damit Kontakte zentral verwalten, Matchingprozesse dokumentieren, Kennzahlen analysieren und Fortschritte nachvollziehen.;codo;CC-BY 4.0;https://civic-data.de/;
www.leerstandsmelder.de;Leerstandsmelder;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse', 'Crowd-Sourced Daten': 'Öffentliche Daten', 'Datenerhebung': 'Datenerhebung', 'Interaktive App': 'Webanwendungen'};{'Stadt': 'Stadtentwicklung', 'Wohnen': 'Stadtentwicklung'};www.leerstandsmelder.de, https://civic-data.de/leerstandsmelder/;Leerstandsmelder;Abgeschlossen;In Großstädten stehen oft unzählige Flächen leer, die bisher nicht dokumentiert waren. Der Leerstandsmelder macht auf einer interaktiven Karte sichtbar, wo Wohn- und Gewerberäume nicht genutzt werden. Leerstände können auf der Karte von allen Nutzer*innen direkt und unkompliziert eingetragen werden.;;CC-BY 4.0;https://civic-data.de/;
www.fairsharewl.org;Fair Share of Women Leaders;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'Dashboard': 'Datenreporting'};{'Transparenz': 'Inklusion & Teilhabe', 'Gleichstellung': 'Anti Dismkriminierung', 'Teilhabe': 'Inklusion & Teilhabe'};www.fairsharewl.org;Fair Share of Women Leaders;Abgeschlossen;Der FAIR SHARE Monitor ist ein datenbasiertes Instrument zur langfristigen Untersuchung der Geschlechterverteilung in den Belegschaften, Leitungs- und Aufsichtsgremien zivilgesellschaftlicher Organisationen. Auf Basis der Daten werden jährlich Listen und Grafiken transparent gemacht.;FAIR SHARE;CC-BY 4.0;https://civic-data.de/;
strassenlotse.hamburg;Strassenlotse Hamburg;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'interaktive Karte/ Verzeichnis': 'Karten & Verzeichnisse'};{'Wohnungslosenhilfe': 'Soziale Dienste', 'Kältehilfe': 'Soziale Dienste'};https://www.strassenlotse.hamburg/ ;Arbeitsgemeinschaft der freien Wohlfahrtspflege Hamburg;Abgeschlossen;Strassenlotse.Hamburg ist eine webbasierte App, die aktuelle Daten zu Einrichtungen und Hilfsangeboten für wohnungs- und obdachlose Menschen in Hamburg bündelt und strukturiert zugänglich macht. Nutzer*innen können Informationen gezielt filtern, auf einer interaktiven Karte mit Navigation anzeigen und wichtige Dokumente digital abrufen. Die Anwendung unterstützt sowohl die eigenständige Recherche als auch den Beratungsprozess und ermöglicht bei Bedarf den Ausdruck relevanter Suchergebnisse.;;CC-BY 4.0;https://civic-data.de/;
https://www.e-beratungsinstitut.de/projekte/kaimo/;KAIMO;{'Interne Datenanwendung': 'Interne Datenanwendung', 'KI Anwendung': '', 'Entscheidungsassistent': 'Virtuelle Assistenz'};{'Kinderschutz': 'Jugendhilfe', 'Ethik': 'Demokratie & Soziale Rechte'};https://www.e-beratungsinstitut.de/projekte/kaimo/;Institut für E-Beratung, TH Nürnberg;Abgeschlossen;Der KAIMo-Prototyp ist ein mehrstufiges Assistenzsystem, das Fachkräfte im Kinderschutz evidenzbasiert bei der Urteilsfindung und ethischen Reflexion unterstützt. Es ermöglicht die strukturierte Erfassung, Auswertung und Visualisierung relevanter Falldaten, ordnet Informationen aus unterschiedlichen Quellen automatisiert nach Merkmalen und Akteur*innen und macht bestehende Lücken im Informationsstand sichtbar. ;KAIMo;CC-BY 4.0;https://civic-data.de/;
https://correlaid.org/en/using-data/project-database/2021-07-SIL/;Silbernetz Dashboard;{'interne Datenanwendung': '', 'Dashboard': 'Datenreporting', 'Monitoring': 'Wirkungsmessung'};{'Senioren': 'Soziale Dienste', 'Soziale Arbeit': 'Soziale Dienste'};https://correlaid.org/en/using-data/project-database/2021-07-SIL/;Silbernetz e.V., CorrelAid;Abgeschlossen;Silbernetz und CorrelAid-Team entwickelten ein interaktives Dashboard, das Anrufdaten automatisiert auswertet und visualisiert. So entfallen zeitaufwändige manuelle Auswertungen. Aussagekräftige Statistiken sowie Karten unterstützen Silbernetz wirkungsvoll bei interner Analyse und der Gewinnung von Fördermitteln.;;CC-BY 4.0;https://civic-data.de/;
https://fair-text.com/;Fair Text;{'Datenanwendung für Öffentlichkeit': 'Datenanwendung für Öffentlichkeit', 'KI Anwendung': '', 'Large Language Model': 'Sprachtechnologie', 'Übersetzungsassistent': 'Sprachtechnologie'};{'Barrierefreiheit': 'Inklusion & Teilhabe', 'Teilhabe': 'Inklusion & Teilhabe', 'Integration': 'Inklusion & Teilhabe', 'Inklusion': 'Inklusion & Teilhabe'};https://fair-text.com/;laizee.ai GmbH;Laufend;Aus dem Projekt ErLesen der FH Aachen entstand Fair Text, ein KI-gestütztes Tool, um Texte in Leichte Sprache umzuwandeln. Ziel ist es, sprachliche Barrieren abzubauen und Menschen mit eingeschränkten Deutschkenntnissen oder Behinderungen mehr gesellschaftliche Teilhabe zu ermöglichen. ;Fair Text;CC-BY 4.0;https://civic-data.de/;
www.caremates.de;CareMates;{'KI Anwendung': '', 'Datenerhebung': 'Datenerhebung', 'Prozessautomatisierung': 'Automatisierung'};{'Pflege': 'Gesundheit'};www.caremates.de;CareMates;Laufend;Mithilfe eines digitalen Aufnahmebogens werden Stammdaten und Pflegeanforderungen der Patient*innen erfasst. Damit erstellen DSGVO-konforme KI-Algorithmen automatisch Pflegedokumente, individuelle Pflegepläne, Kostenvoranschläge und Vertragsdokumente. Pflegekräfte prüfen und passen diese an.;CareMates;CC-BY 4.0;https://civic-data.de/;
