Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
72,https://codefor.de/projekte/bn-veranstaltungskalender/,Geographischer Veranstaltungskalender,https://codefor.de/projekte/bn-veranstaltungskalender/,"OK Lab Bonn-Rhein-Sieg, Code for Germany",In Planung,In Anlehnung an das Projekt “Wo steppt der Bär in Wien heute?” soll es einen heatmap-artigen Veranstaltungskalender auch für Bonn geben.,CC-BY 4.0,https://codefor.de
73,https://codefor.de/projekte/hn-geojson-utilities/,Geojson Utilities,https://codefor.de/projekte/hn-geojson-utilities/,"Code for Heilbronn, Code for Germany",In Betrieb,"Dieses Projekt ermöglicht einen schnellen Export der Gemeindeflächen, Landkreisflächen und Bundeslandflächen in Deutschland im .geojson Format. Dies ist besonders hilfreich für Journalisten und …",CC-BY 4.0,https://codefor.de
74,https://codefor.de/projekte/cologne-giesst/,GießtKölle,https://codefor.de/projekte/cologne-giesst/,"OK Lab Köln, Code for Germany",In Betrieb,Mit dieser Web Karte kannst Du Dich über den Wasserbedarf der Bäume in deiner Nachbarschaft informieren und Deinen Nachbar*innen mitteilen ob Du die Bäume gegossen hast.,CC-BY 4.0,https://codefor.de
75,https://codefor.de/projekte/le-glaeserne-klaeranlage/,Gläsernes Klärwerk,https://codefor.de/projekte/le-glaeserne-klaeranlage/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Interaktive Visualisierungen über die Funktionsweise einer Kläranlage.
Beim OpenDataDay am 4. März 2017 wurde mit Hilfe der Anwesenden sowie der Unterstützung der OEWA, der Gesellschaft für Informatik …",CC-BY 4.0,https://codefor.de
76,https://codefor.de/projekte/grossstadtbaum/,Großstadt-Baum,https://codefor.de/projekte/grossstadtbaum/,"OK Lab Berlin, Code for Germany",In Betrieb,"Berlin veröffentlicht Datensätze zu Anlagenbäumen, Straßenbäumen und Uferbäumen. In unserer Stadt stehen über 1 Million Bäume. Ich habe den typischen Berliner Baum gesucht und habe ihn gefunden.",CC-BY 4.0,https://codefor.de
77,https://codefor.de/projekte/c-haltestellen/,Haltestellen in Chemnitz & Umland,https://codefor.de/projekte/c-haltestellen/,"OK Lab Chemnitz, Code for Germany",In Betrieb,Die Karte Zeigt die von der CVAG zur Verfügung gestellten Haltestellendaten. Man sieht deutliche Abweichungen der Koordinaten zu den Punkten auf der OSM Karte.,CC-BY 4.0,https://codefor.de
78,https://codefor.de/projekte/hh-echtzeit/,Hamburg in Zahlen,https://codefor.de/projekte/hh-echtzeit/,"OK Lab Hamburg, Code for Germany",Unbekannt,Was verändert sich gerade (durchschtnittlich) in Hamburg? Eine Übersicht interessanter Zahlen.,CC-BY 4.0,https://codefor.de
79,https://codefor.de/projekte/p-haushalt/,Haushalt Potsdam 2018/2019,https://codefor.de/projekte/p-haushalt/,"OK Lab Potsdam, Code for Germany",In Betrieb,Erkunde interaktiv den Doppelhaushalt von Potsdam für die Jahre 2018 und 2019.,CC-BY 4.0,https://codefor.de
80,https://codefor.de/projekte/historic-berlin/,Historische Entwicklung Berlins,https://codefor.de/projekte/historic-berlin/,"OK Lab Berlin, Code for Germany",Unbekannt,Historische Berlin-Karten aus dem FIS-Broker zur Benutzung in anderen Projekten.,CC-BY 4.0,https://codefor.de
81,https://codefor.de/projekte/muc-ddj/,How-To Datenjournalismus,https://codefor.de/projekte/muc-ddj/,"OK Lab München, Code for Germany",In Betrieb,,CC-BY 4.0,https://codefor.de
82,https://codefor.de/projekte/vortrag_bielefeld_io/,Innovationen durch Open Data bei der Bielefeld.IO 2021,https://codefor.de/projekte/vortrag_bielefeld_io/,"Code for Bielefeld, Code for Germany",Unbekannt,"Vortrag und Workshop zu „Innovationen durch Open Data“ im Rahmen der Bielfeld.IO am Freitag, 3. September 2021. Anmeldung und weitere Infos auf eventbrite.",CC-BY 4.0,https://codefor.de
83,https://codefor.de/projekte/le-intelligentes-rathaus/,Intelligentes Rathaus Leipzig,https://codefor.de/projekte/le-intelligentes-rathaus/,"OK Lab Leipzig, Code for Germany",In Planung,"Durchsuche das Ratsinformationssystem der Stadt Leipzig und abboniere deine Suchergebnisse!
Durchsuche das Ratsinformationssystem der Stadt Leipzig per Volltextsuche oder über detailierte Filter. …",CC-BY 4.0,https://codefor.de
84,https://codefor.de/projekte/fl-open-biotope-map/,Interaktive Biotopkarte mit Wertbiotopen und Nichtwertbiotopen,https://codefor.de/projekte/fl-open-biotope-map/,"OK Lab Flensburg, Code for Germany",In Planung,Diese kleine interaktive Biotopkarte ist nach einem Spaziergang durch Salzwiesen und an der Steilküste in Holnis entstanden. Nach mehrfacher Begehung der einzigartigen Landschaft an der Ostsee …,CC-BY 4.0,https://codefor.de
85,https://codefor.de/projekte/fl-open-parcel-map/,Interaktive Flurstücksauskunft für Schleswig-Holstein,https://codefor.de/projekte/fl-open-parcel-map/,"OK Lab Flensburg, Code for Germany",In Planung,"Diese interaktive nicht amtliche Flurstücksauskunft ohne Eigentümerangaben für Schleswig-Holstein entstand nach Gesprächen mit Bürgerinitiativen durch das OK Lab Flensburg um Verwaltungs-, Kreis-, …",CC-BY 4.0,https://codefor.de
86,https://codefor.de/projekte/interessante-orte/,Interessante Orte,https://codefor.de/projekte/interessante-orte/,"OK Lab Köln, Code for Germany",In Betrieb,"Schritt für Schritt wirst Du eine einfache Kartenanwendung erstellen, mit der Du interessante Orte visualisieren kannst. Programmierkenntnisse sind nicht erforderlich.
Besonderer Fokus liegt dabei …",CC-BY 4.0,https://codefor.de
87,https://codefor.de/projekte/le-schulinternet/,Internetgeschwindigkeit in Sachsens Schulen,https://codefor.de/projekte/le-schulinternet/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Stellt Internetverbindungen von Schulen in Sachsen auf einer Karte dar und soll damit den weiteren Breitbandausbau vor allem im Bildungssektor anregen.
Nutzt cheerio.js zum Scrapen der Web-Seiten, …",CC-BY 4.0,https://codefor.de
88,https://codefor.de/projekte/jedeschule-2/,jedeschule.de API,https://codefor.de/projekte/jedeschule-2/,"OK Lab Berlin, Code for Germany",Unbekannt,"jedeschule.de startete 2015 als Projekt der Open Knowledge Foundation Deutschland in Zusammenarbeit mit dem Verein BildsungsCent e.V.. Ziel war es, alle Schulen Deutschlands auf einer Platform zu …",CC-BY 4.0,https://codefor.de
89,https://codefor.de/projekte/baustellen-chemnitz/,Karte Chemnitzer Baustellen,https://codefor.de/projekte/baustellen-chemnitz/,"OK Lab Chemnitz, Code for Germany",In Betrieb,Auf einer Karte werden die Baustellen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.,CC-BY 4.0,https://codefor.de
90,https://codefor.de/projekte/blitzerkarte-chemnitz/,Karte Chemnitzer Blitzer,https://codefor.de/projekte/blitzerkarte-chemnitz/,"OK Lab Chemnitz, Code for Germany",Unbekannt,Auf einer Karte werden die monatlich veröffentlichten Geschwindigkeitskontrollen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.,CC-BY 4.0,https://codefor.de
91,https://codefor.de/projekte/bn-opendatamap-nrw/,Karte der Open Data – Angebote in NRW,https://codefor.de/projekte/bn-opendatamap-nrw/,"OK Lab Bonn-Rhein-Sieg, Code for Germany",In Betrieb,Welche Kommunen in NRW besitzen ein Open Data-Portal? Welches System oder Lizenz verwenden sie? Gibt es eine Anbindung an das Open.NRW-Portal? Die Karte bildet eine Übersicht aller aktuellen …,CC-BY 4.0,https://codefor.de
92,https://codefor.de/projekte/fl-open-recycling-map/,Karte der Recyclingcontainer in Flensburg,https://codefor.de/projekte/fl-open-recycling-map/,"OK Lab Flensburg, Code for Germany",In Planung,"Karte der Standorte von Recycling Containern für Altkleidung und Altglas vom Technisches Betriebszentrum Flensburg AöR. Es werden nur Standorte auf städtischen Flächen angezeigt. Unser Ziel ist es, …",CC-BY 4.0,https://codefor.de
93,https://codefor.de/projekte/fl-open-cultural-map/,Karte mit Verantstaltungsorten der Kulturnacht Flensburg,https://codefor.de/projekte/fl-open-cultural-map/,"OK Lab Flensburg, Code for Germany",In Betrieb,"Am 14. September 2024 haben die Flensburger Kulturakteure zur Kulturnacht eingeladen. Dabei haben sie sich an verschiedenen Orten der Stadt präsentiert, um diese kulturellen Orte bekannter zu machen. …",CC-BY 4.0,https://codefor.de
94,https://codefor.de/projekte/wpt-kartenkarte/,KartenKarte,https://codefor.de/projekte/wpt-kartenkarte/,"OK Lab Wuppertal, Code for Germany",In Planung,"KartenKarte ließt vorhandene Daten aus OpenStreetMap aus und stellt diese auf eine andere Art und Weise dar. Viele Informationen sind in der OSM Datenbank vorhanden, werden aber nicht auf der Karte …",CC-BY 4.0,https://codefor.de
95,https://codefor.de/projekte/hn-kastanienapp/,Kastanienapp,https://codefor.de/projekte/hn-kastanienapp/,"Code for Heilbronn, Code for Germany",In Betrieb,Vor ein paar Monaten hat die Stadt Hamburg auf ihrem Transparenzportal das Baumkataster als Open Data veröffentlicht. Passend zur Zeit der Herbstsparziergänge drängte sich uns bei einem Code For …,CC-BY 4.0,https://codefor.de
96,https://codefor.de/projekte/berlin-lichtenberg/,Kiez-Karte Berlin,https://codefor.de/projekte/berlin-lichtenberg/,"OK Lab Berlin, Code for Germany",In Planung,"In Berlin gibt es einen Haufen offener Daten. Wie kann man diese sinnvoll auf einer Karte anzeigen? Und kann man Bürgerbeteilungsmöglichkeiten sinnvoll einbinden (Bürgerhaushalt, Maerker, Stadtbäume, …",CC-BY 4.0,https://codefor.de
97,https://codefor.de/projekte/le-kieznotiz/,KiezNotiz Leipziger Osten,https://codefor.de/projekte/le-kieznotiz/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Dieses Projekt ist in Zusammenarbeit mit Leipziger / FabLab Leipzig sowie Studio Johey für den Aufbau eines Wissenschaftsladens entstanden.
In einem Schaufenster sollen die Akteure im Kiez (speziell …",CC-BY 4.0,https://codefor.de
98,https://codefor.de/projekte/bn-kinderbonn/,"kinderbonn.de – Das Portal für Eltern, Kinder und Jugendliche aus Bonn und Umgebung",https://codefor.de/projekte/bn-kinderbonn/,"OK Lab Bonn-Rhein-Sieg, Code for Germany",In Planung,"Was ist KinderBonn? KinderBonn möchte sämtliche Einrichtungen, Orte und Organisationen sichtbar machen, die für Eltern, Kinder und Jugendliche wichtig sind. Dazu gehören auf Kinder und Jugendliche …",CC-BY 4.0,https://codefor.de
99,https://codefor.de/projekte/fl-open-kita-map/,Kitafinder Flensburg,https://codefor.de/projekte/fl-open-kita-map/,"OK Lab Flensburg, Code for Germany",In Planung,"Die Idee, einen Kitafinder für Flensburg zu entwickeln, ist aus der eigenen Suche nach einer Kita für den Kleinen entstanden. Auf der städtischen Website finden sich zwar Kontaktdetails zu den …",CC-BY 4.0,https://codefor.de
100,https://codefor.de/projekte/dd-kitakarte/,Kitakarte Dresden,https://codefor.de/projekte/dd-kitakarte/,"Open Data Dresden, Code for Germany",Unbekannt,"Die Kitakarte zeigt eine Übersicht aller Kindergärten, Krippen und Horte in Dresden. Alle Einträge werden mit Daten ergänzt, die von der Stadt unter http://www.dresden.de/kindertagesstaetten/ …",CC-BY 4.0,https://codefor.de
101,https://codefor.de/projekte/p-kitarechner/,Kitarechner für Potsdam,https://codefor.de/projekte/p-kitarechner/,"OK Lab Potsdam, Code for Germany",In Planung,"Mit dem Kitarechner kann jeder schnell sehen, wieviel Kitagebühren er/sie monatlich pro Kind bei einer Hort-, Kita-, oder Krippenbetreuung in Potsdam zahlen muss. Die Gebührentabelle der Stadt wurde …",CC-BY 4.0,https://codefor.de
102,https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/,Kitas und Schulen Verzeichnis Leipzig,https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Eine kleine App zur Darstellung aller Kitas, Schulen und Spielplätzen in Leipzig. Die Nutzer sollen später die jeweiligen Orte bewerten können.
Umsetzung Daten: OpenStreetMap extrahiert / selbst …",CC-BY 4.0,https://codefor.de
103,https://codefor.de/projekte/hn-klickde/,Klick Deutschland,https://codefor.de/projekte/hn-klickde/,"Code for Heilbronn, Code for Germany",In Betrieb,Click that Hood für alle Gemeinden Deutschlands!,CC-BY 4.0,https://codefor.de
104,https://codefor.de/projekte/le-klimabot/,Klimabot,https://codefor.de/projekte/le-klimabot/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Bot, der auf natürlich-sprachige Fragen rund um den Klimawandel mit Fakten antwortet, Z.B. “Wie viel Tonnen CO2 wurden 2012 in Sachsen emittiert?” - “47,5 Tonnen CO2”
Umsetzung …",CC-BY 4.0,https://codefor.de
105,https://codefor.de/projekte/le-klimadashboard/,Klimadashboard Sachsen,https://codefor.de/projekte/le-klimadashboard/,"OK Lab Leipzig, Code for Germany",In Planung,"Das Projekt „Klimadashboard Sachsen“ möchte den Fortschritt der Energie-, Verkehrs- und Landwirtschaftswende dokumentieren.
Dazu werden Daten aus verschiedenen Quellen und Sektoren zusammengetragen …",CC-BY 4.0,https://codefor.de
106,https://codefor.de/projekte/klimawatch/,Klimawatch,https://codefor.de/projekte/klimawatch/,"Code for Münster, Code for Germany",In Planung,"Klimawatch visualisiert reale und geplante CO2-Emissionen einzelner Kommunen und erlaubt es, einfach neue Kommunen hinzuzufügen.",CC-BY 4.0,https://codefor.de
107,https://codefor.de/projekte/le-klimawatch/,Klimawatch Leipzig,https://codefor.de/projekte/le-klimawatch/,"OK Lab Leipzig, Code for Germany",In Planung,"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen hinsichtlich CO2-Reduktion in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu …",CC-BY 4.0,https://codefor.de
108,https://codefor.de/projekte/le-klimawatch-leipzig/,Klimawatch Leipzig 2.0,https://codefor.de/projekte/le-klimawatch-leipzig/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu erreichen oder muss Druck …",CC-BY 4.0,https://codefor.de
109,https://codefor.de/projekte/cologne-daten-in-3d/,Kölner Daten in 3D,https://codefor.de/projekte/cologne-daten-in-3d/,"OK Lab Köln, Code for Germany",In Betrieb,"Wie macht man offene Daten greifbar? Indem man sie ausdruckt. Hier gibt es das Projekt zum Nachmachen. Im OK Lab Köln haben wir die Idee entwickelt, aus offenen Daten der Stadt Köln “Daten zum …",CC-BY 4.0,https://codefor.de
110,https://codefor.de/projekte/le-kompreni/,Kompreni,https://codefor.de/projekte/le-kompreni/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Dieses kleine Tool soll eine statistische Analyse der Kommentare auf LVZ.de durchführen.
Hintergrund: Auf dem Online-Angebot der Leipziger Volkszeitung (LVZ) treten gehäuft Hasskommentare und die …",CC-BY 4.0,https://codefor.de
111,https://codefor.de/projekte/ffpb-krombel/,Krombels Dash auf Android,https://codefor.de/projekte/ffpb-krombel/,"CodeforPB, Code for Germany",Unbekannt,Die erste unter hoffentlich vielen Apps mit Daten von Freifunk Paderborn. Diese App bringt Krombels Dashboard auf Android. Diese App ist ein erster Prototyp und wurde noch nicht “hübsch” …,CC-BY 4.0,https://codefor.de
112,https://codefor.de/projekte/cologne-kulturpfade/,Kulturpfade Köln,https://codefor.de/projekte/cologne-kulturpfade/,"OK Lab Köln, Code for Germany",In Planung,Das Projekt soll die Informationen zu den Kulturpfaden Köln zusammentragen und in einer nutzbaren Form darstellen. Es handelt sich dabei um eine Reihe von Rad- bzw. Wanderwegen im Kölner Stadtgebiet. …,CC-BY 4.0,https://codefor.de
113,https://codefor.de/projekte/cologne-kvbrad/,KVB Fahrräder in Köln,https://codefor.de/projekte/cologne-kvbrad/,"OK Lab Köln, Code for Germany",In Planung,"Die Webapplikation KVB Fahrräder stellt eine mögliche Nutzung Kölns durch Fahrräder dar. Grundlage hierfür sind die Daten, die durch KVB-Rad Köln zur Verfügung gestellt werden in Kombination des …",CC-BY 4.0,https://codefor.de
114,https://codefor.de/projekte/hh-laenderfinanzausgleich/,Länderfinanzausgleich visualisieren,https://codefor.de/projekte/hh-laenderfinanzausgleich/,"OK Lab Hamburg, Code for Germany",Unbekannt,Im Länderfinanzausgleich werden jährlich riesige Summen bewegt. Daten über die Höhe der Zahlungen liegen seit 1950 durchgehend vor. In dem Projekt sollen verschiedene Visualisierungsansätze und -tools …,CC-BY 4.0,https://codefor.de
115,https://codefor.de/projekte/da-leika-tool/,LeiKa-Tool,https://codefor.de/projekte/da-leika-tool/,Code for Germany,In Planung,"Der Leistungskatalog der öffentlichen Verwaltung (LeiKa) ist ein Verzeichnis aller Verwaltungsleistungen, die von Bund, Ländern und den Kommunen erbracht werden. Der LeiKa definiert für jede …",CC-BY 4.0,https://codefor.de
116,https://codefor.de/projekte/le-leipziggiesst/,Leipzig giesst,https://codefor.de/projekte/le-leipziggiesst/,"OK Lab Leipzig, Code for Germany",In Planung,"Auf dieser Plattform kannst Du Dich über Bäume in deiner Nachbarschaft und ihren Wasserbedarf informieren.
Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast.
Dieses Projekt …",CC-BY 4.0,https://codefor.de
117,https://codefor.de/projekte/leipzig-maps/,Leipzig Maps,https://codefor.de/projekte/leipzig-maps/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Eine Karte von Leipzig die Daten zur Stadt wiedergibt.
Die Karte gibt u.a. folgende Daten wieder:
Leipzig - Schwimmhallen (leipzig.de) Leipzig - Freibäder (leipzig.de) Leipzig - Spielplätze …",CC-BY 4.0,https://codefor.de
118,https://codefor.de/projekte/le-leipzigpumpt/,Leipzig pumpt,https://codefor.de/projekte/le-leipzigpumpt/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Auf dieser Webseite kannst Du Dich über die Handschwengelpumpen (inklusive abgebaute und inaktive) in Leipzig informieren.
Das Projekt nutzt die Daten von Wikipedia als auch die Daten aus …",CC-BY 4.0,https://codefor.de
119,https://codefor.de/projekte/le-rallymap/,Leipzig Rally Map,https://codefor.de/projekte/le-rallymap/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Das Projekt Rally Map (vormaliger Name war Mobmap 🙂) stellt das Versammlungsgeschehen in Leipzig auf einer interaktiven Karte dar. Dabei werden die Orte und Straßen, auf den Versammlungen stattfinden, …",CC-BY 4.0,https://codefor.de
120,https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,Lernmedien-Buddy,https://codefor.de/projekte/dus-ruhr-lernmedien-buddy/,"OK Lab Ruhrgebiet, Code for Germany",In Planung,"Der Lernmedien-Buddy ist eine App (iOS und Android) für Schüler*innen, mit deren hilfe spielerisch nach Lernmaterialien gesucht werden kann. Durch “social logins” bringt die App Suchende …",CC-BY 4.0,https://codefor.de
121,https://codefor.de/projekte/lieblingsplatz/,Lieblingsplatz,https://codefor.de/projekte/lieblingsplatz/,"OK Lab Berlin, Code for Germany",Unbekannt,"Finde einen Lieblingsplatz in einer KiTa in Berlin! Auf einer Karte siehst Du KiTas und Tagesmütter in eurer Nähe und kannst sie filtern nach Dingen, die Dir wichtig sind.",CC-BY 4.0,https://codefor.de
122,https://codefor.de/projekte/jena-linkedopenhaushalt/,Linked Open Haushalt,https://codefor.de/projekte/jena-linkedopenhaushalt/,"OK Lab Jena, Code for Germany",Unbekannt,Der offene Haushalt mit seiner wohlbekannten TreeMap-Visualisierung ist natürlich der interessanteste Datensatz jeder offenen Stadt. Wir gehen einen Schritt weiter und setzen den Haushalt direkt mit …,CC-BY 4.0,https://codefor.de
123,https://codefor.de/projekte/bie-linked-data/,Linked Open Statistical Data,https://codefor.de/projekte/bie-linked-data/,"Code for Bielefeld, Code for Germany",In Planung,"Im Projekt Linked Data haben wir uns zunächst mit Linked Open Statistical Data beschäftigt. Dafür haben wir die Daten des Bielefelder Statistikamtes in Linked Data transformiert, also statt in …",CC-BY 4.0,https://codefor.de
124,https://codefor.de/projekte/hn-lorawan/,LoRaWAN Gateways in Heilbronn,https://codefor.de/projekte/hn-lorawan/,"Code for Heilbronn, Code for Germany",Unbekannt,Das Internet der Dinge setzt neue Anforderungen an die Datenübertragungen in Städten und auf dem Land. Neue Funktechniken setzten auf immer schnellere Übetragungsraten zulasten der Reichweite. …,CC-BY 4.0,https://codefor.de
125,https://codefor.de/projekte/le-luftqualitaet_sachsen/,Luftqualität Sachsen,https://codefor.de/projekte/le-luftqualitaet_sachsen/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Eine übersichtliche Darstellung der Messwerte aller sächsischen Messstationen zur Luftqualität. Zu jeder Messstation werden die Daten detailliert als Tabelle und Diagramm dargestellt.
Umsetzung Daten: …",CC-BY 4.0,https://codefor.de
126,https://codefor.de/projekte/le-madmemory/,Mad Memory,https://codefor.de/projekte/le-madmemory/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Online-Memory-Spiel, das dazu einlädt, sich genauer mit Wörtern aus dem Rheinischen Mitmachwörterbuch und dem Sächsischen Wörterbuch zu beschäftigen.
Das Projekt als Beitrag zum Coding da Vinci West …",CC-BY 4.0,https://codefor.de
127,https://codefor.de/projekte/magdeburg-magd-o-mat/,Magd-O-Mat 2019,https://codefor.de/projekte/magdeburg-magd-o-mat/,"OK Lab Magdeburg, Code for Germany",In Betrieb,"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …",CC-BY 4.0,https://codefor.de
128,https://codefor.de/projekte/magdeburg-magd-o-mat-2024/,Magd-O-Mat 2024,https://codefor.de/projekte/magdeburg-magd-o-mat-2024/,"OK Lab Magdeburg, Code for Germany",In Planung,"Der Magd-O-Mat ist ein Magdeburger Wahl-O-Mat nach dem Vorbild des von der Bundes- und Landeszentrale für politische Bildung eingesetzten Wahl-o-Maten.
Er wird für die Kommunalwahlen von Magdeburg …",CC-BY 4.0,https://codefor.de
129,https://codefor.de/projekte/magdeburg-giesst/,Magdeburg gießt,https://codefor.de/projekte/magdeburg-giesst/,"OK Lab Magdeburg, Code for Germany",In Planung,"Auf dieser Plattform kannst Du Dich über Bäume in Deiner Nachbarschaft und ihren Wasserbedarf informieren. Du kannst einzelne Bäume adoptieren und markieren, wenn Du sie gegossen hast. Wenn Du die …",CC-BY 4.0,https://codefor.de
130,https://codefor.de/projekte/magdeburg-magdego/,MagdeGo,https://codefor.de/projekte/magdeburg-magdego/,"OK Lab Magdeburg, Code for Germany",Eingestellt,"UPDATE: Aufgrund Druck von Dritter (wir nennen keine Namen) musste MagdeGo offline genommen werden. Wir planen aber einen Relaunch.
Kein lästiges Warten mehr auf deine Straßenbahn, die ausgerechnet …",CC-BY 4.0,https://codefor.de
131,https://codefor.de/projekte/maifeuer-chemnitz/,Maifeuer 2014 in Chemnitz,https://codefor.de/projekte/maifeuer-chemnitz/,"OK Lab Chemnitz, Code for Germany",In Betrieb,Auf einer Karte werden die Maifeuer in Chemnitz übersichtlich dargestellt. Die Daten wurden von der Stadt Chemnitz als Text veröffentlicht.,CC-BY 4.0,https://codefor.de
132,https://codefor.de/projekte/le-villamajorelle/,Majorelle Mystery,https://codefor.de/projekte/le-villamajorelle/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Online Escape-Game, das in der berühmten Jugendstil-Villa Majorelle in Nancy spielt – samt deren ehemaligen Besitzer:innen und Erbauer:innen.
Umsetzung Das Spiel wurde mit der Game-Engine Godot in …",CC-BY 4.0,https://codefor.de
133,https://codefor.de/projekte/meine-stadt-transparent/,Meine Stadt Transparent,https://codefor.de/projekte/meine-stadt-transparent/,"OK Lab München, Code for Germany",In Planung,"Meine Stadt Transparent ist ein vom Prototype Fund gefördertes Projekt. Mit dieser Förderung können wir für 6 Monate, vom September 2017 bis Februar 2018, an dem Projekt arbeiten. Wir hatten uns unter …",CC-BY 4.0,https://codefor.de
134,https://codefor.de/projekte/stgt-efa-meta-api/,Meta API für Elektronische Fahrplanauskunft,https://codefor.de/projekte/stgt-efa-meta-api/,"OK Lab Stuttgart, Code for Germany",In Betrieb,"Im Rahmen des Open VVS Day der Stuttgarter Zeitung wurde ein JSON-API entwickelt, welches das Application Programming Interface (API) der Elektronischen Fahrplanauskunft (EFA) in eine RESTful API …",CC-BY 4.0,https://codefor.de
135,https://codefor.de/projekte/metacollect/,metacollect,https://codefor.de/projekte/metacollect/,"OK Lab Berlin, Code for Germany",In Planung,"metacollect stellt eine zentrale Datenbank für zivilgesellschaftliche Projekte zur Verfügung, die sich mit anderen Plattformen synchronisiert. Derzeit liegt der Fokus im Bereich der Geflüchtetenhilfe. …",CC-BY 4.0,https://codefor.de
136,https://codefor.de/projekte/muc-mietpreisspiegel/,Mietpreisspiegel,https://codefor.de/projekte/muc-mietpreisspiegel/,"OK Lab München, Code for Germany",Eingestellt,Ziel ist ein faktenbasierter Mietspiegel für München.,CC-BY 4.0,https://codefor.de
137,https://codefor.de/projekte/gi-mietspiegel/,Mietspiegel Gießen,https://codefor.de/projekte/gi-mietspiegel/,"OK Lab Gießen, Code for Germany",In Planung,"Eine Interaktive Karte mit den aktuellen Mietpreisen pro Quadratmeter in verschiedene Bereiche aufgeteilt.
Dieses Projekt sucht aktuell dringend Leute die mitmachen wollen.",CC-BY 4.0,https://codefor.de
138,https://codefor.de/projekte/gi-muellkalender/,Müllkalender App Gießen,https://codefor.de/projekte/gi-muellkalender/,"OK Lab Gießen, Code for Germany",In Planung,"Wann wird welcher Abfall in meiner Straße abgeholt? Mit dieser App sieht man alles auf einen Blick und erhält auch Push-Nachrichten für die jeweilige Straße.
Dieses Projekt sucht aktuell dringend …",CC-BY 4.0,https://codefor.de
139,https://codefor.de/projekte/muenchen-transparent/,München Transparent,https://codefor.de/projekte/muenchen-transparent/,"OK Lab München, Code for Germany",Unbekannt,"München Transparent ist eine Plattform, die es Münchner BürgerInnen ermöglicht, schnell und einfach Einblicke in die Kommunalpolitik zu bekommen. Dazu werden die normalerweise nur schwer zugängliche …",CC-BY 4.0,https://codefor.de
140,https://codefor.de/projekte/le-museen/,Museen Mitteldeutschlands,https://codefor.de/projekte/le-museen/,"OK Lab Leipzig, Code for Germany",In Betrieb,"Alle Museen Mitteldeutschlands auf einer Leaflet-Karte.
Dazu wurde aus OpenStreetMap alle Elemente, die einen Schlüssel “amenity” mit dem Wert “museum” haben, extrahiert.
Die …",CC-BY 4.0,https://codefor.de
141,https://codefor.de/projekte/mvg-rad-citybikes/,MVG Rad für citybik.es,https://codefor.de/projekte/mvg-rad-citybikes/,"OK Lab München, Code for Germany",Unbekannt,"Da MVG Rad - das stadteigene Mietfahrradsystem - zwar wie in vielen anderen Städten auf Nextbike basiert, in München aber tatsächlich eine White-Label-Lösung zu sein scheint, konnte man bislang mit …",CC-BY 4.0,https://codefor.de
142,https://codefor.de/projekte/newcomer/,Newcomer in der Region Mittelhessen,https://codefor.de/projekte/newcomer/,"OK Lab Gießen, Code for Germany",In Planung,"Die App hilft Neuankömmlingen nach dem Umzug in die Stadt Gießen. Seien es behördliche Erledigungen, die nach einem Umzug anfallen, dem Finden von gemeinnützigen und sozialen Projekten in Gießen oder …",CC-BY 4.0,https://codefor.de
143,https://codefor.de/projekte/fl-open-emergency-map/,Notfallkarte Schleswig-Holstein,https://codefor.de/projekte/fl-open-emergency-map/,"OK Lab Flensburg, Code for Germany",In Planung,"Die Notfallkarte Schleswig-Holstein ist eine offene, webbasierte Kartenanwendung, mit der Nutzer:innen Polizeidienststellen in Schleswig-Holstein schnell und einfach in ihrer Nähe finden können. Über …",CC-BY 4.0,https://codefor.de
