Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
57;https://codefor.de/projekte/ms-wahlkarte/;Ergebnisse der Kommunalwahl 2014;https://codefor.de/projekte/ms-wahlkarte/;Code for Münster, Code for Germany;Unbekannt;Die Ergebnisse je Wahlbezirk live gemappt währen die Stimmzettel ausgefüllt wurden. Dargestellt werden die Gewinner der Direktmandate.;CC-BY 4.0;https://codefor.de;;Web-App, Datenvisualisierung, Interaktive Karte, Monitoring;Wahlen, Datenanalyse, Open Data, Transparenz
58;https://codefor.de/projekte/ernteteilen/;Ernte Teilen;https://codefor.de/projekte/ernteteilen/;OK Lab Berlin, Code for Germany;Unbekannt;Ernte-teilen.org bietet eine Plattform, die Landwirte und Verbraucherinnen, die sich an Solidarischer Landwirtschaft beteiligen möchten, zusammenfinden lässt.;CC-BY 4.0;https://codefor.de;;Plattform, Web-App, Vernetzung;Landwirtschaft, Nachhaltigkeit
59;https://codefor.de/projekte/p-hiddenkosmos/;Exploring the Hidden Kosmos;https://codefor.de/projekte/p-hiddenkosmos/;OK Lab Potsdam, Code for Germany;In Betrieb;Entdecke Alexander von Humboldts Kosmos-Vorlesungen aus den Jahren 1827/28. Die Seite entstand 2017 auf dem Kultur-Hackathon Coding da Vinci.;CC-BY 4.0;https://codefor.de;;Explorative Analyse, Webseite;Kultur
60;https://codefor.de/projekte/le-fancylvbot/;fancyLVBot;https://codefor.de/projekte/le-fancylvbot/;OK Lab Leipzig, Code for Germany;In Planung;"Telegram-Chat-Bot, den man unter dem Namen “fancyLVBot” als Kontakt hinzufügen und nach der aktuellen Abfahrtzeiten fragen kann.
Unsere Zielgruppe sind Einheimische, die Streckenverbindung …";CC-BY 4.0;https://codefor.de;fancyLVBot;Web-App, Information Retrieval, Interaktive Datenexploration;Mobilität, Öffentlicher Nahverkehr, Leipzig
61;https://codefor.de/projekte/hn-farmbot/;Farmbot // Code for Buga 2019;https://codefor.de/projekte/hn-farmbot/;Code for Heilbronn, Code for Germany;Unbekannt;Der Mensch ist seit seiner Existenz ein Selbstversorger. Durch den rasanten Fortschritt im Bereich der Software und Hardware erreichen wir einen Punkt, wo Maschinen Selbstversorger beim Anbau von Obst …;CC-BY 4.0;https://codefor.de;;Robotik, Open Source, Workshops, Prozessautomatisierung, Analyse von Sensordaten, Automatisierung;Bildung, Technologie, Jugendarbeit, Nachhaltigkeit
62;https://codefor.de/projekte/stgt-dust-sensor/;Feinstaubsensoren;https://codefor.de/projekte/stgt-dust-sensor/;OK Lab Stuttgart, Code for Germany;Unbekannt;Wir entwickeln und bauen bezahlbare open source DIY Feinstaub-Sensoren. Stand Anfang 2021 messen weltweit über 14.000 Sensoren in über 70 Ländern, um ein genaueres Bild der Feinstaubverteilung zu …;CC-BY 4.0;https://codefor.de;;Open-Source, Monitoring, Datenportal, Datenanalyse, Analyse von Sensordaten, Datenvisualisierung, Web-App;Umwelt, Open Data
63;https://codefor.de/projekte/be-tempelhof/;Feld - die Bebauung des Tempelhofer Felds in 3D;https://codefor.de/projekte/be-tempelhof/;OK Lab Berlin, Code for Germany;In Betrieb;"Am 25. Mai 2014 ist Volksabstimmung zur Bebauung des Tempelhofer Felds. Was wo gebaut werden soll erklärt dieses Projekt des OK Lab Berlin.
Die Morgenpost hat das Projekt aufgegriffen und mit ein …";CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Interaktive Datenexploration;Stadtplanung, Partizipation, Transparenz
64;https://codefor.de/projekte/flaechengerechtigkeit/;Flächengerechtigkeits-Tool;https://codefor.de/projekte/flaechengerechtigkeit/;OK Lab Berlin, Code for Germany;Unbekannt;Bürger können ihre Straßen vermessen und die Frage nach der Gerechtigkeit im Verkehr quadratmeter-scharf diskutieren.;CC-BY 4.0;https://codefor.de;;Web-App, Interaktive Datenexploration, Kartenanwendung, Open Data, Datenvisualisierung, Datenanalyse, Visualisierung;Verkehr, Stadtplanung, Partizipation, Chancengleichheit, Demokratie
65;https://codefor.de/projekte/flaechentool/;Flächentool;https://codefor.de/projekte/flaechentool/;OK Lab Berlin, Code for Germany;Unbekannt;Das Tool berrechnet die Nutzung der Flächen, basierend auf OpenStreetMap (OSM) Daten. Die OSM Daten wurden von verschiedenen Nutzern zusammengetragen. Es kommt zu Ungenauigkeiten, wenn die Daten …;CC-BY 4.0;https://codefor.de;Flächentool;Web-App, Datenvisualisierung, Plattform, Interaktive Datenexploration, Open Data;Stadtplanung, Umwelt, Nachhaltigkeit, Datenanalyse, Zivilgesellschaft, Karten, Datenstandards
66;https://codefor.de/projekte/dd-freieparkplaetze/;Freie Parkplätze Dresden;https://codefor.de/projekte/dd-freieparkplaetze/;Open Data Dresden, Code for Germany;Unbekannt;Die Stadt Dresden bietet auf https://www.dresden.de/freie-parkplaetze eine Übersicht der freien Parkplätze in der Stadt Dresden an. Leider nicht maschinenlesbar (barrierefrei). Darum haben wir uns …;CC-BY 4.0;https://codefor.de;ParkenDD;Datenportal, Maschinelles Lernen, API, Interaktive Karte, Datenvisualisierung, Web-App;Mobilität, Stadtplanung, Umweltschutz, Tourismus, Verkehr
67;https://codefor.de/projekte/ffpb-nodes/;Freifunk Knotenliste;https://codefor.de/projekte/ffpb-nodes/;CodeforPB, Code for Germany;Unbekannt;Der Beginn einer Freifunk Companion App. Aktuell wird nur die Knotenliste dargestellt und man kann die Details der Knoten anzeigen lassen. Später soll die Darstellung der Knoten auch auf einer Karte …;CC-BY 4.0;https://codefor.de;;Web-App, Datenportal;Technologie, Open Data
68;https://codefor.de/projekte/le-gentrifizierung/;Gebäude-Entwicklung in Leipzig;https://codefor.de/projekte/le-gentrifizierung/;OK Lab Leipzig, Code for Germany;In Betrieb;"Leipzig ist eine stark wachsende Stadt, was sich entsprechend im Haus- und Wohnungsbau niederschlägt.
Dieses Projekt möchte das zunehmende Schließen von Baulücken und Wachstum an den Rändern in …";CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Web-App, Open Data;Stadtplanung, Wohnen
69;https://codefor.de/projekte/gedenktafelnberlin/;Gedenktafeln in Berlin;https://codefor.de/projekte/gedenktafelnberlin/;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite, die vorhandene und, auf Wunsch entfernte Tafeln zu historischen Orten in Berlin anzeigt. Viele davon sind der Erinnerung an jene Menschen gewidmet, die sich der nationalsozialistischen …;CC-BY 4.0;https://codefor.de;;Webseite, Plattform, Open-Source, Datenportal, Interaktive Datenexploration, Open Data;Menschenrechte, Stadt, Antidiskriminierung, Kultur
70;https://codefor.de/projekte/geodata-time/;Geodaten mit Zeitdimension;https://codefor.de/projekte/geodata-time/;OK Lab Berlin, Code for Germany;Unbekannt;Ich möchte eine Datenbank bauen, in der ich mehrere Versionen des gleichen Geodatensatzes ablegen kann. Ich möchte damit den zeitlichen Verlauf, also Änderungen am Datensatz festhalten. Die API soll …;CC-BY 4.0;https://codefor.de;;Datenbank, API;Open Data, Datenanalyse
71;https://codefor.de/projekte/bn-veranstaltungskalender/;Geographischer Veranstaltungskalender;https://codefor.de/projekte/bn-veranstaltungskalender/;OK Lab Bonn-Rhein-Sieg, Code for Germany;In Planung;In Anlehnung an das Projekt “Wo steppt der Bär in Wien heute?” soll es einen heatmap-artigen Veranstaltungskalender auch für Bonn geben.;CC-BY 4.0;https://codefor.de;;Kalender, Datenvisualisierung;Stadt, Vernetzung
72;https://codefor.de/projekte/hn-geojson-utilities/;Geojson Utilities;https://codefor.de/projekte/hn-geojson-utilities/;Code for Heilbronn, Code for Germany;In Betrieb;Dieses Projekt ermöglicht einen schnellen Export der Gemeindeflächen, Landkreisflächen und Bundeslandflächen in Deutschland im .geojson Format. Dies ist besonders hilfreich für Journalisten und …;CC-BY 4.0;https://codefor.de;;Open Source, Web-App, Datenvisualisierung, Datenanalyse;Visualisierung, Datenanalyse, Open Data, Karten
73;https://codefor.de/projekte/cologne-giesst/;GießtKölle;https://codefor.de/projekte/cologne-giesst/;OK Lab Köln, Code for Germany;In Betrieb;Mit dieser Web Karte kannst Du Dich über den Wasserbedarf der Bäume in deiner Nachbarschaft informieren und Deinen Nachbar*innen mitteilen ob Du die Bäume gegossen hast.;CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung;Umwelt, Stadt, Nachhaltigkeit, Vernetzung, Zivilgesellschaft, Klimaschutz
74;https://codefor.de/projekte/le-glaeserne-klaeranlage/;Gläsernes Klärwerk;https://codefor.de/projekte/le-glaeserne-klaeranlage/;OK Lab Leipzig, Code for Germany;In Betrieb;"Interaktive Visualisierungen über die Funktionsweise einer Kläranlage.
Beim OpenDataDay am 4. März 2017 wurde mit Hilfe der Anwesenden sowie der Unterstützung der OEWA, der Gesellschaft für Informatik …";CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Interaktive Datenexploration, Web-App, Open Data;Umweltschutz, Klimaschutz, Datenanalyse, Visualisierung
75;https://codefor.de/projekte/grossstadtbaum/;Großstadt-Baum;https://codefor.de/projekte/grossstadtbaum/;OK Lab Berlin, Code for Germany;In Betrieb;Berlin veröffentlicht Datensätze zu Anlagenbäumen, Straßenbäumen und Uferbäumen. In unserer Stadt stehen über 1 Million Bäume. Ich habe den typischen Berliner Baum gesucht und habe ihn gefunden.;CC-BY 4.0;https://codefor.de;;Datenanalyse, Visualisierung;Stadtplanung, Umweltschutz, Open Data
76;https://codefor.de/projekte/c-haltestellen/;Haltestellen in Chemnitz & Umland;https://codefor.de/projekte/c-haltestellen/;OK Lab Chemnitz, Code for Germany;In Betrieb;Die Karte Zeigt die von der CVAG zur Verfügung gestellten Haltestellendaten. Man sieht deutliche Abweichungen der Koordinaten zu den Punkten auf der OSM Karte.;CC-BY 4.0;https://codefor.de;;Karten, Datenanalyse, Visualisierung mit Karten;Mobilität, Open Data
77;https://codefor.de/projekte/hh-echtzeit/;Hamburg in Zahlen;https://codefor.de/projekte/hh-echtzeit/;OK Lab Hamburg, Code for Germany;Unbekannt;Was verändert sich gerade (durchschtnittlich) in Hamburg? Eine Übersicht interessanter Zahlen.;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Web-App, Interaktives Dashboard, Open Source, Datenanalyse, Statistik;Stadt, Zivilgesellschaft, Open Data
78;https://codefor.de/projekte/p-haushalt/;Haushalt Potsdam 2018/2019;https://codefor.de/projekte/p-haushalt/;OK Lab Potsdam, Code for Germany;In Betrieb;Erkunde interaktiv den Doppelhaushalt von Potsdam für die Jahre 2018 und 2019.;CC-BY 4.0;https://codefor.de;;Web-App, Webseite, Datenvisualisierung, Interaktive Datenexploration, Open-Source;Stadt, Transparenz, Datenanalyse
79;https://codefor.de/projekte/historic-berlin/;Historische Entwicklung Berlins;https://codefor.de/projekte/historic-berlin/;OK Lab Berlin, Code for Germany;Unbekannt;Historische Berlin-Karten aus dem FIS-Broker zur Benutzung in anderen Projekten.;CC-BY 4.0;https://codefor.de;;Datenportal, Datenanwendung für Öffentlichkeit, Karten, Open-Source;Kultur, Stadtplanung, Open Data
80;https://codefor.de/projekte/muc-ddj/;How-To Datenjournalismus;https://codefor.de/projekte/muc-ddj/;OK Lab München, Code for Germany;In Betrieb;;CC-BY 4.0;https://codefor.de;;E-Learning, Bericht;Medienaufsicht, Datenanalyse, Bildung
81;https://codefor.de/projekte/vortrag_bielefeld_io/;Innovationen durch Open Data bei der Bielefeld.IO 2021;https://codefor.de/projekte/vortrag_bielefeld_io/;Code for Bielefeld, Code for Germany;Unbekannt;Vortrag und Workshop zu „Innovationen durch Open Data“ im Rahmen der Bielfeld.IO am Freitag, 3. September 2021. Anmeldung und weitere Infos auf eventbrite.;CC-BY 4.0;https://codefor.de;;Vortrag, Workshop;Open Data
82;https://codefor.de/projekte/le-intelligentes-rathaus/;Intelligentes Rathaus Leipzig;https://codefor.de/projekte/le-intelligentes-rathaus/;OK Lab Leipzig, Code for Germany;In Planung;"Durchsuche das Ratsinformationssystem der Stadt Leipzig und abboniere deine Suchergebnisse!
Durchsuche das Ratsinformationssystem der Stadt Leipzig per Volltextsuche oder über detailierte Filter. …";CC-BY 4.0;https://codefor.de;;Web-App, Knowledge Graph, Datenanalyse, Datenvisualisierung, Open Data;Stadt, Transparenz, Datenanalyse, Open Data
83;https://codefor.de/projekte/fl-open-biotope-map/;Interaktive Biotopkarte mit Wertbiotopen und Nichtwertbiotopen;https://codefor.de/projekte/fl-open-biotope-map/;OK Lab Flensburg, Code for Germany;In Planung;Diese kleine interaktive Biotopkarte ist nach einem Spaziergang durch Salzwiesen und an der Steilküste in Holnis entstanden. Nach mehrfacher Begehung der einzigartigen Landschaft an der Ostsee …;CC-BY 4.0;https://codefor.de;;Interaktive Karte, Web-App, Datenvisualisierung;Umweltschutz, Klimaschutz, Open Data
84;https://codefor.de/projekte/fl-open-parcel-map/;Interaktive Flurstücksauskunft für Schleswig-Holstein;https://codefor.de/projekte/fl-open-parcel-map/;OK Lab Flensburg, Code for Germany;In Planung;Diese interaktive nicht amtliche Flurstücksauskunft ohne Eigentümerangaben für Schleswig-Holstein entstand nach Gesprächen mit Bürgerinitiativen durch das OK Lab Flensburg um Verwaltungs-, Kreis-, …;CC-BY 4.0;https://codefor.de;;Interaktive Datenexploration, Kartenanwendung, Web-App, Interaktive Karte, Datenvisualisierung;Transparenz, Stadtplanung, Open Data, Karten
85;https://codefor.de/projekte/interessante-orte/;Interessante Orte;https://codefor.de/projekte/interessante-orte/;OK Lab Köln, Code for Germany;In Betrieb;"Schritt für Schritt wirst Du eine einfache Kartenanwendung erstellen, mit der Du interessante Orte visualisieren kannst. Programmierkenntnisse sind nicht erforderlich.
Besonderer Fokus liegt dabei …";CC-BY 4.0;https://codefor.de;;Kartenanwendung, Web-App;Kultur, Zivilgesellschaft
86;https://codefor.de/projekte/le-schulinternet/;Internetgeschwindigkeit in Sachsens Schulen;https://codefor.de/projekte/le-schulinternet/;OK Lab Leipzig, Code for Germany;In Betrieb;"Stellt Internetverbindungen von Schulen in Sachsen auf einer Karte dar und soll damit den weiteren Breitbandausbau vor allem im Bildungssektor anregen.
Nutzt cheerio.js zum Scrapen der Web-Seiten, …";CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung, Datenvisualisierung;Bildung
87;https://codefor.de/projekte/jedeschule-2/;jedeschule.de API;https://codefor.de/projekte/jedeschule-2/;OK Lab Berlin, Code for Germany;Unbekannt;jedeschule.de startete 2015 als Projekt der Open Knowledge Foundation Deutschland in Zusammenarbeit mit dem Verein BildsungsCent e.V.. Ziel war es, alle Schulen Deutschlands auf einer Platform zu …;CC-BY 4.0;https://codefor.de;;Open Data, Datenportal, Datenmanagement, Plattform, Datenanwendung;Bildung, Open Data, Datenanalyse
88;https://codefor.de/projekte/baustellen-chemnitz/;Karte Chemnitzer Baustellen;https://codefor.de/projekte/baustellen-chemnitz/;OK Lab Chemnitz, Code for Germany;In Betrieb;Auf einer Karte werden die Baustellen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Web-App;Stadtplanung, Transparenz, Open Data
89;https://codefor.de/projekte/blitzerkarte-chemnitz/;Karte Chemnitzer Blitzer;https://codefor.de/projekte/blitzerkarte-chemnitz/;OK Lab Chemnitz, Code for Germany;Unbekannt;Auf einer Karte werden die monatlich veröffentlichten Geschwindigkeitskontrollen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Web-App, Datenanwendung für Öffentlichkeit, Open Data;Verkehr, Transparenz, Datenanalyse
90;https://codefor.de/projekte/bn-opendatamap-nrw/;Karte der Open Data – Angebote in NRW;https://codefor.de/projekte/bn-opendatamap-nrw/;OK Lab Bonn-Rhein-Sieg, Code for Germany;In Betrieb;Welche Kommunen in NRW besitzen ein Open Data-Portal? Welches System oder Lizenz verwenden sie? Gibt es eine Anbindung an das Open.NRW-Portal? Die Karte bildet eine Übersicht aller aktuellen …;CC-BY 4.0;https://codefor.de;;Karten, Datenportal;Open Data
91;https://codefor.de/projekte/fl-open-recycling-map/;Karte der Recyclingcontainer in Flensburg;https://codefor.de/projekte/fl-open-recycling-map/;OK Lab Flensburg, Code for Germany;In Planung;Karte der Standorte von Recycling Containern für Altkleidung und Altglas vom Technisches Betriebszentrum Flensburg AöR. Es werden nur Standorte auf städtischen Flächen angezeigt. Unser Ziel ist es, …;CC-BY 4.0;https://codefor.de;;Karten, Kartenanwendung, Plattform, Web-App, Webseite, Open Data;Abfallwirtschaft, Umweltschutz, Karte, Stadt, Nachhaltigkeit, Umwelt, Transparenz
92;https://codefor.de/projekte/fl-open-cultural-map/;Karte mit Verantstaltungsorten der Kulturnacht Flensburg;https://codefor.de/projekte/fl-open-cultural-map/;OK Lab Flensburg, Code for Germany;In Betrieb;Am 14. September 2024 haben die Flensburger Kulturakteure zur Kulturnacht eingeladen. Dabei haben sie sich an verschiedenen Orten der Stadt präsentiert, um diese kulturellen Orte bekannter zu machen. …;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Interaktive Karte;Kultur, Stadt
93;https://codefor.de/projekte/wpt-kartenkarte/;KartenKarte;https://codefor.de/projekte/wpt-kartenkarte/;OK Lab Wuppertal, Code for Germany;In Planung;KartenKarte ließt vorhandene Daten aus OpenStreetMap aus und stellt diese auf eine andere Art und Weise dar. Viele Informationen sind in der OSM Datenbank vorhanden, werden aber nicht auf der Karte …;CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung, Datenvisualisierung, Open Data;Open Data, Karten, Datenanalyse, Visualisierung
94;https://codefor.de/projekte/hn-kastanienapp/;Kastanienapp;https://codefor.de/projekte/hn-kastanienapp/;Code for Heilbronn, Code for Germany;In Betrieb;Vor ein paar Monaten hat die Stadt Hamburg auf ihrem Transparenzportal das Baumkataster als Open Data veröffentlicht. Passend zur Zeit der Herbstsparziergänge drängte sich uns bei einem Code For …;CC-BY 4.0;https://codefor.de;;Web-App, Open Data, Datenanwendung für Öffentlichkeit;Umwelt, Stadtplanung, Transparenz
95;https://codefor.de/projekte/berlin-lichtenberg/;Kiez-Karte Berlin;https://codefor.de/projekte/berlin-lichtenberg/;OK Lab Berlin, Code for Germany;In Planung;In Berlin gibt es einen Haufen offener Daten. Wie kann man diese sinnvoll auf einer Karte anzeigen? Und kann man Bürgerbeteilungsmöglichkeiten sinnvoll einbinden (Bürgerhaushalt, Maerker, Stadtbäume, …;CC-BY 4.0;https://codefor.de;;Open Data, Interaktive Karte, Datenvisualisierung, Web-App;Partizipation, Stadt
96;https://codefor.de/projekte/le-kieznotiz/;KiezNotiz Leipziger Osten;https://codefor.de/projekte/le-kieznotiz/;OK Lab Leipzig, Code for Germany;In Betrieb;"Dieses Projekt ist in Zusammenarbeit mit Leipziger / FabLab Leipzig sowie Studio Johey für den Aufbau eines Wissenschaftsladens entstanden.
In einem Schaufenster sollen die Akteure im Kiez (speziell …";CC-BY 4.0;https://codefor.de;KiezNotiz;Datenportal, Web-App, Kartenanwendung, Datenvisualisierung;Stadtplanung, Umweltschutz, Vernetzung
97;https://codefor.de/projekte/bn-kinderbonn/;kinderbonn.de – Das Portal für Eltern, Kinder und Jugendliche aus Bonn und Umgebung;https://codefor.de/projekte/bn-kinderbonn/;OK Lab Bonn-Rhein-Sieg, Code for Germany;In Planung;Was ist KinderBonn? KinderBonn möchte sämtliche Einrichtungen, Orte und Organisationen sichtbar machen, die für Eltern, Kinder und Jugendliche wichtig sind. Dazu gehören auf Kinder und Jugendliche …;CC-BY 4.0;https://codefor.de;;Datenportal, Verzeichnis / Karte;Kinder- und Jugendhilfe, Stadt
98;https://codefor.de/projekte/fl-open-kita-map/;Kitafinder Flensburg;https://codefor.de/projekte/fl-open-kita-map/;OK Lab Flensburg, Code for Germany;In Planung;Die Idee, einen Kitafinder für Flensburg zu entwickeln, ist aus der eigenen Suche nach einer Kita für den Kleinen entstanden. Auf der städtischen Website finden sich zwar Kontaktdetails zu den …;CC-BY 4.0;https://codefor.de;;Interaktive Karte, Web-App, Open-Source, Vernetzung;Wohlfahrt, Soziale Arbeit
99;https://codefor.de/projekte/dd-kitakarte/;Kitakarte Dresden;https://codefor.de/projekte/dd-kitakarte/;Open Data Dresden, Code for Germany;Unbekannt;Die Kitakarte zeigt eine Übersicht aller Kindergärten, Krippen und Horte in Dresden. Alle Einträge werden mit Daten ergänzt, die von der Stadt unter http://www.dresden.de/kindertagesstaetten/ …;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Kartenanwendung, Open Data;Kinder- und Jugendhilfe, Stadtplanung
100;https://codefor.de/projekte/p-kitarechner/;Kitarechner für Potsdam;https://codefor.de/projekte/p-kitarechner/;OK Lab Potsdam, Code for Germany;In Planung;Mit dem Kitarechner kann jeder schnell sehen, wieviel Kitagebühren er/sie monatlich pro Kind bei einer Hort-, Kita-, oder Krippenbetreuung in Potsdam zahlen muss. Die Gebührentabelle der Stadt wurde …;CC-BY 4.0;https://codefor.de;;Web-App, Datenanwendung für Öffentlichkeit;Transparenz, Datenanalyse
101;https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;Kitas und Schulen Verzeichnis Leipzig;https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;OK Lab Leipzig, Code for Germany;In Betrieb;"Eine kleine App zur Darstellung aller Kitas, Schulen und Spielplätzen in Leipzig. Die Nutzer sollen später die jeweiligen Orte bewerten können.
Umsetzung Daten: OpenStreetMap extrahiert / selbst …";CC-BY 4.0;https://codefor.de;;Web-App, Verzeichnis;Bildung, Stadtplanung
102;https://codefor.de/projekte/hn-klickde/;Klick Deutschland;https://codefor.de/projekte/hn-klickde/;Code for Heilbronn, Code for Germany;In Betrieb;Click that Hood für alle Gemeinden Deutschlands!;CC-BY 4.0;https://codefor.de;;Web-App;Partizipation
103;https://codefor.de/projekte/le-klimabot/;Klimabot;https://codefor.de/projekte/le-klimabot/;OK Lab Leipzig, Code for Germany;In Betrieb;"Bot, der auf natürlich-sprachige Fragen rund um den Klimawandel mit Fakten antwortet, Z.B. “Wie viel Tonnen CO2 wurden 2012 in Sachsen emittiert?” - “47,5 Tonnen CO2”
Umsetzung …";CC-BY 4.0;https://codefor.de;;Maschinelles Lernen, KI Anwendung, Open-Source, Web-App, Information Retrieval, Datenanalyse, Interaktive App;Klima, Klimaschutz, Open Data, Nachhaltigkeit, Zivilgesellschaft, Datenanalyse, Wissensmanagement
104;https://codefor.de/projekte/le-klimadashboard/;Klimadashboard Sachsen;https://codefor.de/projekte/le-klimadashboard/;OK Lab Leipzig, Code for Germany;In Planung;"Das Projekt „Klimadashboard Sachsen“ möchte den Fortschritt der Energie-, Verkehrs- und Landwirtschaftswende dokumentieren.
Dazu werden Daten aus verschiedenen Quellen und Sektoren zusammengetragen …";CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Interaktives Dashboard, Web-App;Klimaschutz, Nachhaltigkeit
105;https://codefor.de/projekte/klimawatch/;Klimawatch;https://codefor.de/projekte/klimawatch/;Code for Münster, Code for Germany;In Planung;Klimawatch visualisiert reale und geplante CO2-Emissionen einzelner Kommunen und erlaubt es, einfach neue Kommunen hinzuzufügen.;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Web-App, Plattform, Interaktive Datenexploration;Klimaschutz, Umweltschutz, Datenanalyse, Stadtplanung
106;https://codefor.de/projekte/le-klimawatch/;Klimawatch Leipzig;https://codefor.de/projekte/le-klimawatch/;OK Lab Leipzig, Code for Germany;In Planung;"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen hinsichtlich CO2-Reduktion in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu …";CC-BY 4.0;https://codefor.de;;Monitoring, Web-App, Open Data, Datenanalyse, Datenvisualisierung;Klimaschutz, Klimawandel, Umweltschutz, Nachhaltigkeit, Stadt, Transparenz
107;https://codefor.de/projekte/le-klimawatch-leipzig/;Klimawatch Leipzig 2.0;https://codefor.de/projekte/le-klimawatch-leipzig/;OK Lab Leipzig, Code for Germany;In Betrieb;"Wie sieht es aus mit dem gesetzten und den tatsächlich erreichten Klimaschutzzielen in Leipzig?
Sind bei diesem Kurven-Verlauf die Klimaschutzziele für 2030 / 2040 / 2050 zu erreichen oder muss Druck …";CC-BY 4.0;https://codefor.de;;Datenportal, Datenvisualisierung, Open Data, Web-App, Monitoring;Klimaschutz, Klimawandel, Umweltschutz, Stadt
108;https://codefor.de/projekte/cologne-daten-in-3d/;Kölner Daten in 3D;https://codefor.de/projekte/cologne-daten-in-3d/;OK Lab Köln, Code for Germany;In Betrieb;Wie macht man offene Daten greifbar? Indem man sie ausdruckt. Hier gibt es das Projekt zum Nachmachen. Im OK Lab Köln haben wir die Idee entwickelt, aus offenen Daten der Stadt Köln “Daten zum …;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Open Data;Open Data, Datenanalyse
109;https://codefor.de/projekte/le-kompreni/;Kompreni;https://codefor.de/projekte/le-kompreni/;OK Lab Leipzig, Code for Germany;In Betrieb;"Dieses kleine Tool soll eine statistische Analyse der Kommentare auf LVZ.de durchführen.
Hintergrund: Auf dem Online-Angebot der Leipziger Volkszeitung (LVZ) treten gehäuft Hasskommentare und die …";CC-BY 4.0;https://codefor.de;Kompreni;Datenanalyse, Web-App, Open-Source;Antidiskriminierung, Medienaufsicht
110;https://codefor.de/projekte/ffpb-krombel/;Krombels Dash auf Android;https://codefor.de/projekte/ffpb-krombel/;CodeforPB, Code for Germany;Unbekannt;Die erste unter hoffentlich vielen Apps mit Daten von Freifunk Paderborn. Diese App bringt Krombels Dashboard auf Android. Diese App ist ein erster Prototyp und wurde noch nicht “hübsch” …;CC-BY 4.0;https://codefor.de;;Web-App, Open-Source, Interaktive Datenexploration;Open Data, Technologie
111;https://codefor.de/projekte/cologne-kulturpfade/;Kulturpfade Köln;https://codefor.de/projekte/cologne-kulturpfade/;OK Lab Köln, Code for Germany;In Planung;Das Projekt soll die Informationen zu den Kulturpfaden Köln zusammentragen und in einer nutzbaren Form darstellen. Es handelt sich dabei um eine Reihe von Rad- bzw. Wanderwegen im Kölner Stadtgebiet. …;CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung, Datenvisualisierung;Kultur, Stadt
112;https://codefor.de/projekte/cologne-kvbrad/;KVB Fahrräder in Köln;https://codefor.de/projekte/cologne-kvbrad/;OK Lab Köln, Code for Germany;In Planung;Die Webapplikation KVB Fahrräder stellt eine mögliche Nutzung Kölns durch Fahrräder dar. Grundlage hierfür sind die Daten, die durch KVB-Rad Köln zur Verfügung gestellt werden in Kombination des …;CC-BY 4.0;https://codefor.de;;Web-App, Datenvisualisierung, Open Data;Mobilität, Köln
113;https://codefor.de/projekte/hh-laenderfinanzausgleich/;Länderfinanzausgleich visualisieren;https://codefor.de/projekte/hh-laenderfinanzausgleich/;OK Lab Hamburg, Code for Germany;Unbekannt;Im Länderfinanzausgleich werden jährlich riesige Summen bewegt. Daten über die Höhe der Zahlungen liegen seit 1950 durchgehend vor. In dem Projekt sollen verschiedene Visualisierungsansätze und -tools …;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Open-Source, Web-App, Interaktives Dashboard;Verwaltung, Transparenz, Open Data, Zivilgesellschaft, Datenanalyse
