Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
53;https://codefor.de/projekte/le-dresdenrallye/;Dresden Rallye;https://geo3eck.github.io/dresden-rallye-web/, https://github.com/Geo3eck/dresden-rallye-web/blob/master/Vortrag/Zukunftsstadt_Vortrag.pdf, https://github.com/geo3eck/dresden-rallye-web/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Über Gamification (Nudging, Serious Game) die verschiedenen Mobilitätsangebote der Stadt bekannt machen.
Die Nutzer sollen dazu gebracht werden, von ihrem gewohnten Mobilitätsverhalten abzuweichen und …";CC-BY 4.0;https://codefor.de;;Web-App, Open-Source;Mobilität, Umweltschutz, Stadt
54;https://codefor.de/projekte/datennutzung/;Einführung Datennutzung mit R und Python;https://codefor.de/projekte/datennutzung/;Code for Bielefeld, Code for Germany;Laufend;Gemeinsam erarbeiten wir uns die Grundlagen in R und Python und werden erste einfache Datenanalysen damit durchführen. Ziel ist es, den Teilnehmer:innen eine Einführung in die Nutzung von Daten und …;CC-BY 4.0;https://codefor.de;;Workshops;Datenanalyse, Open Data
55;https://codefor.de/projekte/le-einwohner/;Einwohner-Daten Leipzig;https://codeforleipzig.github.io/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/, https://github.com/CodeforLeipzig/opendata-leipzig-playground/tree/master/docs;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Dieses Projekt ist entstanden für ein Schritt-für-Schritt-Tutorial für das Erstellen von Karten-Anwendungen mit Leaflet.
Jede der enthaltenen HTML-Dateien lässt sich einzeln im Browser öffnen, sie …";CC-BY 4.0;https://codefor.de;;Open-Source, Web-App, Karten, Datenvisualisierung, Dashboard, Open Data;Stadt, Stadtplanung, Open Data, Datenanalyse
56;https://codefor.de/projekte/be-drl-empower-rangers/;Empower Rangers;https://codefor.de/projekte/be-drl-empower-rangers/;OK Lab Berlin, Code for Germany;Laufend;Wir wollen den Verein Refugees Emancipation dabei unterstützen, noch bekannter zu werden. Deshalb wollen wir eine neue Webseite bauen, auf der sich der Verein präsentiert und auf der sich …;CC-BY 4.0;https://codefor.de;;Webseite;Flucht und Migration, Integration, Soziale Arbeit
57;https://codefor.de/projekte/ms-wahlkarte/;Ergebnisse der Kommunalwahl 2014;http://codeformuenster.org/wahlkarte, http://github.com/codeformuenster/wahlkarte;Code for Münster, Code for Germany;Unbekannt;Die Ergebnisse je Wahlbezirk live gemappt währen die Stimmzettel ausgefüllt wurden. Dargestellt werden die Gewinner der Direktmandate.;CC-BY 4.0;https://codefor.de;;Karte, Web-App, Datenvisualisierung;Wahlen
58;https://codefor.de/projekte/ernteteilen/;Ernte Teilen;https://ernte-teilen.org, https://github.com/teikei/teikei;OK Lab Berlin, Code for Germany;Unbekannt;Ernte-teilen.org bietet eine Plattform, die Landwirte und Verbraucherinnen, die sich an Solidarischer Landwirtschaft beteiligen möchten, zusammenfinden lässt.;CC-BY 4.0;https://codefor.de;;Plattform, Web-App;Ernährungssicherung
59;https://codefor.de/projekte/p-hiddenkosmos/;Exploring the Hidden Kosmos;http://humboldt-kosmos.oklab-potsdam.de/, https://github.com/calculatinginfinity/ExploringTheHiddenKosmos;OK Lab Potsdam, Code for Germany;Abgeschlossen;Entdecke Alexander von Humboldts Kosmos-Vorlesungen aus den Jahren 1827/28. Die Seite entstand 2017 auf dem Kultur-Hackathon Coding da Vinci.;CC-BY 4.0;https://codefor.de;;Webseite, Open-Source;Bildung
60;https://codefor.de/projekte/le-fancylvbot/;fancyLVBot;https://github.com/CodeforLeipzig/fancy_LVB_Telegram_Bot, https://gtfs.leipzig.codefor.de;OK Lab Leipzig, Code for Germany;Laufend;"Telegram-Chat-Bot, den man unter dem Namen “fancyLVBot” als Kontakt hinzufügen und nach der aktuellen Abfahrtzeiten fragen kann.
Unsere Zielgruppe sind Einheimische, die Streckenverbindung …";CC-BY 4.0;https://codefor.de;fancyLVBot;Open-Source, Web-App, API, Datenanwendung für Öffentlichkeit;Mobilität, Verkehr, Öffentlicher Nahverkehr, Stadt, Stadtplanung
61;https://codefor.de/projekte/hn-farmbot/;Farmbot // Code for Buga 2019;https://codeforheilbronn.de/projects/2016-01-01-farmbot, https://codeforheilbronn.de/categories/#farmbot, http://award.codeweek.de/projects/code-for-buga-heilbronn-2016/, https://github.com/opendata-heilbronn/farmbot;Code for Heilbronn, Code for Germany;Abgeschlossen;Der Mensch ist seit seiner Existenz ein Selbstversorger. Durch den rasanten Fortschritt im Bereich der Software und Hardware erreichen wir einen Punkt, wo Maschinen Selbstversorger beim Anbau von Obst …;CC-BY 4.0;https://codefor.de;;Open-Source, Webseite, Workshops;Bildung, Jugendarbeit, Technologie, Partizipation
62;https://codefor.de/projekte/stgt-dust-sensor/;Feinstaubsensoren;http://sensor.community/, http://api.sensor.community/, https://github.com/opendata-stuttgart;OK Lab Stuttgart, Code for Germany;Unbekannt;Wir entwickeln und bauen bezahlbare open source DIY Feinstaub-Sensoren. Stand Anfang 2021 messen weltweit über 14.000 Sensoren in über 70 Ländern, um ein genaueres Bild der Feinstaubverteilung zu …;CC-BY 4.0;https://codefor.de;;Open-Source, Monitoring, Datenvisualisierung, Datenanalyse;Luftqualität, Umwelt, Klima, Stadt, Umweltschutz, Nachhaltigkeit
63;https://codefor.de/projekte/be-tempelhof/;Feld - die Bebauung des Tempelhofer Felds in 3D;https://github.com/stefanw/feld;OK Lab Berlin, Code for Germany;Abgeschlossen;"Am 25. Mai 2014 ist Volksabstimmung zur Bebauung des Tempelhofer Felds. Was wo gebaut werden soll erklärt dieses Projekt des OK Lab Berlin.
Die Morgenpost hat das Projekt aufgegriffen und mit ein …";CC-BY 4.0;https://codefor.de;;Web-App, Datenvisualisierung, Interaktive Karte;Stadtplanung
64;https://codefor.de/projekte/flaechengerechtigkeit/;Flächengerechtigkeits-Tool;http://clevere-staedte.de/flaechen-gerechtigkeits-report-online;OK Lab Berlin, Code for Germany;Unbekannt;Bürger können ihre Straßen vermessen und die Frage nach der Gerechtigkeit im Verkehr quadratmeter-scharf diskutieren.;CC-BY 4.0;https://codefor.de;;Webseite;Verkehr, Stadtplanung, Mobilität
65;https://codefor.de/projekte/flaechentool/;Flächentool;https://codefor.de/projekte/flaechentool/;OK Lab Berlin, Code for Germany;Unbekannt;Das Tool berrechnet die Nutzung der Flächen, basierend auf OpenStreetMap (OSM) Daten. Die OSM Daten wurden von verschiedenen Nutzern zusammengetragen. Es kommt zu Ungenauigkeiten, wenn die Daten …;CC-BY 4.0;https://codefor.de;;Webseite, Kartenanwendung, Datenvisualisierung, Open Data, Interaktive Karte;Stadtplanung, Umwelt, Nachhaltigkeit, Verwaltung, Klimaschutz
66;https://codefor.de/projekte/dd-freieparkplaetze/;Freie Parkplätze Dresden;https://ubahn.draco.uberspace.de/opendata/ui/, https://jkliemann.de/parkendd/, https://parkendd.kilian.io, https://mechlab-engineering.de/2015/03/vorhersage-der-parkhausbelegung-mit-offenen-daten/;Open Data Dresden, Code for Germany;Unbekannt;Die Stadt Dresden bietet auf https://www.dresden.de/freie-parkplaetze eine Übersicht der freien Parkplätze in der Stadt Dresden an. Leider nicht maschinenlesbar (barrierefrei). Darum haben wir uns …;CC-BY 4.0;https://codefor.de;ParkenDD;Web-App, Datenportal, Datenvisualisierung, Dashboard;Verkehr, Tourismus, Stadtplanung, Mobilität
67;https://codefor.de/projekte/ffpb-nodes/;Freifunk Knotenliste;https://github.com/codeforpb/ffpb-apps;CodeforPB, Code for Germany;Unbekannt;Der Beginn einer Freifunk Companion App. Aktuell wird nur die Knotenliste dargestellt und man kann die Details der Knoten anzeigen lassen. Später soll die Darstellung der Knoten auch auf einer Karte …;CC-BY 4.0;https://codefor.de;;Web-App, Datenvisualisierung, Kartenanwendung;Stadt, Technologie, Open Data
68;https://codefor.de/projekte/le-gentrifizierung/;Gebäude-Entwicklung in Leipzig;https://codeforleipzig.github.io/Gentrification/buildings.html, https://github.com/CodeforLeipzig/Gentrification;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Leipzig ist eine stark wachsende Stadt, was sich entsprechend im Haus- und Wohnungsbau niederschlägt.
Dieses Projekt möchte das zunehmende Schließen von Baulücken und Wachstum an den Rändern in …";CC-BY 4.0;https://codefor.de;;Webseite, Kartenanwendung, Datenvisualisierung, Interaktive Karte;Stadtplanung, Wohnen, Datenanalyse
69;https://codefor.de/projekte/gedenktafelnberlin/;Gedenktafeln in Berlin;https://github.com/notapirate/gedenktafelnberlin;OK Lab Berlin, Code for Germany;Unbekannt;Eine Webseite, die vorhandene und, auf Wunsch entfernte Tafeln zu historischen Orten in Berlin anzeigt. Viele davon sind der Erinnerung an jene Menschen gewidmet, die sich der nationalsozialistischen …;CC-BY 4.0;https://codefor.de;;Webseite, Datenportal;Kultur, Bildung, Stadt
70;https://codefor.de/projekte/geodata-time/;Geodaten mit Zeitdimension;https://codefor.de/projekte/geodata-time/;OK Lab Berlin, Code for Germany;Unbekannt;Ich möchte eine Datenbank bauen, in der ich mehrere Versionen des gleichen Geodatensatzes ablegen kann. Ich möchte damit den zeitlichen Verlauf, also Änderungen am Datensatz festhalten. Die API soll …;CC-BY 4.0;https://codefor.de;;Datenmanagement, Datenportal, Plattform, Web-App;Stadtplanung, Verwaltung, Umwelt
71;https://codefor.de/projekte/bn-veranstaltungskalender/;Geographischer Veranstaltungskalender;https://codefor.de/projekte/bn-veranstaltungskalender/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;In Anlehnung an das Projekt “Wo steppt der Bär in Wien heute?” soll es einen heatmap-artigen Veranstaltungskalender auch für Bonn geben.;CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung, Verzeichnis / Karte;Kultur, Tourismus, Stadt
72;https://codefor.de/projekte/hn-geojson-utilities/;Geojson Utilities;http://opendatalab.de/projects/geojson-utilities/, https://github.com/opendatalab-de/simple-geodata-selector;Code for Heilbronn, Code for Germany;Abgeschlossen;Dieses Projekt ermöglicht einen schnellen Export der Gemeindeflächen, Landkreisflächen und Bundeslandflächen in Deutschland im .geojson Format. Dies ist besonders hilfreich für Journalisten und …;CC-BY 4.0;https://codefor.de;;Open-Source, Datenanwendung für Öffentlichkeit;Open Data, Karte, Visualisierung, Datenanalyse
73;https://codefor.de/projekte/cologne-giesst/;GießtKölle;https://giesst.koeln, https://github.com/codeforcologne/giesstKoelle;OK Lab Köln, Code for Germany;Abgeschlossen;Mit dieser Web Karte kannst Du Dich über den Wasserbedarf der Bäume in deiner Nachbarschaft informieren und Deinen Nachbar*innen mitteilen ob Du die Bäume gegossen hast.;CC-BY 4.0;https://codefor.de;;Webseite, Karten, Interaktive Karte;Umweltschutz, Klima
74;https://codefor.de/projekte/le-glaeserne-klaeranlage/;Gläsernes Klärwerk;https://codeforleipzig.github.io/glaeserne-klaeranlage/, https://github.com/CodeforLeipzig/glaeserne-klaeranlage;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Interaktive Visualisierungen über die Funktionsweise einer Kläranlage.
Beim OpenDataDay am 4. März 2017 wurde mit Hilfe der Anwesenden sowie der Unterstützung der OEWA, der Gesellschaft für Informatik …";CC-BY 4.0;https://codefor.de;;Webseite, Datenvisualisierung, Open-Source;Umwelt
75;https://codefor.de/projekte/grossstadtbaum/;Großstadt-Baum;http://www.tursics.de/story/grossstadt-baum/, https://github.com/tursics/trees-story;OK Lab Berlin, Code for Germany;Abgeschlossen;Berlin veröffentlicht Datensätze zu Anlagenbäumen, Straßenbäumen und Uferbäumen. In unserer Stadt stehen über 1 Million Bäume. Ich habe den typischen Berliner Baum gesucht und habe ihn gefunden.;CC-BY 4.0;https://codefor.de;;Datenportal;Stadtplanung, Umwelt, Nachhaltigkeit
76;https://codefor.de/projekte/c-haltestellen/;Haltestellen in Chemnitz & Umland;https://github.com/CodeforChemnitz/Haltestellen;OK Lab Chemnitz, Code for Germany;Abgeschlossen;Die Karte Zeigt die von der CVAG zur Verfügung gestellten Haltestellendaten. Man sieht deutliche Abweichungen der Koordinaten zu den Punkten auf der OSM Karte.;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Datenvisualisierung, Web-App, Open Data;Verkehr, Mobilität, Stadtplanung, Öffentlicher Nahverkehr
77;https://codefor.de/projekte/hh-echtzeit/;Hamburg in Zahlen;https://ndldd.github.io/echtzeit/app/#/, https://ndldd.github.io/echtzeit/;OK Lab Hamburg, Code for Germany;Unbekannt;Was verändert sich gerade (durchschtnittlich) in Hamburg? Eine Übersicht interessanter Zahlen.;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Dashboard, Web-App;Stadt, Datenanalyse, Transparenz
78;https://codefor.de/projekte/p-haushalt/;Haushalt Potsdam 2018/2019;https://offenerhaushalt.de/haushalt/BB/Potsdam/, https://github.com/open-data-potsdam/offenerhaushalt.de;OK Lab Potsdam, Code for Germany;Abgeschlossen;Erkunde interaktiv den Doppelhaushalt von Potsdam für die Jahre 2018 und 2019.;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Web-App, Interaktive Datenexploration;Stadt, Verwaltung, Transparenz
79;https://codefor.de/projekte/historic-berlin/;Historische Entwicklung Berlins;http://community.codefor.de/entwicklung-berlins/, https://github.com/jochenklar/entwicklung-berlins;OK Lab Berlin, Code for Germany;Unbekannt;Historische Berlin-Karten aus dem FIS-Broker zur Benutzung in anderen Projekten.;CC-BY 4.0;https://codefor.de;;Open-Source, Datenportal, Karten;Stadtplanung
80;https://codefor.de/projekte/muc-ddj/;How-To Datenjournalismus;http://howto.ddjdach.de;OK Lab München, Code for Germany;Abgeschlossen;;CC-BY 4.0;https://codefor.de;;Webseite, Bericht;Datenanalyse
81;https://codefor.de/projekte/vortrag_bielefeld_io/;Innovationen durch Open Data bei der Bielefeld.IO 2021;https://www.eventbrite.de/e/bielefeld-io-2021-tickets-163043755261?aff=foundersfoundation, https://bielefeld.io/;Code for Bielefeld, Code for Germany;Unbekannt;Vortrag und Workshop zu „Innovationen durch Open Data“ im Rahmen der Bielfeld.IO am Freitag, 3. September 2021. Anmeldung und weitere Infos auf eventbrite.;CC-BY 4.0;https://codefor.de;;Vortrag, Workshop;Open Data
82;https://codefor.de/projekte/le-intelligentes-rathaus/;Intelligentes Rathaus Leipzig;https://stadtratmonitor.codeforleipzig.de, https://github.com/CodeforLeipzig/stadtratmonitor-scraper, https://github.com/CodeforLeipzig/stadtratmonitor-frontend, https://github.com/orgs/CodeforLeipzig/projects/2, https://ratsinfo.leipzig.de;OK Lab Leipzig, Code for Germany;Laufend;"Durchsuche das Ratsinformationssystem der Stadt Leipzig und abboniere deine Suchergebnisse!
Durchsuche das Ratsinformationssystem der Stadt Leipzig per Volltextsuche oder über detailierte Filter. …";CC-BY 4.0;https://codefor.de;;Web-App, Plattform, Datenportal, Knowledge Graph, Open-Source;Stadt, Verwaltung, Open Data, Transparenz
83;https://codefor.de/projekte/fl-open-biotope-map/;Interaktive Biotopkarte mit Wertbiotopen und Nichtwertbiotopen;https://github.com/oklabflensburg/open-biotope-map, https://opendata.schleswig-holstein.de/dataset/biotopkartierung-sh4-flachen-gesamt, https://biotopkarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Diese kleine interaktive Biotopkarte ist nach einem Spaziergang durch Salzwiesen und an der Steilküste in Holnis entstanden. Nach mehrfacher Begehung der einzigartigen Landschaft an der Ostsee …;CC-BY 4.0;https://codefor.de;;Webseite, Kartenanwendung, Interaktive Karte, Datenvisualisierung, Web-App;Umweltschutz
84;https://codefor.de/projekte/fl-open-parcel-map/;Interaktive Flurstücksauskunft für Schleswig-Holstein;https://github.com/oklabflensburg/open-parcel-map, https://opendata.schleswig-holstein.de/dataset/alkis-schleswig-holstein-ohne-eigentumerangaben, https://flurstuecksauskunft.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Diese interaktive nicht amtliche Flurstücksauskunft ohne Eigentümerangaben für Schleswig-Holstein entstand nach Gesprächen mit Bürgerinitiativen durch das OK Lab Flensburg um Verwaltungs-, Kreis-, …;CC-BY 4.0;https://codefor.de;;Web-App, Kartenanwendung, Interaktive Karte, Datenvisualisierung;Verwaltung, Stadtplanung, Datenanalyse, Open Data
85;https://codefor.de/projekte/interessante-orte/;Interessante Orte;https://github.com/codeforcologne/interessante-orte;OK Lab Köln, Code for Germany;Abgeschlossen;"Schritt für Schritt wirst Du eine einfache Kartenanwendung erstellen, mit der Du interessante Orte visualisieren kannst. Programmierkenntnisse sind nicht erforderlich.
Besonderer Fokus liegt dabei …";CC-BY 4.0;https://codefor.de;;Karten, Web-App, Datenvisualisierung, Interaktive Karte, Kartenanwendung;Stadtplanung, Kultur, Barrierefreiheit, Datenschutz
86;https://codefor.de/projekte/le-schulinternet/;Internetgeschwindigkeit in Sachsens Schulen;https://gitlab.com/gerbsen/internet-an-sachsens-schulen;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Stellt Internetverbindungen von Schulen in Sachsen auf einer Karte dar und soll damit den weiteren Breitbandausbau vor allem im Bildungssektor anregen.
Nutzt cheerio.js zum Scrapen der Web-Seiten, …";CC-BY 4.0;https://codefor.de;;Open-Source, Web-App, Kartenanwendung, Datenvisualisierung;Technologie, Datenanalyse, Open Data
87;https://codefor.de/projekte/jedeschule-2/;jedeschule.de API;https://jedeschule.codefor.de/docs, https://jedeschule.codefor.de/csv-data/;OK Lab Berlin, Code for Germany;Abgeschlossen;jedeschule.de startete 2015 als Projekt der Open Knowledge Foundation Deutschland in Zusammenarbeit mit dem Verein BildsungsCent e.V.. Ziel war es, alle Schulen Deutschlands auf einer Platform zu …;CC-BY 4.0;https://codefor.de;;Datenportal, Open Data;Verwaltung, Open Data
88;https://codefor.de/projekte/baustellen-chemnitz/;Karte Chemnitzer Baustellen;https://github.com/ChaosChemnitz/BaustellenChemnitz, http://morrisjobke.de/stuff/baustellen-chemnitz/;OK Lab Chemnitz, Code for Germany;Abgeschlossen;Auf einer Karte werden die Baustellen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.;CC-BY 4.0;https://codefor.de;;Karte;Stadtplanung
89;https://codefor.de/projekte/blitzerkarte-chemnitz/;Karte Chemnitzer Blitzer;http://morrisjobke.cartodb.com/viz/00030762-7ce5-11e4-9b32-0e4fddd5de28/public_map;OK Lab Chemnitz, Code for Germany;Unbekannt;Auf einer Karte werden die monatlich veröffentlichten Geschwindigkeitskontrollen in Chemnitz übersichtlich dargestellt. Die Daten werden von der Stadt Chemnitz als Text veröffentlicht.;CC-BY 4.0;https://codefor.de;;Karten, Verzeichnis / Karte, Open Data, Datenvisualisierung, Web-App;Verkehr, Stadt, Mobilität
90;https://codefor.de/projekte/bn-opendatamap-nrw/;Karte der Open Data – Angebote in NRW;http://data.paderta.com/OpenData-NRW-Map/, https://github.com/daimpad/OpenData_Map_NRW;OK Lab Bonn-Rhein-Sieg, Code for Germany;Abgeschlossen;Welche Kommunen in NRW besitzen ein Open Data-Portal? Welches System oder Lizenz verwenden sie? Gibt es eine Anbindung an das Open.NRW-Portal? Die Karte bildet eine Übersicht aller aktuellen …;CC-BY 4.0;https://codefor.de;;Karten, Datenportal, Open Data, Interaktive Karte, Visualisierung mit Karten, Web-App;Open Data, Stadt, Verwaltung, Datenanalyse
91;https://codefor.de/projekte/fl-open-recycling-map/;Karte der Recyclingcontainer in Flensburg;https://github.com/oklabflensburg/open-recycling-map, https://recycling.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Karte der Standorte von Recycling Containern für Altkleidung und Altglas vom Technisches Betriebszentrum Flensburg AöR. Es werden nur Standorte auf städtischen Flächen angezeigt. Unser Ziel ist es, …;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Webseite, Open Data;Abfallwirtschaft, Stadtplanung, Umwelt, Nachhaltigkeit
92;https://codefor.de/projekte/fl-open-cultural-map/;Karte mit Verantstaltungsorten der Kulturnacht Flensburg;https://github.com/oklabflensburg/open-cultural-map, https://knf.grain.one;OK Lab Flensburg, Code for Germany;Abgeschlossen;Am 14. September 2024 haben die Flensburger Kulturakteure zur Kulturnacht eingeladen. Dabei haben sie sich an verschiedenen Orten der Stadt präsentiert, um diese kulturellen Orte bekannter zu machen. …;CC-BY 4.0;https://codefor.de;;Open-Source, Webseite, Karten, Datenvisualisierung, Web-App;Stadt, Tourismus
93;https://codefor.de/projekte/wpt-kartenkarte/;KartenKarte;http://kartenkarte.org, https://github.com/Opendatal/kartenkarte.org;OK Lab Wuppertal, Code for Germany;Laufend;KartenKarte ließt vorhandene Daten aus OpenStreetMap aus und stellt diese auf eine andere Art und Weise dar. Viele Informationen sind in der OSM Datenbank vorhanden, werden aber nicht auf der Karte …;CC-BY 4.0;https://codefor.de;;Webseite, Karten, Datenvisualisierung, Interaktive Karte, Open Data;Stadtplanung, Verkehr, Umwelt
94;https://codefor.de/projekte/hn-kastanienapp/;Kastanienapp;http://blog.opendatalab.de/opendata/2014/11/19/kastanien-app-mit-baumkataster, https://github.com/opendata-heilbronn/kastanien-app;Code for Heilbronn, Code for Germany;Abgeschlossen;Vor ein paar Monaten hat die Stadt Hamburg auf ihrem Transparenzportal das Baumkataster als Open Data veröffentlicht. Passend zur Zeit der Herbstsparziergänge drängte sich uns bei einem Code For …;CC-BY 4.0;https://codefor.de;;Open-Source, Web-App, Karten;Stadtplanung, Umwelt, Klima, Nachhaltigkeit, Open Data, Partizipation
95;https://codefor.de/projekte/berlin-lichtenberg/;Kiez-Karte Berlin;http://kiez-karte.berlin, https://github.com/tursics/kiez-karte;OK Lab Berlin, Code for Germany;Laufend;In Berlin gibt es einen Haufen offener Daten. Wie kann man diese sinnvoll auf einer Karte anzeigen? Und kann man Bürgerbeteilungsmöglichkeiten sinnvoll einbinden (Bürgerhaushalt, Maerker, Stadtbäume, …;CC-BY 4.0;https://codefor.de;;Karten, Datenvisualisierung, Web-App, Open Data, Interaktive Karte;Stadtplanung, Open Data, Partizipation, Verwaltung
96;https://codefor.de/projekte/le-kieznotiz/;KiezNotiz Leipziger Osten;https://kieznotiz.codeforleipzig.de/, https://codeforleipzig.github.io/kieznotiz/, https://github.com/CodeforLeipzig/kieznotiz/, https://leipziger-ecken.de/jsonapi/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Dieses Projekt ist in Zusammenarbeit mit Leipziger / FabLab Leipzig sowie Studio Johey für den Aufbau eines Wissenschaftsladens entstanden.
In einem Schaufenster sollen die Akteure im Kiez (speziell …";CC-BY 4.0;https://codefor.de;KiezNotiz;Dashboard, Datenvisualisierung, Web-App, Karten, Monitoring;Stadtplanung, Umwelt, Luftqualität, Partizipation, Kultur, Open Data
97;https://codefor.de/projekte/bn-kinderbonn/;kinderbonn.de – Das Portal für Eltern, Kinder und Jugendliche aus Bonn und Umgebung;https://codefor.de/projekte/bn-kinderbonn/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Laufend;Was ist KinderBonn? KinderBonn möchte sämtliche Einrichtungen, Orte und Organisationen sichtbar machen, die für Eltern, Kinder und Jugendliche wichtig sind. Dazu gehören auf Kinder und Jugendliche …;CC-BY 4.0;https://codefor.de;;Webseite;Kinder- und Jugendhilfe
98;https://codefor.de/projekte/fl-open-kita-map/;Kitafinder Flensburg;https://github.com/oklabflensburg/open-kita-map, https://www.flensburg.de/media/custom/2306_2545_1.PDF, https://kitakarte.oklabflensburg.de;OK Lab Flensburg, Code for Germany;Laufend;Die Idee, einen Kitafinder für Flensburg zu entwickeln, ist aus der eigenen Suche nach einer Kita für den Kleinen entstanden. Auf der städtischen Website finden sich zwar Kontaktdetails zu den …;CC-BY 4.0;https://codefor.de;;Kartenanwendung, Web-App, Datenvisualisierung;Soziale Arbeit, Bildung
99;https://codefor.de/projekte/dd-kitakarte/;Kitakarte Dresden;http://kitakarte.okdd.de;Open Data Dresden, Code for Germany;Unbekannt;Die Kitakarte zeigt eine Übersicht aller Kindergärten, Krippen und Horte in Dresden. Alle Einträge werden mit Daten ergänzt, die von der Stadt unter http://www.dresden.de/kindertagesstaetten/ …;CC-BY 4.0;https://codefor.de;;Karten, Kartenanwendung, Datenportal;
100;https://codefor.de/projekte/p-kitarechner/;Kitarechner für Potsdam;https://kitarechner.oklab-potsdam.de, https://github.com/open-data-potsdam/Kita-Gebuehrenrechner-Potsdam;OK Lab Potsdam, Code for Germany;Laufend;Mit dem Kitarechner kann jeder schnell sehen, wieviel Kitagebühren er/sie monatlich pro Kind bei einer Hort-, Kita-, oder Krippenbetreuung in Potsdam zahlen muss. Die Gebührentabelle der Stadt wurde …;CC-BY 4.0;https://codefor.de;;Web-App;Soziale Arbeit, Wohlfahrt
101;https://codefor.de/projekte/le-kitas_und_schulen_in_leipzig/;Kitas und Schulen Verzeichnis Leipzig;http://www.leipzig.de/jugend-familie-und-soziales/schulen-und-bildung/schulen/, https://github.com/CodeforLeipzig/kidsle, https://kidsle.leipzig.codefor.de/;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Eine kleine App zur Darstellung aller Kitas, Schulen und Spielplätzen in Leipzig. Die Nutzer sollen später die jeweiligen Orte bewerten können.
Umsetzung Daten: OpenStreetMap extrahiert / selbst …";CC-BY 4.0;https://codefor.de;;Open-Source, Web-App, Verzeichnis / Karte, Datenportal, Datenvisualisierung;Stadtplanung, Soziale Arbeit, Verwaltung, Partizipation
102;https://codefor.de/projekte/hn-klickde/;Klick Deutschland;http://klickde.opendatalab.de/, https://github.com/opendatalab-de/click_that_hood;Code for Heilbronn, Code for Germany;Abgeschlossen;Click that Hood für alle Gemeinden Deutschlands!;CC-BY 4.0;https://codefor.de;;Webseite;Stadtplanung
103;https://codefor.de/projekte/le-klimabot/;Klimabot;https://codeforleipzig.github.io/wahldaten/, https://gitlab.com/gerbsen/climatebot, https://gitlab.com/gerbsen/climatebot-ui;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Bot, der auf natürlich-sprachige Fragen rund um den Klimawandel mit Fakten antwortet, Z.B. “Wie viel Tonnen CO2 wurden 2012 in Sachsen emittiert?” - “47,5 Tonnen CO2”
Umsetzung …";CC-BY 4.0;https://codefor.de;;Open-Source, KI Anwendung, Natural Language Processing, Web-App;Klimaschutz, Umweltschutz, Nachhaltigkeit
104;https://codefor.de/projekte/le-klimadashboard/;Klimadashboard Sachsen;https://klimadashboard.danielgerber.eu, https://gitlab.com/gerbsen/climate-dashboard;OK Lab Leipzig, Code for Germany;Laufend;"Das Projekt „Klimadashboard Sachsen“ möchte den Fortschritt der Energie-, Verkehrs- und Landwirtschaftswende dokumentieren.
Dazu werden Daten aus verschiedenen Quellen und Sektoren zusammengetragen …";CC-BY 4.0;https://codefor.de;;Dashboard, Web-App, Datenvisualisierung;Energie, Verkehr, Landwirtschaft, Klimaschutz, Umweltschutz
105;https://codefor.de/projekte/klimawatch/;Klimawatch;https://klimawatch.de;Code for Münster, Code for Germany;Laufend;Klimawatch visualisiert reale und geplante CO2-Emissionen einzelner Kommunen und erlaubt es, einfach neue Kommunen hinzuzufügen.;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Web-App;Klima, Klimaschutz, Umwelt, Stadt, Nachhaltigkeit
106;https://codefor.de/projekte/cologne-daten-in-3d/;Kölner Daten in 3D;http://p3nny.github.io/geojson-3d/, https://github.com/P3nny/geojson-3d;OK Lab Köln, Code for Germany;Abgeschlossen;Wie macht man offene Daten greifbar? Indem man sie ausdruckt. Hier gibt es das Projekt zum Nachmachen. Im OK Lab Köln haben wir die Idee entwickelt, aus offenen Daten der Stadt Köln “Daten zum …;CC-BY 4.0;https://codefor.de;;Datenvisualisierung, Open Data, Datenanwendung für Öffentlichkeit, Webseite;Köln, Stadt, Verwaltung, Partizipation
